Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,8986,1,1,133.3,1,19,35,6,6,123.6,0,1,0,1,0,0,20,0,0,7,4,7,0.0,0,0,6,8,6,14.162901302016328,8,11.0,0.6,1.93,Graduate
1,17,2,9345,1,1,140.2,1,1,36,3,0,127.3,0,0,0,1,0,0,18,0,0,6,11,5,16.825462945379122,5,0,5,8,0,9.178189575495448,0,16.2,1.3,-0.7,Dropout
4,16,1,9382,1,1,133.3,1,35,11,11,5,135.6,1,0,0,1,1,0,21,0,0,5,9,6,0.0,0,0,5,11,5,12.904149969956876,0,14.2,0.1,3.51,Graduate
1,1,1,9413,1,1,135.9,1,18,38,6,5,137.9,0,0,0,1,1,0,20,0,0,16,10,12,11.362861422463391,0,0,8,11,0,0.0,0,11.0,-0.5,3.51,Graduate
1,42,2,8468,1,1,135.1,1,20,37,10,4,145.2,1,0,0,1,1,1,33,0,0,7,10,0,12.882211576074782,0,0,6,10,2,13.512817014578017,0,14.3,2.3,-2.72,Dropout
1,1,1,9435,1,1,117.1,1,1,1,6,9,129.5,0,0,0,1,0,0,26,0,0,5,10,6,11.052672481310445,0,0,5,9,0,9.465975258679489,0,12.3,3.3,2.25,Graduate
1,1,1,9434,1,1,128.8,1,18,36,3,0,120.8,0,0,0,1,0,0,19,0,0,6,5,0,16.0014716247247,0,0,8,9,6,9.58693396616788,0,15.7,3.4,0.91,Enrolled
1,17,1,9402,1,1,128.4,1,20,37,1,0,132.6,1,0,0,1,0,0,18,0,0,10,0,7,0.0,0,0,6,8,6,9.83897725797997,0,12.5,2.6,-0.67,Enrolled
1,1,1,9311,1,1,125.4,1,29,13,8,7,119.0,0,0,0,1,0,0,19,0,0,0,6,6,11.514562557674736,0,0,5,8,5,8.966321570487008,0,10.9,1.3,0.56,Enrolled
1,1,1,9991,1,1,132.9,1,18,36,5,8,117.4,1,0,1,1,0,0,25,0,0,6,19,6,9.774576951766054,0,0,5,1,4,15.260110881620975,0,7.7,1.3,2.04,Dropout
1,1,2,8044,1,1,138.0,1,1,36,7,6,131.2,1,0,0,0,0,0,29,0,0,5,7,5,10.983026340415806,0,1,6,7,0,12.298234586931825,0,10.7,2.5,0.31,Graduate
1,1,6,9399,1,1,127.6,1,3,37,7,10,101.7,1,0,0,1,0,0,19,0,0,6,5,6,10.597810037575902,0,0,6,6,0,17.142396201904255,0,16.2,2.3,2.02,Enrolled
1,6,4,9288,1,1,128.9,1,1,36,7,9,152.3,1,0,0,1,0,0,20,0,0,5,11,4,9.144907343775687,0,0,8,9,5,12.188754108578372,0,12.7,-0.8,-2.95,Graduate
1,16,4,9868,0,1,132.3,1,4,36,4,6,130.6,1,0,0,0,0,0,28,0,0,6,5,6,13.63615107356974,0,0,5,8,5,11.082998856174903,0,9.0,-0.3,1.41,Graduate
1,37,1,9991,1,1,126.3,1,29,36,6,2,95.0,1,0,0,1,0,1,22,0,0,6,19,7,12.196274890404695,0,0,7,6,5,12.03458821477479,0,8.9,0.2,-3.13,Dropout
1,1,3,9182,1,1,126.3,1,19,35,2,6,119.0,0,0,0,0,0,0,43,1,0,6,5,2,9.79688663756402,0,0,6,8,5,9.017541357316155,1,9.8,3.4,2.31,Graduate
1,2,1,9333,1,1,140.3,21,36,38,4,8,124.0,0,0,0,1,0,0,17,0,0,5,0,6,15.789234186391795,0,0,5,1,4,10.659465128357853,0,11.0,-0.4,2.17,Enrolled
1,14,1,9248,0,1,127.3,1,35,8,8,3,115.6,1,0,0,1,0,0,30,0,0,6,10,6,12.496413059806791,0,0,5,10,5,9.783742143806792,0,10.1,2.5,1.8,Enrolled
1,16,1,9374,1,21,128.8,1,2,37,6,9,113.9,1,0,1,1,1,0,18,0,0,6,8,13,14.891074774000748,0,0,5,8,0,10.811622275328935,0,14.4,2.6,-2.81,Graduate
1,15,1,9025,1,1,127.3,1,20,18,72,3,119.0,0,0,0,1,0,0,23,0,0,0,7,6,13.667923521620033,0,3,7,1,19,13.472123620176449,0,16.2,0.6,2.15,Graduate
2,15,1,9832,1,9,118.3,1,37,37,1,6,157.2,0,1,0,1,1,0,18,0,0,5,8,6,12.547234433328585,0,0,6,13,0,12.25246591064693,0,8.3,3.4,2.16,Enrolled
1,36,1,9324,1,1,130.8,1,37,1,194,9,127.3,0,0,1,1,0,0,35,0,0,8,11,6,10.485360171949687,0,0,8,7,3,13.400032616427103,0,14.0,3.3,-1.71,Dropout
1,16,1,9991,1,1,142.1,1,19,17,8,6,113.7,0,0,0,1,1,0,26,0,0,6,19,5,15.056161872915887,0,0,8,10,6,9.390629463168196,0,10.9,0.3,3.51,Enrolled
1,37,4,9210,1,1,126.4,1,37,36,0,8,122.9,0,0,1,1,0,0,27,1,6,13,9,6,13.396441981775375,0,0,5,7,5,9.804813779027281,0,13.7,1.2,2.27,Graduate
1,1,1,9991,1,1,124.7,1,38,37,8,6,117.8,0,0,0,1,0,0,18,0,0,6,0,6,0.0,0,0,6,7,8,11.59373392957713,0,16.1,0.3,-2.77,Dropout
1,15,1,9259,1,1,131.9,1,3,35,1,6,104.9,0,0,0,1,1,0,26,0,0,6,5,7,0.0,0,0,5,1,2,0.0,0,7.6,3.2,1.97,Dropout
1,15,1,9991,1,1,126.1,1,19,37,0,3,147.2,1,0,0,1,1,0,19,0,0,6,8,7,14.666805724712292,0,0,0,8,0,13.533984344158098,0,16.1,-0.8,2.13,Dropout
1,1,1,9991,1,1,125.5,1,19,18,4,111,153.8,1,0,0,1,0,0,28,1,0,6,7,13,0.0,0,0,6,12,8,9.658326782807853,0,9.4,-0.8,-1.59,Graduate
1,16,5,9991,1,1,105.0,1,2,18,9,9,128.9,0,0,0,1,0,0,31,0,0,6,6,4,13.183267809408436,0,0,8,6,0,0.0,0,9.5,0.8,3.51,Enrolled
1,1,1,9956,1,1,124.8,1,19,36,1,5,128.0,0,0,0,1,0,1,18,0,0,10,15,2,13.60039850168513,0,0,6,19,13,12.777402781766886,0,7.6,2.8,0.11,Enrolled
1,38,1,9401,1,1,103.8,1,19,37,6,6,105.3,1,0,1,1,0,0,29,0,0,5,7,0,13.770922262638894,0,0,8,9,6,11.513421902788743,0,9.8,1.4,1.86,Graduate
1,3,1,227,1,1,95.0,1,18,35,2,6,132.9,0,0,0,1,0,1,38,0,0,6,2,6,10.640041866118793,0,0,0,5,6,9.289235191470638,0,10.7,-0.8,2.25,Graduate
1,17,1,9991,0,1,137.3,1,38,18,8,5,114.7,1,0,0,1,0,0,19,0,0,7,10,6,10.324913745777943,0,0,5,9,0,0.0,0,14.4,1.4,2.08,Graduate
1,38,6,9280,1,1,137.2,1,40,37,194,0,123.7,0,0,0,1,1,0,18,0,0,6,10,4,12.222049741022204,1,0,6,10,5,10.937530892661641,0,9.7,0.2,2.14,Graduate
1,15,3,9552,0,1,107.9,1,1,37,1,9,104.6,1,0,0,1,1,1,23,0,0,5,9,4,12.996138001465678,1,0,6,9,8,10.727425038506759,0,8.0,0.6,-3.09,Graduate
1,1,1,9457,1,1,129.2,1,1,36,8,9,110.1,0,0,0,1,0,0,51,0,0,12,11,1,14.16983464848977,0,0,6,11,5,0.0,0,14.7,-0.8,2.23,Dropout
1,36,2,9619,1,1,130.6,1,1,1,10,9,126.4,0,0,0,1,1,0,37,0,0,6,0,6,15.431236459599837,0,0,8,8,7,12.09866628103614,0,16.2,-0.8,1.09,Dropout
2,15,1,9269,1,1,148.3,1,1,35,7,7,132.9,0,0,0,1,0,0,21,0,0,6,0,6,0.838296593359713,0,0,8,15,5,16.253186975823414,0,10.9,0.3,-1.74,Dropout
1,38,3,9991,1,20,102.4,1,35,35,6,5,138.0,0,0,1,1,0,1,20,0,0,6,0,4,15.23233849644659,0,0,5,8,6,12.263834604850665,0,9.6,1.3,2.02,Graduate
1,17,1,9417,1,1,132.3,1,12,36,3,8,144.5,1,0,0,0,1,1,43,0,0,6,1,7,15.17349067302403,0,0,6,4,4,10.328924145471575,2,15.2,-0.5,2.01,Dropout
1,40,1,9991,1,1,126.7,1,18,19,7,6,131.4,0,0,0,1,1,0,18,0,3,5,7,4,10.317796767614267,0,0,9,9,6,8.977495949053123,0,15.4,0.6,1.45,Graduate
5,1,1,9411,0,1,128.2,1,18,4,11,7,132.2,1,0,0,0,0,0,19,0,0,7,5,6,10.124469607129068,0,0,6,7,0,10.63609488327168,3,16.2,-0.8,2.04,Graduate
2,1,1,9991,1,1,131.4,1,37,36,7,6,131.7,1,0,0,1,1,0,19,0,0,6,7,4,16.201714436528814,1,0,8,8,0,9.267009032372826,0,16.2,0.1,1.74,Graduate
1,2,0,9757,0,1,123.1,1,37,36,3,9,126.3,0,0,0,1,1,0,22,0,0,5,11,7,8.903847584078726,0,0,5,7,0,10.045161491598819,0,9.2,-0.8,3.51,Graduate
1,2,1,9367,1,1,134.9,1,18,36,9,0,133.2,1,0,0,1,0,1,21,0,0,5,6,0,0.2858602698149314,0,0,6,8,10,12.305845951270872,0,16.1,3.5,2.05,Enrolled
1,15,1,9991,1,1,134.5,1,37,37,0,6,127.0,0,0,1,1,0,0,31,0,0,5,9,5,11.17623824556027,0,0,8,8,6,0.12477504597055189,0,9.5,-0.5,1.8,Graduate
1,15,1,9377,1,1,127.6,1,1,36,2,6,111.1,0,0,0,0,1,0,25,0,0,5,9,6,13.734064485008394,1,0,8,8,7,0.0,0,12.9,3.5,1.96,Dropout
1,1,1,9318,0,1,134.4,1,39,3,6,10,98.2,1,0,0,0,1,0,32,0,0,5,8,16,14.555728022612252,0,0,5,7,0,0.0,0,8.1,-0.8,1.73,Enrolled
1,15,1,9390,1,1,128.8,1,1,19,11,9,100.7,1,0,1,0,1,0,19,0,0,6,10,7,13.566718504893469,0,0,5,21,5,12.33244882730389,0,11.0,-0.8,0.61,Dropout
1,1,2,9163,1,16,129.0,1,9,37,7,9,114.3,0,0,0,1,0,0,22,0,0,6,7,7,15.693519285385761,0,0,5,7,0,16.314400994452395,7,16.2,3.7,2.19,Enrolled
1,16,2,9386,1,1,131.2,1,29,1,8,9,111.6,1,0,0,1,1,0,21,0,0,6,9,4,11.060537017519476,0,0,5,8,5,0.0,0,16.1,0.5,1.98,Enrolled
1,36,1,9991,1,1,113.5,1,19,35,88,4,110.6,1,0,0,1,0,0,20,0,0,6,7,10,14.90090798628109,0,0,5,7,6,10.740231145212379,8,13.4,0.2,0.57,Graduate
1,1,1,9037,1,1,129.6,1,2,36,7,10,115.3,0,0,1,1,1,1,33,0,0,5,9,4,12.250276890591651,0,0,14,10,5,13.485751124455799,0,11.4,3.7,2.05,Dropout
1,37,4,9991,1,1,115.9,1,3,37,4,8,128.1,0,0,0,1,0,0,28,0,0,6,9,6,0.35609687602495704,0,0,0,8,0,10.927880121861143,0,16.2,-0.7,-2.81,Enrolled
1,16,1,9948,1,1,128.5,1,18,36,7,12,119.0,1,0,0,1,0,0,19,0,0,0,12,5,10.33675601151803,0,0,0,6,0,12.66682510249638,7,12.9,-0.8,2.07,Dropout
1,37,4,9991,1,1,95.0,4,19,38,4,5,130.7,0,0,0,1,1,0,18,0,0,6,7,4,0.0017978754645525067,0,0,5,8,5,0.0,0,16.2,2.6,-3.22,Dropout
1,1,1,9361,1,1,140.2,1,19,1,4,9,100.0,0,0,1,1,1,0,20,0,0,6,10,6,13.439729288789955,0,0,6,7,6,9.767416636108006,0,12.5,-0.7,3.22,Enrolled
1,16,1,9316,1,1,95.3,15,34,38,1,4,117.4,1,0,0,1,0,1,17,0,0,5,14,6,16.985407348578974,0,0,8,5,4,10.311020753096265,0,16.2,3.7,1.78,Graduate
2,38,1,9255,1,1,137.9,1,19,36,0,5,131.8,1,0,0,1,1,0,19,0,0,6,8,6,14.413298089950487,1,0,6,9,0,9.817413828423756,0,9.6,0.4,0.37,Graduate
1,1,1,9734,1,1,131.4,1,1,39,3,9,129.1,0,0,0,1,1,1,26,0,0,6,10,5,17.5968203679395,0,0,8,8,7,12.481460073885394,0,9.3,-0.8,-1.09,Dropout
1,36,1,8413,1,1,128.6,1,38,36,7,0,120.2,1,0,0,0,0,0,23,0,0,6,7,6,16.613547812396117,0,0,6,11,6,12.824768308106343,0,12.7,2.7,3.42,Graduate
1,17,1,9365,1,1,130.7,1,36,18,6,3,128.6,1,0,1,0,1,0,19,0,0,8,7,4,8.820854855636345,0,0,6,8,2,0.0,2,12.9,-0.8,2.28,Graduate
2,36,1,9477,1,1,129.9,1,3,36,6,6,113.6,1,0,0,1,0,1,19,0,0,7,0,7,9.897514143086863,0,0,6,7,0,10.18684900659483,0,16.0,0.1,1.79,Enrolled
1,5,2,9359,1,1,127.8,1,37,36,67,2,121.7,0,0,1,1,0,0,37,0,0,6,9,6,11.394013855733867,0,0,5,7,5,11.920903887450102,0,11.4,0.1,0.97,Graduate
1,1,2,9373,1,1,130.5,1,2,18,2,8,108.8,0,0,0,1,0,0,20,0,0,8,7,6,11.873561870355656,0,0,5,11,7,10.994548108161872,0,13.9,0.1,1.78,Dropout
1,16,4,9161,1,1,129.2,1,27,35,9,0,117.4,1,0,0,1,1,0,23,0,0,5,0,4,14.030308243837448,0,0,6,10,5,0.03133793031873741,0,16.2,1.3,-1.41,Dropout
1,4,1,9178,1,1,136.2,1,1,35,7,5,135.3,0,0,0,1,0,0,28,0,0,6,8,4,11.037536078095577,0,0,5,11,5,14.078462572272093,0,16.2,-0.7,0.85,Graduate
1,1,5,9991,0,1,131.4,1,36,36,6,9,119.1,1,0,0,1,0,0,22,0,10,5,4,4,14.92077713793126,0,0,8,17,4,12.59582374613107,0,12.7,-0.7,3.51,Graduate
1,39,1,9311,1,1,127.1,1,38,36,9,7,128.3,0,0,0,1,0,0,18,0,0,13,7,4,12.411928368715051,0,0,6,12,0,10.08423785325866,0,16.2,-0.8,1.55,Graduate
1,1,2,9284,1,1,117.9,1,2,6,8,5,121.5,0,0,0,1,1,0,18,0,0,6,14,4,0.6191672711948432,0,0,6,6,0,12.074370241837787,2,11.4,3.4,1.91,Enrolled
1,38,3,9300,1,1,128.5,1,1,38,9,11,109.3,1,0,1,1,0,1,29,0,0,6,8,2,0.8753991249011482,0,0,5,9,0,10.683727729548371,0,12.3,2.6,2.1,Dropout
1,15,1,9150,1,1,125.8,1,18,36,3,10,126.9,1,0,1,1,0,0,38,0,0,6,10,4,9.81538699984918,0,0,5,10,5,11.355050535584304,0,16.2,1.4,2.09,Enrolled
1,16,1,9220,1,1,136.2,1,37,18,0,5,126.9,1,0,1,1,0,1,22,0,0,6,8,3,11.268061025692218,0,0,6,6,6,10.175135049274635,0,11.0,0.2,1.69,Dropout
1,16,1,9094,0,1,129.4,1,19,39,10,12,100.2,0,1,0,1,0,1,19,0,0,5,5,6,15.560700787067546,0,0,5,7,0,11.517964426015471,1,10.2,3.6,1.96,Graduate
1,1,1,9394,1,1,133.6,1,2,36,9,6,113.9,1,0,0,1,0,0,18,0,0,6,8,5,11.825887966507482,0,0,6,10,5,10.990036193923261,0,12.9,0.4,-2.79,Graduate
1,37,5,9396,1,33,135.8,1,1,35,8,9,122.8,0,0,0,1,0,0,18,0,0,6,10,6,8.671788250786966,0,0,6,8,0,9.793860684416092,0,11.1,-0.8,-2.7,Graduate
1,15,4,8321,1,1,131.8,1,1,38,2,8,105.5,1,0,0,1,1,0,18,0,0,6,5,4,10.733265080225905,0,1,5,8,5,13.956034772595137,0,13.0,0.6,-2.61,Dropout
1,15,1,9344,1,1,128.5,1,3,36,9,8,120.2,0,0,0,1,1,0,35,0,0,5,10,1,12.543506349619623,0,0,6,1,5,11.24378756083906,0,13.7,0.2,2.3,Dropout
1,35,1,9157,1,1,129.1,1,36,37,4,8,118.0,0,0,1,1,1,0,18,0,0,5,9,6,11.404364502367342,0,0,5,5,2,11.822260625888374,0,16.2,0.2,1.63,Graduate
1,15,1,8429,1,1,121.7,1,38,35,8,6,117.4,1,0,1,0,1,0,18,0,0,6,7,6,12.783278250801546,0,0,8,20,7,10.791577174910561,0,12.5,3.4,1.65,Graduate
1,1,1,9294,1,1,116.9,1,1,36,150,112,97.8,1,0,1,0,1,1,17,0,0,5,9,5,16.157385000863577,0,2,6,6,0,14.637162830395987,0,9.2,-0.8,0.4,Graduate
1,1,1,8159,0,1,131.7,1,19,19,102,6,140.8,1,0,0,1,1,0,26,0,0,7,0,6,0.0,0,0,6,6,5,0.0,0,13.1,3.7,2.01,Graduate
1,17,3,9171,1,35,125.1,1,19,36,99,6,116.1,0,0,0,1,0,0,17,0,0,5,10,3,12.275758935210346,0,0,5,8,5,12.021293102179932,0,8.1,1.4,0.52,Dropout
1,41,1,9551,1,1,124.4,1,37,35,8,0,105.3,0,0,0,0,0,1,18,0,0,7,9,10,10.354756170705976,0,1,8,12,0,9.582144779789225,0,14.4,-0.8,1.86,Enrolled
1,16,1,9276,1,1,110.4,1,35,1,1,7,156.9,0,0,0,1,0,0,18,0,0,7,9,8,12.663297294867224,0,0,8,6,4,10.439265094664773,0,15.6,0.2,2.08,Graduate
1,15,2,9991,0,1,125.1,1,39,1,7,9,135.1,1,0,0,0,0,1,20,0,0,7,8,3,12.17777775772495,0,0,5,9,5,10.089847195945413,0,14.2,0.5,0.35,Graduate
4,15,1,9387,1,1,126.5,1,1,35,9,4,127.1,1,0,0,0,0,1,28,0,0,6,6,6,16.141002719777546,0,0,0,8,0,9.236612209475535,0,16.2,1.5,2.01,Dropout
1,1,2,9300,1,1,123.3,1,35,18,3,1,120.0,1,0,0,1,0,1,17,0,0,6,10,5,12.090040253745656,0,0,6,13,5,12.131183185580522,4,11.4,-0.8,2.03,Enrolled
1,1,1,9970,1,1,127.2,1,19,36,0,6,110.6,1,0,0,1,1,0,25,0,0,5,8,6,14.257414286232143,0,0,5,13,5,15.256586766771632,0,12.7,0.4,0.25,Enrolled
1,36,2,9464,0,1,126.4,1,1,36,0,5,122.1,1,0,1,1,0,0,19,0,0,0,16,6,9.212011499151526,0,0,5,10,0,12.308937968038183,0,16.0,0.4,2.04,Graduate
5,16,1,9195,1,35,130.3,1,37,36,6,4,120.9,1,0,0,0,1,0,30,0,0,5,9,5,9.68907266580522,0,2,6,7,0,13.801387721494738,2,13.9,2.6,1.88,Graduate
1,15,1,9284,1,2,115.6,1,36,35,4,10,117.3,0,0,0,1,1,0,18,0,0,6,7,6,0.6104092275464245,0,0,6,7,4,9.436699518073546,0,16.2,2.7,1.64,Dropout
1,40,1,9176,0,1,132.1,1,18,1,122,8,130.5,1,0,1,1,0,0,27,1,0,6,6,6,11.408581751143249,0,0,8,5,0,9.812436550907517,0,10.0,2.7,1.53,Graduate
1,16,1,9118,1,1,123.9,1,20,36,79,5,125.2,0,0,1,1,0,0,20,0,0,5,11,5,9.159178766611763,0,0,5,7,0,8.714003030928554,0,11.1,2.3,2.06,Enrolled
1,1,1,9961,1,1,127.0,1,37,4,8,0,150.8,0,0,0,1,0,0,57,0,0,6,8,6,15.675982253575897,0,0,5,7,5,10.556076739285668,0,16.2,0.3,1.0,Graduate
2,16,1,9195,0,1,129.2,1,1,38,194,2,119.0,0,0,0,1,1,0,25,0,0,5,6,5,0.3196884374293882,0,0,6,7,0,13.214465062101402,0,14.5,-0.6,1.54,Graduate
1,15,1,8463,1,1,141.1,1,36,3,11,10,137.6,1,0,0,1,1,0,26,0,0,5,7,8,9.954624946032789,0,0,8,8,6,0.0,0,12.9,0.1,0.66,Graduate
1,39,2,9908,1,1,128.8,1,1,39,194,9,128.5,0,0,0,1,0,0,17,0,0,0,1,4,14.520720312653705,0,0,6,7,0,9.847984455417414,1,9.8,3.6,0.44,Graduate
1,40,1,9104,0,1,131.4,1,1,20,108,4,120.8,1,0,0,1,1,0,20,0,0,0,7,0,9.597136826038941,0,0,7,8,5,0.0,0,16.2,3.4,-0.89,Dropout
1,1,1,9543,1,1,139.1,1,3,35,2,0,117.8,1,0,0,1,0,0,19,0,5,5,8,6,10.114597632507156,0,0,8,13,3,8.780831537986447,0,11.4,-0.8,-3.32,Graduate
1,38,1,9166,1,1,141.1,1,17,36,10,1,101.2,1,0,1,1,1,1,19,0,0,7,7,6,7.994555889943526,0,0,6,8,1,14.560520398785329,0,11.5,1.3,2.12,Graduate
1,15,2,9868,1,2,130.6,1,31,36,1,8,108.0,0,0,0,0,0,0,43,0,0,5,11,13,9.764682744642025,0,0,6,5,7,0.0,0,12.9,2.4,0.39,Dropout
2,1,3,9182,1,1,138.2,1,36,35,7,2,167.1,0,0,0,1,1,0,18,0,0,6,12,4,13.668541047562398,0,0,6,12,4,12.615119234117094,0,9.6,-0.8,0.42,Graduate
1,38,6,9131,1,1,141.8,1,1,1,9,10,131.6,1,0,0,1,1,0,29,0,0,6,7,6,9.905296472361634,0,0,8,11,7,0.0,0,7.9,3.6,0.27,Dropout
1,15,1,9991,1,18,129.4,1,37,37,3,9,95.0,0,0,0,1,0,0,20,0,0,5,7,6,13.211141507281473,0,0,6,18,2,10.185134530119171,0,15.7,1.3,2.29,Graduate
1,38,1,9415,1,1,135.6,1,1,38,11,5,125.0,0,0,0,1,0,1,66,0,0,8,10,5,14.917077949111757,0,4,6,10,0,0.029372917028145065,0,8.0,0.1,2.08,Graduate
2,16,1,9991,1,1,95.0,1,36,37,8,9,107.2,1,0,0,1,0,0,30,0,0,6,9,6,15.514129065107118,0,0,5,8,5,11.994923120953874,0,16.2,0.4,-2.95,Enrolled
1,35,1,9375,0,5,115.6,1,36,35,9,8,144.8,1,0,0,1,0,0,43,0,0,6,8,4,15.7868851334964,0,0,6,8,7,11.211833867252126,0,7.6,-0.8,3.51,Graduate
1,15,1,9331,1,1,134.3,1,38,1,6,7,107.4,0,0,0,1,1,1,38,0,0,5,0,4,13.582560771354084,4,0,8,8,4,11.038688029898578,0,12.3,-0.8,0.36,Graduate
1,41,3,9799,1,1,135.3,1,1,19,5,8,120.1,1,0,0,1,0,0,27,0,0,6,0,4,13.513700145887233,0,0,6,13,6,15.207387402972422,0,10.3,2.3,-2.94,Graduate
1,36,2,8214,1,1,143.1,1,1,15,8,7,119.5,0,0,0,1,1,0,19,1,0,5,9,14,13.965791438674525,0,0,8,7,5,9.287221608484055,0,12.3,3.2,0.95,Graduate
2,1,1,9299,1,1,166.0,1,38,35,7,0,153.2,1,0,1,1,1,0,31,0,0,6,0,6,14.375975633625941,0,0,5,15,6,0.0,0,10.1,0.3,-0.91,Enrolled
1,37,1,9991,1,1,134.9,1,38,35,5,7,131.7,1,0,1,1,0,0,19,0,0,6,12,4,0.0,0,0,5,9,6,9.287617315429394,0,10.9,1.3,-3.92,Graduate
1,16,1,9048,0,1,129.8,1,38,36,8,7,95.0,1,0,0,1,1,0,18,0,0,6,9,6,10.853977328144468,0,0,8,17,6,11.398423591905079,0,16.1,2.5,1.84,Graduate
1,16,3,8389,1,1,112.7,1,2,7,10,2,115.4,1,0,0,0,0,0,22,1,0,6,6,9,12.080809866397015,0,0,6,8,0,0.0,0,14.0,0.0,2.1,Graduate
1,15,1,9991,1,1,134.7,1,34,36,4,8,124.8,0,0,1,1,0,0,24,0,0,5,8,4,12.532629175564384,0,0,10,9,5,0.0,6,10.0,2.7,2.11,Graduate
1,1,1,9337,1,1,113.0,1,1,8,8,7,110.9,1,0,0,1,1,1,17,0,0,0,9,6,0.16279063997312215,0,0,6,18,5,9.585549434925234,0,16.2,0.1,0.86,Graduate
1,36,1,9466,1,1,134.8,1,19,36,11,4,112.9,0,0,0,1,0,1,22,0,0,5,18,6,8.904369615481901,0,0,6,8,1,9.145506801655571,0,13.7,-0.8,2.01,Graduate
1,1,1,9378,0,1,130.8,1,37,37,6,7,132.0,0,0,0,1,0,0,29,1,0,5,7,5,11.535176343890411,0,0,6,8,0,13.268358108241944,0,11.0,-0.8,1.5,Graduate
1,37,1,9066,1,1,128.0,1,29,37,8,9,115.9,1,0,0,1,0,1,18,0,0,6,9,4,16.573944715504584,0,0,8,8,5,11.817240985795072,0,11.3,2.7,2.29,Enrolled
1,18,4,9333,0,1,117.4,16,19,35,8,9,117.7,1,0,0,1,0,0,24,0,0,7,13,1,11.558024925820504,0,0,6,9,5,0.0,0,16.1,3.4,1.84,Dropout
2,15,1,9991,0,1,147.7,1,5,36,8,8,115.2,0,0,1,1,0,0,51,0,0,0,10,4,10.621454078758886,0,0,5,0,8,9.825552293077571,0,9.6,3.2,1.99,Dropout
1,40,1,9309,1,1,118.5,1,36,35,9,10,107.6,0,0,0,1,1,1,19,0,0,0,9,5,11.480188793698066,0,0,5,14,11,12.126237558699739,0,9.2,1.3,-2.65,Dropout
1,36,2,9397,1,1,129.0,1,1,36,6,10,117.5,1,0,1,0,0,0,18,0,0,6,8,2,11.921493912540939,0,0,6,16,0,10.423870449739619,0,11.2,3.6,1.85,Enrolled
1,15,1,9369,0,1,127.7,1,1,3,8,5,129.9,0,0,0,1,1,0,20,0,0,0,8,1,13.291037220982146,0,0,6,8,8,8.773788146389961,0,13.6,3.7,-0.68,Graduate
1,15,1,9545,0,1,118.0,1,1,39,10,9,126.6,0,1,0,1,1,0,40,0,0,5,0,5,9.3231478017672,0,0,5,9,6,11.668899689497048,0,14.0,0.2,-0.84,Graduate
1,15,1,9991,1,1,129.4,1,1,37,9,5,121.3,0,0,0,0,0,0,18,0,0,5,5,4,18.441149596843943,0,0,5,8,5,9.948376334268394,0,16.2,0.8,0.07,Graduate
1,1,1,9358,0,1,119.5,1,1,36,7,0,106.5,1,0,0,1,1,0,52,0,0,5,0,7,10.099833870786936,0,0,5,11,5,12.396037513579788,0,12.4,0.5,1.73,Graduate
1,15,3,9991,1,1,126.6,1,37,6,9,8,104.9,1,0,0,0,0,0,18,0,0,6,11,6,14.328877354807402,0,0,5,7,4,11.884960215969857,0,14.0,0.2,1.88,Enrolled
1,37,1,9423,1,1,126.6,1,1,8,0,1,137.1,1,0,0,0,1,0,28,0,0,6,8,5,9.681181224866453,0,0,5,9,2,13.084475019845957,0,14.3,-0.1,2.01,Graduate
1,15,1,9368,1,1,130.5,1,35,36,10,10,112.8,0,0,0,0,1,0,39,0,0,7,9,3,12.632311065932686,0,0,8,8,0,11.314983136082072,0,12.6,0.0,-1.66,Dropout
6,15,1,9991,0,1,137.7,1,2,36,9,1,147.2,0,0,0,1,0,0,42,0,0,7,4,12,10.96104442393591,0,0,6,8,5,13.714672756833421,0,8.1,3.7,1.92,Enrolled
2,37,2,9112,0,1,127.3,1,1,36,0,8,116.2,0,0,1,0,1,0,23,1,0,6,11,6,0.0,0,0,7,9,7,9.862190194084372,0,10.8,0.1,3.51,Dropout
1,9,1,9339,1,1,127.9,1,36,17,1,3,139.5,1,0,0,1,1,0,22,0,0,5,11,7,10.869819612563663,0,0,6,7,6,12.49993668131655,0,11.1,0.4,1.96,Graduate
1,38,1,9991,0,1,128.8,1,36,2,4,9,131.9,0,0,1,1,0,0,48,0,0,6,8,3,11.844487772585758,0,0,0,8,6,10.60076651577566,0,16.2,3.6,1.78,Graduate
1,15,1,9313,1,1,137.4,1,36,36,91,6,126.1,1,0,0,1,0,0,38,0,0,6,9,5,12.566580689183926,0,0,5,0,6,11.233861682098432,0,16.2,-0.8,0.31,Graduate
