age,job_0,job_1,job_2,job_3,marital_0,marital_1,education_0,education_1,education_2,default_0,default_1,balance,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,day,month_0,month_1,month_2,month_3,duration,campaign,pdays,previous,poutcome_0,poutcome_1,poutcome_2,y
32,1,0,1,1,1,1,0,1,0,0,1,-333,0,0,0,1,1,0,8,0,0,0,1,357,2,2,0,0,0,1,no
45,0,1,1,1,1,1,1,0,0,0,1,3084,0,1,0,1,1,0,7,0,0,0,0,319,2,8,0,0,0,1,no
30,0,0,0,1,1,0,0,1,0,0,1,2823,0,1,0,1,0,1,14,1,0,0,1,165,1,-1,0,0,0,1,no
42,0,1,1,1,0,1,0,1,0,0,1,-301,0,1,1,0,1,0,20,1,0,1,0,1027,1,203,0,0,0,0,no
32,0,0,0,1,1,1,0,0,0,0,1,1338,1,1,0,1,1,0,27,0,0,0,1,409,1,1,0,0,0,1,no
31,0,1,0,1,1,1,0,1,0,0,1,-1648,0,1,1,0,1,0,24,0,1,0,0,1,2,60,0,0,0,0,no
24,1,0,1,0,1,0,0,1,0,0,1,-187,0,0,1,1,1,1,20,0,0,1,0,252,1,-1,0,0,0,1,yes
25,0,1,0,0,1,0,1,0,0,0,1,668,0,1,0,1,0,1,14,0,1,0,0,167,1,226,1,0,0,1,no
37,0,0,0,0,0,1,0,0,0,0,1,1690,0,1,0,1,0,0,10,0,0,0,1,239,1,34,0,0,0,1,no
57,0,1,1,0,0,1,1,0,0,0,1,4239,0,1,1,0,0,1,24,0,0,0,1,526,1,138,0,0,0,1,no
38,1,0,0,0,0,1,0,0,0,0,1,4587,0,1,0,1,1,0,13,1,0,1,0,234,3,190,1,0,0,1,yes
51,1,0,0,0,1,0,0,0,1,0,1,2892,1,0,0,1,1,1,28,0,1,1,1,352,1,0,0,0,0,1,yes
27,1,0,1,0,1,0,0,1,0,0,1,-363,0,0,0,1,1,0,15,0,0,1,0,608,1,285,1,0,1,1,no
40,0,0,0,0,0,1,0,1,0,0,1,4317,0,1,0,1,0,0,5,0,0,0,0,66,1,80,0,0,0,1,no
54,0,1,1,1,0,1,0,1,0,0,1,-2587,0,1,0,1,1,0,11,0,1,1,0,48,1,57,0,0,0,1,no
23,0,0,0,0,0,0,0,0,0,0,1,-971,1,0,0,1,1,0,21,1,1,0,0,273,4,21,0,0,0,1,no
55,1,1,1,1,1,0,1,0,0,0,1,1858,0,0,0,1,1,0,19,0,1,0,1,560,2,377,1,0,0,1,yes
34,1,1,0,0,0,1,0,1,0,0,1,755,1,0,0,0,0,1,15,0,0,0,1,80,2,2,0,0,0,1,no
69,0,1,0,1,0,1,1,0,1,0,1,2865,1,0,1,1,0,1,21,0,1,1,1,204,1,185,1,0,0,0,no
27,0,1,1,1,0,1,1,1,0,0,1,1545,0,1,0,0,1,1,12,0,0,0,1,364,1,48,0,0,0,1,no
40,0,0,0,0,1,0,0,1,0,0,1,421,0,1,0,1,1,0,18,1,1,1,0,350,1,185,0,0,0,1,no
31,0,1,0,0,0,1,0,1,0,0,1,2770,1,0,1,0,1,0,29,0,0,1,0,113,3,-1,0,0,0,1,yes
45,0,1,1,0,1,1,0,1,0,0,1,-925,0,1,0,1,1,0,17,1,0,1,0,181,1,247,1,0,0,1,no
44,0,1,0,0,0,1,0,1,0,0,1,2339,0,1,0,0,0,1,3,0,0,1,1,33,1,544,3,0,0,0,no
62,1,0,1,1,0,1,0,1,1,0,1,-2676,0,1,0,1,1,0,15,0,0,1,1,223,2,0,0,0,0,1,no
58,0,0,1,1,0,1,0,0,1,0,1,2030,0,1,0,1,0,1,10,0,0,1,0,422,1,2,0,0,0,1,no
53,0,1,1,0,0,1,1,1,0,0,1,1666,1,0,0,1,1,0,15,1,0,1,1,227,1,1,0,0,0,1,no
43,0,0,1,0,0,0,0,0,0,0,1,3289,0,1,0,1,1,1,10,1,0,0,0,221,2,133,0,0,0,1,no
35,0,0,0,1,1,1,0,0,1,0,1,3844,0,1,0,1,1,0,14,0,0,1,1,60,1,0,0,0,0,1,no
36,1,0,0,1,1,1,1,0,0,0,1,3663,0,1,0,1,1,0,19,0,0,1,1,206,1,225,1,0,0,1,no
29,0,0,0,1,0,1,0,1,0,0,1,4517,0,1,0,0,1,0,7,0,0,1,1,376,1,19,0,0,0,1,no
31,0,0,0,0,0,1,0,0,1,0,1,-652,0,0,0,0,1,0,15,0,1,0,1,141,1,0,0,0,0,1,no
45,0,1,0,0,1,0,0,1,0,0,1,4490,0,1,0,1,0,1,30,0,0,0,0,44,1,0,0,0,0,1,no
60,0,1,1,1,1,0,0,1,0,0,1,2724,0,1,0,1,0,1,4,0,0,0,1,253,1,212,0,0,0,1,no
46,0,0,1,1,0,1,0,0,1,0,1,-419,0,1,0,1,1,0,13,0,0,1,1,583,1,147,0,0,0,1,yes
28,1,1,0,0,0,1,0,0,0,0,1,-1743,0,0,0,1,1,0,4,0,1,0,1,147,1,56,0,0,0,0,no
31,1,1,0,0,0,1,0,1,0,0,1,-1224,0,1,0,1,1,1,18,0,0,0,1,30,2,6,0,0,0,1,no
45,0,0,1,1,0,1,0,0,1,0,1,3579,0,0,0,1,1,0,11,0,1,0,0,583,2,95,0,0,0,1,no
38,0,1,1,0,0,1,1,1,1,0,1,-971,0,1,0,1,0,0,9,0,0,1,1,405,1,30,0,1,0,0,no
46,0,0,0,1,1,1,0,1,0,0,1,3982,0,1,1,1,1,0,11,1,1,1,0,350,1,279,1,0,0,1,no
54,0,1,0,1,1,0,0,0,1,0,1,1667,0,0,0,1,1,0,7,0,1,1,0,252,2,211,1,0,1,0,no
40,0,1,0,0,0,1,0,1,1,0,1,1083,0,1,0,1,1,0,19,0,0,0,1,125,2,73,0,0,0,1,no
50,1,1,0,1,1,0,0,0,0,0,1,3934,0,0,0,1,1,0,20,1,0,0,0,493,2,34,0,0,0,1,yes
30,0,0,0,1,1,1,0,0,0,0,1,2339,0,1,0,1,1,0,14,0,0,1,1,142,1,406,3,0,0,0,yes
33,0,1,1,0,0,0,0,1,0,0,1,1091,1,1,1,0,1,0,3,0,0,0,1,795,2,2,0,0,1,1,no
34,0,0,1,0,1,0,0,1,0,0,1,787,1,1,0,1,1,0,3,0,0,0,1,201,1,7,0,0,0,1,no
37,0,1,0,1,1,1,0,1,1,0,1,3028,0,0,0,1,1,0,18,0,0,1,1,487,1,178,0,0,0,0,no
45,0,1,1,0,1,0,0,1,0,0,1,1171,1,0,1,1,1,0,5,1,0,0,1,33,1,463,4,0,0,1,no
51,0,0,0,0,0,1,0,0,0,0,1,1276,0,0,0,1,1,0,28,1,0,1,0,540,1,443,3,0,0,1,no
36,0,1,0,0,0,1,0,0,0,0,1,182,1,0,0,1,0,0,6,0,0,0,1,65,1,20,0,0,1,1,no
31,0,1,0,0,1,1,1,0,0,0,1,-1253,1,0,0,1,1,0,5,0,0,1,1,380,1,43,0,0,0,1,yes
30,0,0,1,0,1,0,0,1,0,0,1,-2926,0,1,0,1,1,0,14,0,0,0,0,667,1,6,0,0,0,1,no
25,0,0,0,0,0,1,0,0,1,0,1,2161,1,0,0,1,0,0,6,0,0,0,1,512,1,122,0,0,0,1,yes
36,0,0,0,0,0,1,0,0,0,1,1,4089,1,1,0,1,0,0,21,0,0,0,1,84,1,113,0,0,0,1,no
49,0,1,1,0,1,0,0,0,0,0,1,-735,0,1,1,0,1,0,26,0,0,1,1,30,1,155,0,0,0,1,no
56,0,0,1,0,0,1,0,0,1,0,1,4677,1,1,0,1,1,0,31,0,1,0,1,19,1,21,0,0,0,1,no
41,0,0,1,0,0,1,1,1,0,0,1,-513,0,1,1,0,1,1,7,0,0,0,1,105,1,-1,0,0,0,1,no
56,0,1,0,0,0,1,0,1,0,0,1,983,1,0,0,1,1,1,7,0,1,0,0,101,2,455,3,0,0,0,no
32,1,1,0,1,1,0,0,1,0,0,1,3220,0,1,0,1,1,0,13,0,0,1,1,1128,1,-1,0,0,0,1,no
34,0,0,0,0,1,1,0,1,0,0,1,-467,1,0,0,1,1,0,11,0,1,0,1,259,1,272,2,0,1,0,no
47,0,0,0,1,0,1,0,0,1,0,1,815,0,1,0,1,0,0,12,0,1,1,0,745,2,85,0,0,0,1,no
32,1,0,1,0,1,0,0,1,1,0,1,-1372,0,1,0,0,1,0,21,1,0,0,1,3,1,131,0,0,0,1,no
59,1,1,0,1,0,1,0,0,1,0,0,1538,0,0,0,0,1,0,12,1,0,1,1,359,2,12,0,0,0,1,no
41,0,0,1,0,0,1,0,0,0,0,1,3454,1,0,0,1,1,0,4,0,0,1,1,72,4,3,0,0,0,1,no
43,1,0,1,1,0,1,0,1,1,0,1,1502,1,0,0,1,0,0,30,0,0,1,0,193,1,21,0,0,0,1,no
85,0,1,0,1,1,1,1,0,0,0,1,7191,1,0,0,1,1,0,26,0,1,1,0,309,1,256,0,0,1,1,no
39,0,1,0,0,0,1,1,1,0,0,1,1078,1,1,1,1,1,0,15,0,0,0,1,474,2,118,0,0,0,1,no
35,1,0,1,1,0,1,0,1,0,0,1,621,0,1,0,1,1,0,21,0,1,0,1,92,2,27,0,0,0,1,no
22,0,1,1,0,1,0,0,1,0,0,1,-1537,0,1,0,1,1,0,22,0,0,0,1,55,2,5,0,0,0,1,no
70,0,0,1,0,0,1,0,0,0,0,1,238,1,0,0,0,1,1,6,0,0,1,0,211,1,0,0,0,0,1,no
31,1,0,1,1,0,0,1,0,0,0,1,650,1,1,0,1,1,0,27,0,0,0,1,454,1,377,2,0,0,1,no
36,0,0,1,0,1,1,0,1,0,0,1,-1565,1,0,1,0,1,0,6,0,0,1,0,959,1,28,0,0,0,1,yes
29,0,0,1,1,1,0,0,1,0,0,0,2522,0,1,0,1,1,0,20,1,0,0,1,46,1,321,2,0,0,1,no
24,1,1,1,1,0,1,0,1,0,0,1,2560,0,0,0,1,0,0,20,1,0,1,1,136,2,0,0,1,0,1,no
45,0,1,1,0,0,1,1,0,0,0,1,1341,0,1,0,1,1,0,4,0,0,1,0,554,1,237,1,0,0,0,no
26,0,1,0,0,1,0,0,1,0,0,1,-2905,1,1,0,1,0,1,10,0,0,0,1,188,2,23,0,0,0,1,yes
50,0,0,1,0,1,1,1,0,0,0,1,-2254,0,0,0,1,0,0,20,0,0,1,1,301,1,-1,0,0,0,1,no
42,0,1,1,1,0,1,1,0,0,0,1,2645,0,1,0,1,1,0,19,0,0,1,0,153,1,43,0,0,0,1,yes
40,0,0,0,0,1,0,1,0,0,0,1,-2814,0,1,0,1,1,1,20,0,0,0,1,194,1,22,0,0,0,1,no
46,1,0,0,1,0,1,0,1,0,0,1,3242,0,1,0,1,1,0,3,0,0,1,1,125,1,173,0,0,0,1,no
32,0,0,0,1,0,0,0,0,1,0,1,-44,1,0,0,1,0,0,3,1,0,1,0,194,1,164,1,0,0,1,no
57,0,0,0,1,1,1,0,0,1,1,1,2825,0,0,0,1,0,0,11,0,0,1,1,403,1,607,4,0,1,0,no
55,1,1,1,1,0,1,1,1,0,0,1,1148,1,0,0,1,0,0,19,0,1,0,0,306,1,19,0,0,0,1,no
47,0,0,0,0,0,1,1,1,0,0,1,1918,0,1,0,1,1,0,7,0,0,0,1,118,1,52,0,0,0,1,no
42,1,0,1,0,1,0,0,1,0,0,1,-289,0,1,0,1,0,1,18,0,0,0,1,129,1,350,2,0,1,0,no
49,0,0,1,0,0,1,0,0,1,0,1,2256,1,1,1,0,1,0,13,0,1,0,0,188,1,174,0,0,0,1,no
41,0,0,1,1,1,1,0,1,0,0,1,653,0,1,0,1,1,0,11,0,1,1,0,95,2,239,0,0,1,1,no
47,0,0,1,0,1,1,0,1,0,0,1,-202,1,0,0,0,1,0,22,0,0,0,1,63,4,175,0,0,0,1,no
38,0,0,0,0,1,0,0,1,0,0,1,3689,0,1,0,1,1,1,10,0,0,1,0,83,2,40,0,0,0,1,no
40,0,1,0,1,0,1,0,1,1,0,1,2961,0,1,0,1,1,0,18,1,0,1,1,49,2,144,0,0,0,1,no
39,0,0,0,1,0,1,0,0,1,0,1,717,0,1,0,1,0,0,5,0,1,1,0,126,2,8,0,0,0,1,no
25,1,0,1,1,1,1,0,0,1,0,1,2910,1,1,1,1,1,0,8,1,0,1,1,134,1,28,0,0,0,0,no
42,0,0,0,1,1,0,0,0,0,0,1,2100,0,1,0,1,1,1,29,1,0,1,0,166,1,215,1,0,0,1,no
41,0,0,0,0,0,1,0,1,1,0,1,5422,1,0,0,1,0,1,9,0,0,0,1,200,3,119,0,0,0,1,no
36,0,1,1,0,1,0,0,0,1,0,1,1514,0,1,0,1,1,0,22,0,0,0,0,172,1,231,1,0,0,1,yes
46,0,0,1,0,0,1,0,1,0,0,1,-2593,1,0,0,1,1,1,28,0,0,1,0,172,4,-1,0,0,0,1,no
36,0,0,0,0,1,1,0,0,0,0,1,2600,0,1,0,1,1,0,8,0,1,1,1,390,3,4,0,0,0,1,no
39,1,1,0,1,1,0,1,0,1,0,1,-410,1,0,0,1,1,1,11,0,0,1,0,55,1,2,0,0,0,1,no
41,0,0,1,0,0,1,0,0,0,0,1,4804,0,1,1,0,0,1,28,0,1,1,1,400,3,46,0,0,0,1,no
55,0,0,0,1,0,1,0,0,0,0,1,3910,1,0,0,1,1,1,7,0,0,1,0,380,1,16,0,0,0,1,no
35,1,0,0,1,1,0,0,0,0,0,1,-1458,1,1,0,1,1,0,21,1,0,1,1,37,1,99,0,0,0,1,yes
45,0,1,1,0,0,1,0,0,0,0,1,-3040,0,0,0,1,1,0,25,0,1,0,1,547,2,33,0,0,0,1,no
37,0,0,1,0,1,1,1,1,0,0,0,1852,0,1,0,1,1,1,16,0,0,1,1,645,1,27,0,0,0,1,no
69,0,0,1,0,0,1,1,0,0,0,1,2609,0,0,0,1,1,1,3,0,0,0,0,329,2,555,6,0,1,1,no
41,0,1,0,1,1,1,0,0,0,0,1,3892,1,0,0,0,1,1,18,1,0,0,0,256,1,205,1,0,0,1,yes
52,0,1,0,1,0,1,0,1,1,0,1,-313,1,1,0,1,0,1,2,0,0,0,1,125,1,40,0,0,0,0,no
25,0,0,0,0,1,1,1,1,1,0,1,2246,0,1,0,0,1,0,28,0,0,1,1,142,1,-1,0,0,0,1,no
30,1,0,1,1,1,0,0,0,0,0,1,-132,0,0,0,1,1,0,13,0,0,0,0,59,2,8,0,0,0,1,no
32,0,1,1,1,0,1,0,0,0,0,1,4374,0,1,1,1,1,1,3,1,0,0,0,118,1,268,1,0,0,1,no
43,0,0,0,0,0,0,1,0,1,0,1,1743,1,0,1,0,1,0,2,0,0,0,1,75,1,1,0,0,0,1,no
31,1,0,1,0,0,0,0,0,1,0,1,5244,0,1,0,1,1,0,19,0,0,1,0,154,1,287,1,0,0,0,no
41,0,0,1,1,1,0,0,0,0,0,1,4199,0,1,1,0,1,0,28,0,1,0,1,235,1,54,0,0,0,1,no
44,0,1,0,0,0,1,0,1,0,0,1,536,1,0,1,1,1,0,20,0,1,0,1,45,1,177,1,0,0,1,no
38,0,0,1,0,0,1,1,1,0,0,1,1608,0,0,0,1,0,0,3,0,1,0,1,223,2,31,0,0,0,1,no
40,0,0,0,1,0,1,0,1,1,0,1,-1315,1,0,0,1,1,0,20,0,0,1,0,139,1,377,2,0,0,1,yes
72,1,0,1,0,0,1,1,0,0,0,1,728,0,1,0,1,1,0,14,0,0,0,1,221,1,46,0,0,1,1,no
34,0,1,1,0,0,1,0,0,0,0,1,3513,0,1,0,1,1,0,7,0,0,0,1,214,1,537,3,0,1,1,yes
31,0,0,1,0,1,0,0,1,0,0,1,-1317,1,1,0,1,1,0,27,1,0,1,1,566,5,214,1,0,1,1,no
34,0,0,0,0,0,1,0,0,1,0,1,2242,1,0,0,1,1,0,21,0,1,0,1,121,3,1,0,0,0,0,no
56,1,1,1,1,0,1,0,1,0,0,1,567,0,1,0,1,0,1,5,0,1,1,1,71,2,2,0,0,0,1,no
43,0,0,0,0,0,1,0,1,0,0,1,-1614,1,0,0,1,1,0,12,0,0,0,1,80,1,21,0,1,0,1,no
27,0,0,0,0,1,0,0,1,0,0,1,-2574,0,1,0,0,1,0,22,0,1,1,0,55,1,35,0,0,0,1,no
48,1,1,1,0,1,0,0,1,0,0,1,-1228,0,1,1,1,0,1,8,0,0,1,0,34,1,31,0,0,0,0,no
40,0,0,0,1,0,1,1,0,0,0,1,-641,1,1,0,1,0,0,7,0,0,1,1,269,1,125,0,0,0,0,no
35,0,0,0,0,0,1,1,0,1,0,1,3199,0,1,0,1,0,1,27,0,0,0,1,99,1,16,0,0,0,1,no
46,0,1,1,0,1,0,0,1,0,0,1,1811,0,1,1,1,0,1,9,0,1,1,0,359,1,4,0,0,0,1,no
37,0,1,1,1,0,1,0,0,0,0,1,2495,0,1,0,1,1,0,3,1,0,1,1,90,1,-1,0,0,0,1,no
25,0,1,1,0,0,0,0,1,1,0,1,-1321,0,0,0,1,0,0,6,1,1,0,1,633,1,47,0,0,0,1,no
37,0,0,1,1,0,1,0,1,0,0,1,-1282,1,0,0,1,1,0,8,0,0,1,0,659,2,126,0,0,0,1,no
46,0,0,1,1,1,1,0,1,0,0,1,4031,1,1,0,1,1,0,8,1,1,0,0,32,1,274,1,0,1,1,no
33,0,1,0,1,0,0,0,0,1,0,1,2505,0,1,0,1,1,0,3,0,0,1,0,159,6,10,0,0,0,1,no
50,0,1,0,0,1,0,0,1,0,0,1,4856,0,0,0,1,0,1,26,0,1,1,1,49,1,0,0,0,0,1,no
36,0,0,1,0,0,0,1,1,0,0,1,1360,1,1,0,0,1,0,27,0,1,1,1,691,1,25,0,0,1,1,no
46,0,1,1,1,0,1,0,1,0,0,1,3404,1,1,0,1,1,1,3,0,0,1,0,88,1,164,0,0,0,1,no
59,1,1,0,0,0,1,0,1,0,0,1,461,1,0,0,1,1,1,14,0,0,1,1,534,1,12,0,0,0,1,no
34,0,1,0,0,0,1,0,1,0,0,1,2330,0,0,0,1,1,0,3,0,1,1,1,454,1,394,3,0,0,1,no
41,0,0,0,1,1,1,0,0,1,0,1,-1922,1,0,0,0,0,1,17,0,1,1,0,44,1,100,0,0,0,1,no
35,0,1,1,0,1,0,0,1,0,0,1,-300,1,1,0,1,1,0,9,0,1,1,0,505,1,55,0,0,0,1,no
47,0,1,1,0,1,1,0,1,0,0,1,-1857,0,0,0,1,1,0,13,0,1,1,1,284,1,-1,0,0,0,1,no
44,0,0,0,1,1,1,0,0,1,0,1,-1046,1,0,0,1,0,0,2,1,0,0,0,453,1,104,0,0,0,1,yes
31,0,1,0,0,1,0,0,1,0,1,1,2234,0,1,0,1,1,0,13,0,1,0,1,219,2,0,0,0,0,1,no
47,0,1,0,0,0,1,0,0,0,0,1,-1743,1,1,0,1,1,0,17,0,0,1,1,212,3,1,0,0,0,1,no
30,1,1,0,0,1,1,0,0,1,0,1,515,1,0,0,1,1,1,22,0,0,1,1,730,2,2,0,0,0,1,no
29,0,0,1,1,1,1,0,1,1,0,1,-371,0,1,0,1,1,1,11,0,0,0,1,410,1,47,0,0,1,1,no
26,0,0,1,1,0,1,0,1,0,1,1,-2511,0,0,0,1,1,1,5,0,0,1,1,33,1,-1,0,0,0,1,no
55,0,1,1,1,0,0,0,0,0,0,1,195,0,0,0,1,1,0,12,0,1,0,0,341,1,3,0,0,0,1,no
28,0,1,1,1,1,0,0,1,1,0,1,456,0,1,0,1,1,0,29,0,0,0,1,245,1,286,1,0,1,1,no
55,0,1,1,0,0,1,0,1,0,0,1,2013,1,0,0,1,1,0,3,0,0,1,0,143,1,267,1,0,1,1,no
31,0,0,1,0,0,1,0,0,1,0,1,-1248,1,0,0,0,1,0,5,0,0,0,1,327,1,29,0,0,0,1,no
34,0,1,1,1,1,0,0,1,1,0,1,4334,1,0,0,1,1,0,25,0,0,1,1,48,2,2,0,1,0,1,no
45,1,0,0,1,0,0,0,1,0,0,1,6101,1,0,1,1,1,0,27,0,0,1,1,376,3,31,0,0,0,1,no
29,0,0,0,0,1,1,0,1,0,0,1,451,0,1,0,1,0,0,6,0,0,1,1,157,1,34,0,0,0,0,no
46,1,0,1,1,0,1,0,1,1,0,1,1750,0,1,0,1,1,0,9,0,0,0,0,480,1,85,0,0,1,1,no
37,1,0,0,0,0,1,0,1,0,0,1,-2601,1,0,0,0,1,1,22,0,1,0,0,100,1,6,0,0,0,1,no
49,0,1,1,1,1,1,0,0,0,0,1,-441,1,0,1,0,1,1,6,0,0,0,1,65,1,1,0,0,0,1,no
34,0,0,1,0,1,1,1,1,0,0,1,2114,1,0,0,1,1,0,18,0,1,0,1,522,1,13,0,0,0,1,no
38,1,1,0,0,0,1,1,0,1,0,1,199,1,1,0,1,1,0,22,0,0,1,1,410,2,31,0,0,0,1,yes
27,1,0,0,0,0,1,0,0,1,0,1,3505,0,1,0,1,1,0,3,0,0,0,0,7,1,432,3,0,1,0,no
40,1,0,0,1,0,0,1,0,0,0,1,7699,1,0,0,1,1,0,27,0,1,1,1,391,1,43,0,0,0,1,no
41,0,0,0,0,0,1,0,0,1,0,1,1511,0,0,1,0,1,0,21,0,0,0,1,372,1,262,0,0,1,0,no
41,0,1,0,0,0,0,0,0,0,0,1,-2086,1,1,0,1,1,0,30,0,1,0,1,889,1,88,0,0,0,0,no
62,0,1,0,1,0,1,1,0,0,0,1,-1245,1,0,0,1,1,0,5,0,0,0,1,150,1,324,1,0,0,0,no
43,1,0,0,1,0,1,0,0,1,0,1,3132,0,0,0,0,0,0,29,0,0,1,1,26,1,1,0,0,0,1,no
52,0,1,0,0,0,0,0,1,0,0,1,3695,1,1,0,1,1,0,10,0,1,0,1,312,1,1,0,0,0,1,no
30,1,0,1,1,1,0,0,0,1,0,1,4290,1,1,0,1,0,0,4,0,1,1,0,224,2,3,0,0,0,1,no
48,0,1,1,1,1,1,0,1,0,0,1,17,0,1,0,1,0,1,13,1,0,1,1,182,1,113,0,0,0,1,no
41,1,0,1,1,1,1,0,1,0,0,1,2240,1,1,1,1,0,1,20,0,0,1,0,733,2,0,0,0,0,1,no
63,0,0,0,1,0,1,0,1,0,0,1,2146,0,1,0,0,1,0,9,0,0,0,0,104,1,10,0,0,0,1,no
38,0,0,0,0,0,0,1,1,0,0,1,-200,1,0,0,0,1,1,28,1,0,0,1,610,1,27,0,0,0,1,no
31,0,0,1,0,0,1,0,0,1,0,1,-1544,1,0,0,1,0,0,16,0,0,1,0,472,1,-1,0,0,0,1,no
46,0,0,1,0,0,1,0,1,0,0,1,2995,0,1,0,0,1,0,4,0,0,1,1,245,1,243,1,0,0,1,no
35,0,0,1,1,1,1,0,1,0,0,1,2763,0,0,0,1,1,1,6,1,0,1,1,121,1,4,0,0,0,1,no
42,0,1,1,1,0,1,0,0,0,0,1,4246,0,1,0,1,1,1,3,0,0,0,1,687,2,164,1,0,1,1,no
48,1,1,1,0,0,0,0,1,0,0,1,3228,0,1,0,1,1,0,9,0,1,0,1,99,1,139,0,0,0,1,no
30,0,0,0,0,0,1,0,1,1,0,1,-136,0,1,0,1,1,0,15,1,0,1,1,455,1,8,0,0,0,1,no
43,0,0,0,0,0,1,0,0,0,0,0,-342,1,0,0,1,1,0,12,0,1,1,1,569,1,385,2,0,0,1,no
50,0,0,1,0,1,1,0,1,0,0,1,-144,0,0,0,1,0,1,13,0,0,0,1,52,3,9,0,0,0,1,no
30,0,0,1,0,0,1,0,0,0,0,1,2188,0,1,0,0,0,1,14,0,1,0,0,70,1,5,0,0,0,1,no
46,1,0,1,0,0,1,0,1,0,0,1,285,1,0,0,0,0,1,24,0,0,1,1,132,2,63,0,0,0,1,no
41,0,1,0,1,0,0,0,1,0,0,1,806,0,1,1,1,1,0,27,0,0,0,1,680,1,32,0,0,0,0,no
57,0,1,0,0,0,1,0,1,1,0,1,1482,0,1,0,1,1,1,5,0,0,0,0,143,2,3,0,0,0,1,no
68,0,1,0,1,0,1,0,0,0,0,1,1462,1,0,0,1,0,1,26,0,0,0,0,105,4,21,0,0,0,1,no
36,0,0,0,1,0,1,0,1,0,0,1,2521,0,0,1,1,0,1,23,0,0,0,1,304,1,-1,0,0,0,1,no
51,1,0,0,0,1,1,0,1,0,0,1,166,0,1,0,1,1,1,31,0,0,0,1,389,3,170,0,0,0,0,yes
30,0,1,0,0,1,1,0,1,0,0,1,-62,0,1,0,1,1,0,16,1,0,0,1,617,1,3,0,0,0,1,no
41,0,0,1,0,0,1,1,0,0,0,1,4116,1,1,0,1,1,0,18,0,0,1,0,616,1,288,1,0,1,0,no
61,1,1,0,0,0,1,0,1,0,0,1,4428,1,0,0,1,1,0,8,0,1,0,1,769,1,234,1,0,1,1,no
27,0,0,1,0,0,1,0,0,0,0,1,1259,1,0,0,1,1,0,13,0,1,0,1,145,2,18,0,0,0,1,no
72,0,0,1,0,0,1,0,1,0,0,1,865,0,1,0,1,1,0,26,0,0,0,1,25,3,87,0,0,0,1,no
43,1,0,0,1,1,0,0,0,0,0,1,4825,0,1,0,1,1,0,14,0,1,1,0,126,1,0,0,1,0,1,no
62,0,0,1,1,0,1,0,0,0,0,1,5477,0,0,0,1,1,0,9,0,1,1,0,263,1,18,0,0,0,1,no
53,0,1,0,0,0,1,0,0,1,0,1,3059,1,0,1,1,1,0,5,0,0,1,0,157,1,1,0,0,0,1,no
44,0,1,1,1,1,1,1,1,0,0,1,-1572,1,1,0,1,0,1,13,0,0,1,0,48,1,178,1,0,0,0,no
36,0,1,1,0,1,1,0,1,0,0,0,1875,0,0,0,1,1,0,26,1,1,1,0,182,1,144,0,0,0,0,no
25,0,1,0,0,1,0,0,0,1,0,1,978,1,1,0,1,0,1,20,0,0,1,0,118,4,334,2,0,0,1,no
29,0,0,0,0,0,1,0,0,1,0,1,-365,0,1,0,1,1,0,9,0,0,0,1,108,1,134,0,0,0,0,yes
43,0,1,1,0,0,1,1,0,0,0,1,1604,1,0,1,1,1,0,6,0,0,1,0,23,1,0,0,0,0,1,no
46,0,1,0,1,0,1,1,0,1,0,1,4284,1,1,0,1,0,0,28,0,0,0,0,173,1,-1,0,0,0,1,no
51,0,0,0,0,0,1,0,0,1,0,1,-1384,1,0,0,1,1,0,26,0,0,1,1,214,4,193,0,0,0,1,no
33,0,0,0,0,1,1,0,1,0,0,1,-514,0,0,0,1,0,0,12,0,0,1,0,234,2,155,0,0,0,0,no
28,0,0,0,0,1,0,0,1,1,0,1,-271,0,1,1,1,1,0,21,1,0,1,1,210,2,83,0,0,0,1,no
32,0,0,1,0,0,0,0,1,0,0,1,1118,0,1,0,1,1,1,29,1,0,1,1,194,1,69,0,0,0,1,no
54,0,0,1,1,0,1,0,0,0,0,1,1530,1,0,0,1,0,1,27,0,0,1,1,96,1,0,0,0,0,1,no
45,0,0,1,1,0,0,0,1,0,0,1,4360,0,0,0,1,1,1,16,0,0,1,0,247,4,25,0,0,0,1,no
64,0,0,1,0,0,1,0,1,0,0,1,-896,1,0,0,1,0,0,4,0,0,1,0,348,1,4,0,0,0,1,no
57,0,0,1,1,1,0,0,1,0,0,1,1685,0,1,0,1,1,1,5,0,1,1,0,122,1,475,4,0,1,1,no
27,0,0,0,1,0,0,0,0,0,0,1,-1400,0,1,0,0,0,0,15,0,1,0,0,151,1,111,0,0,0,1,no
41,0,1,1,0,0,1,0,1,1,0,1,1024,1,1,0,1,1,0,23,0,0,0,1,147,1,-1,0,0,0,1,no
32,0,1,0,1,1,0,1,1,0,0,1,1210,0,1,0,1,0,0,30,0,0,1,1,650,1,-1,0,0,0,1,yes
42,0,0,1,1,0,1,0,0,0,0,1,-691,0,1,0,1,1,0,8,0,0,1,0,51,3,22,0,0,0,1,no
42,0,0,1,0,0,1,0,1,0,0,1,757,1,0,0,1,1,0,30,0,1,0,0,106,1,124,0,0,0,1,no
37,0,0,0,1,0,1,1,0,1,0,1,2242,1,1,0,1,1,0,5,0,0,1,0,116,1,79,0,0,0,1,no
