Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,2,1,8868,1,1,180.3,1,18,38,9,7,122.9,0,0,0,1,0,1,17,0,0,6,7,5,10.716158131208626,0,0,6,7,5,12.835843339861713,0,10.9,-0.4,-1.95,Enrolled
1,40,3,8933,1,1,156.4,1,37,4,6,3,147.2,1,0,0,1,1,0,19,0,0,6,11,6,10.36564507893951,0,0,6,9,6,15.60969361480747,1,10.9,0.7,0.8,Graduate
2,45,1,9346,0,2,134.1,1,1,19,10,8,95.0,0,0,0,1,1,0,30,0,0,5,10,4,15.221765634560395,0,0,5,9,0,12.450925640876898,0,14.4,0.7,-1.55,Dropout
1,17,1,7620,1,1,131.0,1,37,37,3,13,115.7,1,0,0,1,0,0,18,0,0,7,8,5,11.99853443444248,0,0,8,8,6,11.15234115475306,0,11.2,1.5,0.9,Graduate
1,19,5,9199,1,1,152.1,1,18,18,8,11,128.9,1,0,0,1,0,1,19,0,0,7,9,4,14.249539275357261,0,0,6,10,7,13.503278290735217,0,16.2,0.5,-1.62,Graduate
1,40,1,8970,1,1,137.1,53,2,36,97,10,103.0,0,0,1,1,1,0,23,0,0,5,7,5,13.01236668458048,5,0,5,14,0,0.34510028278745913,1,16.2,1.4,3.51,Graduate
1,16,1,9243,1,1,137.2,11,1,2,4,4,136.1,0,0,0,1,0,0,18,0,0,7,9,7,14.7310036305967,0,0,6,6,7,13.9604588677885,0,16.2,-0.5,1.82,Enrolled
1,2,1,8907,1,1,153.8,1,2,21,5,9,131.0,1,0,0,1,1,0,18,0,0,6,10,13,13.56900220673007,0,0,8,14,1,12.450650898821566,4,10.5,2.8,1.72,Graduate
1,17,1,9941,1,1,113.6,1,19,37,5,12,121.7,0,0,0,1,1,0,18,0,2,5,24,5,11.324145050508449,0,0,8,7,7,13.248751257553424,0,16.2,3.7,0.09,Enrolled
1,40,1,9176,1,1,139.8,1,1,4,9,2,131.2,0,0,1,0,1,0,24,0,1,5,0,0,0.3650078003783628,0,0,5,0,0,0.0,0,7.6,1.5,-3.19,Dropout
1,37,1,9064,0,1,134.9,1,19,1,1,5,134.7,1,1,1,0,1,0,29,0,0,5,7,0,15.8978702940201,0,0,5,7,0,0.0,0,9.4,0.7,3.51,Dropout
1,1,1,9227,1,1,119.0,1,35,20,0,5,127.9,1,1,0,1,1,0,32,0,0,6,8,7,15.067970056640394,0,0,6,10,3,14.459063564519706,0,8.2,3.7,1.84,Enrolled
1,43,3,9130,1,1,120.9,1,4,15,1,9,117.7,1,0,0,0,0,0,20,0,0,5,5,4,10.240796127040417,0,0,5,12,7,13.055949985775783,0,12.8,0.6,-4.03,Dropout
1,19,1,8957,1,1,117.1,1,35,19,7,2,154.7,1,0,0,1,1,1,17,0,0,7,11,4,12.026206279045219,0,0,8,10,6,16.265851945609,0,8.1,1.5,1.91,Dropout
1,4,3,8909,1,1,143.5,1,18,2,83,10,104.7,0,0,1,1,1,0,55,0,0,5,12,0,13.597942271250478,0,0,7,10,4,12.499278809145752,0,9.2,-0.6,1.9,Dropout
1,46,4,8907,1,1,139.9,1,1,4,0,195,123.2,0,0,1,1,0,0,21,0,0,6,7,5,10.9026386410894,0,0,8,10,8,9.119052734399668,0,16.2,1.5,2.24,Enrolled
1,19,4,9173,1,1,137.1,1,19,38,2,12,106.9,0,0,0,1,0,0,19,0,0,11,9,4,9.582668039798445,0,0,8,12,9,10.461785057239533,0,7.9,0.6,-1.51,Graduate
1,42,1,9353,1,1,129.4,1,37,37,3,9,121.6,0,0,0,0,1,0,24,0,0,5,14,0,0.2842409447125836,0,0,5,4,0,0.0,0,8.1,-0.5,-0.86,Dropout
1,42,1,9370,1,1,137.8,1,27,38,6,6,105.2,0,0,0,1,1,0,35,0,0,5,8,4,13.082795531218226,0,0,11,10,7,11.49430157913723,0,7.6,-0.7,-1.94,Graduate
1,1,1,9290,1,1,120.6,1,1,2,0,10,166.7,1,0,0,1,0,0,21,0,0,7,11,6,13.831247620375176,0,2,5,10,2,10.832936791347812,0,12.3,-0.6,2.95,Dropout
1,44,1,9783,1,1,127.9,19,35,18,1,7,119.5,0,0,0,1,0,0,23,0,0,6,9,4,13.806465059337658,0,0,8,10,4,16.100722998155508,0,9.9,1.5,-3.55,Enrolled
1,1,1,9553,1,1,127.1,1,1,18,10,5,156.5,0,0,0,1,0,0,18,0,0,6,8,4,14.700056027650472,0,0,6,6,6,12.132168203682648,0,12.9,3.7,3.46,Enrolled
2,7,1,8971,1,1,130.1,21,2,39,4,8,113.4,0,0,0,0,0,0,29,0,0,6,0,3,0.0,0,0,5,5,0,14.152278117165357,0,9.5,1.5,-0.87,Enrolled
1,5,1,9138,1,1,127.4,1,1,2,7,11,118.9,0,0,0,1,1,0,17,0,0,5,9,6,11.24774770654393,0,0,5,8,5,12.16885354268186,0,10.7,1.6,3.11,Dropout
1,1,1,9654,1,1,176.3,1,18,36,0,10,131.0,1,0,0,1,0,0,19,1,0,7,10,7,11.806364242535384,0,1,6,13,8,12.346965748058038,0,12.1,3.5,1.76,Graduate
1,18,6,9637,1,1,135.6,1,1,2,8,11,139.1,1,0,0,1,0,1,18,0,0,7,7,6,15.033892740234558,0,0,6,8,6,12.104278821257076,4,11.1,0.9,1.98,Graduate
1,43,1,9153,1,20,128.8,1,35,2,11,9,118.1,0,0,0,1,1,0,36,0,0,7,30,6,13.886673389437455,0,4,6,8,3,11.496853991319474,0,12.9,2.6,0.2,Enrolled
1,38,4,9114,1,1,109.2,1,18,26,5,12,114.7,1,0,1,1,1,0,17,0,0,5,7,1,0.0,0,0,5,0,0,0.47115255591594635,0,8.6,-0.6,1.81,Dropout
1,19,1,9481,1,1,137.4,1,1,20,0,8,132.8,1,0,0,1,0,0,18,0,0,7,8,6,17.041570471965,0,0,6,8,6,10.448795322553341,0,10.7,-0.0,2.1,Graduate
1,41,1,9035,1,22,136.6,1,3,1,2,12,164.5,0,0,1,0,1,0,34,0,0,5,1,0,0.0,0,0,5,0,0,0.326301420494902,0,12.3,1.4,-4.06,Dropout
2,38,2,8975,1,4,135.4,1,38,14,87,12,120.8,1,0,1,0,1,0,24,0,0,5,13,0,0.0,0,0,5,0,0,0.0,0,7.6,-0.6,-0.78,Dropout
1,18,6,8923,1,1,155.7,1,1,38,8,9,96.8,1,0,0,1,0,0,27,0,0,8,11,5,13.750412531645562,0,0,14,7,7,9.916363517597409,0,15.6,1.5,0.13,Graduate
1,38,1,9031,1,1,141.5,1,3,37,7,4,107.1,0,0,1,0,1,0,39,0,0,0,10,0,0.0,0,0,5,0,0,0.867533318928982,0,7.6,1.5,1.51,Dropout
1,1,4,8869,1,1,187.7,1,1,18,5,11,126.6,0,0,0,1,0,1,49,0,0,7,14,6,12.10232527177329,0,0,6,10,5,12.485017039557773,0,12.5,0.6,0.63,Graduate
1,41,3,9103,0,36,153.5,41,1,20,8,4,126.6,0,0,0,1,1,0,17,0,0,6,7,6,11.665156214356927,0,0,6,11,2,10.173826047797776,0,9.1,0.9,1.48,Graduate
1,2,1,9976,1,1,153.8,1,18,20,7,6,140.8,0,0,0,1,0,0,18,0,0,5,21,6,8.901577622310956,0,0,6,16,4,9.950132414592348,0,14.4,0.8,-3.68,Dropout
1,36,1,7698,1,1,138.2,1,18,37,4,6,121.1,1,0,0,0,1,0,27,0,0,7,7,5,11.219443614975539,0,0,5,10,0,0.3327263671832292,0,7.6,1.5,0.09,Dropout
1,39,1,9330,1,37,133.3,1,36,18,6,10,116.5,1,0,1,0,1,0,56,0,0,6,1,0,0.534139469764126,0,0,5,5,0,11.46777521071554,0,16.2,0.7,-3.25,Dropout
1,18,1,9688,1,1,128.8,1,1,1,4,9,121.4,0,0,0,1,1,0,30,0,0,11,7,12,10.76944692431414,0,0,7,5,4,10.573561819998691,0,12.8,-0.7,-3.59,Enrolled
3,39,5,9756,1,5,123.0,1,1,37,0,11,122.8,0,0,0,0,1,0,17,0,0,5,17,0,12.64696298772884,0,0,17,10,0,0.0,1,7.6,3.0,-3.46,Dropout
1,38,1,656,1,2,121.6,1,19,35,1,10,122.9,0,0,0,0,1,0,21,0,0,5,1,0,0.0,6,0,5,0,0,0.0,0,7.6,-0.8,-3.09,Dropout
1,37,1,508,1,1,115.0,1,38,2,0,9,128.3,1,0,0,1,0,1,24,0,0,5,11,5,1.0272977155122518,0,0,14,9,3,9.035945594423106,0,8.6,-0.1,-4.06,Graduate
1,2,3,9869,1,1,145.3,1,1,35,4,12,125.1,1,0,0,1,1,1,18,1,0,7,13,5,10.941323057018376,0,0,5,16,6,10.223665484867505,0,10.9,3.7,1.79,Dropout
1,17,1,9095,1,1,124.0,1,8,1,9,5,116.9,0,0,0,1,0,1,26,0,0,6,5,5,13.741379478967374,0,6,6,8,5,15.667911630771954,0,8.0,-0.7,0.72,Enrolled
1,52,1,9252,1,1,146.6,1,1,36,9,129,120.5,0,0,0,1,0,1,18,0,0,7,8,5,10.493974178895522,0,0,6,9,3,11.272357418155869,0,12.3,0.6,1.85,Enrolled
1,2,3,9726,1,1,114.1,1,1,38,7,6,129.9,1,0,0,1,0,1,18,0,0,6,7,0,16.892184034178655,0,0,8,9,7,13.672291274588808,0,14.1,0.9,1.86,Graduate
1,17,3,8998,1,1,126.0,1,38,19,4,12,114.0,0,0,0,1,0,0,21,0,0,6,5,4,12.77733336536512,0,0,8,8,4,13.104575342962002,0,12.9,0.6,1.83,Enrolled
1,15,1,9036,1,1,118.2,1,3,39,7,1,132.7,0,0,0,1,1,1,22,0,0,6,5,4,11.89193234858214,0,0,6,9,7,14.944679188379913,0,7.7,-0.3,0.36,Enrolled
1,2,3,8969,1,1,144.7,1,38,20,0,11,120.1,0,0,0,1,0,0,20,0,0,8,9,5,10.36103992304449,0,0,6,7,6,9.931888205859687,0,9.2,-0.8,1.73,Graduate
1,42,1,9063,0,1,127.0,17,1,37,6,8,118.1,0,0,0,1,1,0,24,0,0,5,10,4,12.67388365182583,1,14,5,8,5,11.99345850212068,2,11.2,2.7,-0.78,Dropout
1,1,1,9586,0,1,135.6,1,38,4,0,7,120.8,0,0,0,1,1,0,19,1,1,6,8,6,12.73435076325241,0,0,8,6,4,14.852366328527292,0,12.2,-0.5,2.06,Enrolled
2,19,1,8934,1,1,135.1,1,35,2,5,7,133.1,0,0,0,1,0,1,22,0,0,5,18,6,13.445517740750839,0,0,6,9,6,17.470711163469186,0,11.1,2.9,-4.06,Dropout
1,17,1,9266,0,1,115.6,1,17,38,3,7,126.8,0,0,0,1,1,0,18,0,0,6,8,5,14.044716837243339,0,1,8,11,6,9.729340614801774,0,10.8,0.9,1.56,Graduate
1,18,1,9099,1,1,141.5,1,17,18,8,12,123.7,0,0,0,1,1,1,19,0,0,6,11,5,11.103314845457941,0,0,8,7,8,11.115589221874316,0,11.0,0.6,0.84,Graduate
1,2,1,8847,1,2,125.9,1,36,36,7,68,149.0,0,0,0,1,1,0,22,0,0,5,7,5,15.200096687790877,0,0,5,9,7,15.794542142656043,0,12.5,0.4,1.98,Graduate
1,39,1,9081,1,1,121.1,1,35,29,5,13,118.6,0,0,0,1,1,0,20,0,0,6,7,0,10.506792983130417,0,0,5,5,0,0.0,0,15.0,-0.5,1.42,Enrolled
1,1,3,9162,1,1,135.5,1,1,37,6,7,125.9,0,1,0,1,0,0,17,0,0,6,7,5,10.69120615313603,0,0,6,9,6,11.873571497106585,0,16.2,0.6,1.83,Enrolled
1,1,4,9904,1,1,144.5,1,1,3,6,10,116.0,1,0,0,1,0,1,18,0,0,7,8,6,14.412286565598793,0,0,8,8,7,15.303618098831413,0,12.4,1.6,1.86,Graduate
1,18,3,9077,1,1,136.4,1,1,1,4,10,104.9,1,0,0,1,1,1,24,0,0,6,22,10,10.529545104581622,0,0,8,8,0,13.907823128406722,0,12.9,0.8,1.85,Dropout
1,19,1,9509,1,1,117.5,1,37,18,9,11,120.9,0,0,0,1,1,0,20,0,0,6,7,5,13.178409351057459,0,0,6,9,6,12.085801099825593,0,12.8,1.5,1.09,Enrolled
2,42,1,8913,1,2,130.9,1,1,35,1,8,123.6,0,0,0,1,1,0,33,0,0,7,10,5,0.6737342025368662,0,0,5,4,4,0.7810231478136545,0,16.2,0.5,1.88,Enrolled
3,17,1,9202,1,1,132.3,1,1,36,5,9,118.0,0,0,0,1,1,0,29,0,0,23,7,4,14.8553320502222,1,0,6,9,5,10.27087289132803,0,8.9,1.5,-1.9,Enrolled
1,17,1,8941,1,1,130.9,1,17,4,0,9,133.4,1,0,1,1,0,0,20,0,0,15,6,4,18.481283157561965,0,0,5,7,5,10.524523166327835,12,15.9,3.0,0.57,Dropout
1,1,1,9619,1,1,125.5,1,1,18,0,11,124.8,1,0,0,1,1,0,19,1,1,7,7,5,13.605001975729023,0,0,16,7,7,10.859795619360154,6,7.6,0.6,2.19,Enrolled
1,17,1,9717,1,1,142.8,1,38,38,9,6,124.7,0,0,0,1,1,0,19,0,0,13,7,5,11.603867656361958,0,0,6,10,6,13.466907032142936,6,12.3,0.3,0.8,Enrolled
1,39,1,9195,1,43,128.1,1,35,17,9,12,136.4,0,0,0,1,1,0,19,1,3,6,11,6,12.038225516081269,0,0,6,9,1,11.442584548212412,0,16.2,0.3,2.13,Enrolled
1,16,4,9808,1,1,131.8,1,18,1,4,12,102.6,1,0,0,1,1,0,19,0,0,7,10,4,13.594150178322822,0,0,6,12,6,10.157087997018948,1,9.0,0.5,1.45,Graduate
1,38,2,7610,1,3,131.9,1,37,20,1,9,111.9,0,0,1,0,1,0,23,0,0,5,1,0,0.0,0,0,5,5,3,0.3883888353511793,0,7.6,0.9,0.21,Dropout
1,1,1,9072,1,1,136.2,44,37,1,11,11,110.6,0,0,0,1,1,0,22,0,2,10,17,4,11.092462078692236,0,3,7,10,0,12.891763418165139,0,9.3,0.7,1.74,Graduate
1,39,1,9256,1,1,135.9,1,1,17,3,11,127.7,0,0,1,0,0,0,20,0,0,5,7,13,0.5193758065766126,0,0,5,0,0,12.39266742555137,0,11.1,2.7,0.33,Dropout
1,1,3,9991,1,1,110.3,1,38,1,1,11,118.9,0,0,0,1,0,1,19,0,0,8,10,6,11.989351511422242,0,0,6,9,7,12.575388099592258,0,12.6,-0.3,1.82,Enrolled
1,18,6,9768,1,1,138.0,1,35,18,10,95,156.2,0,0,0,1,1,1,18,0,0,13,6,4,12.782405758279467,0,0,6,13,7,13.538750749464402,0,11.3,3.6,1.94,Graduate
1,17,1,9440,1,1,128.4,1,36,36,10,11,101.0,0,0,0,1,1,0,19,0,0,7,8,5,12.319696442690313,0,0,6,8,2,11.331281641058416,2,7.8,-0.8,1.89,Graduate
1,40,3,9707,1,1,115.1,1,3,20,7,7,134.0,1,0,0,1,1,0,27,0,0,7,11,13,14.110669139380498,0,0,5,5,4,0.2429576128840226,0,10.7,2.7,0.13,Enrolled
1,17,1,9959,1,39,106.3,50,38,20,154,6,103.8,0,0,0,0,1,0,32,0,0,5,10,0,15.824376767615158,0,0,5,0,0,0.0,0,14.9,-0.6,3.01,Dropout
1,1,1,8896,1,1,125.2,1,3,1,8,7,137.8,0,0,0,1,0,1,37,0,0,5,14,13,9.90319727652161,0,0,7,9,0,9.030560068200696,0,7.8,-0.6,-2.02,Enrolled
1,39,1,9191,1,1,154.1,1,4,33,0,9,138.6,0,0,0,1,0,0,18,1,0,5,13,6,9.42938021472639,0,0,7,4,4,9.833015816333436,0,9.5,1.4,1.98,Enrolled
1,2,1,9063,1,1,131.1,1,36,4,5,5,141.2,1,0,0,1,1,0,19,0,4,6,14,5,14.882379709347994,0,4,6,9,7,11.163387716052078,0,12.5,2.8,1.67,Enrolled
5,18,1,9014,1,17,103.6,1,1,19,7,5,105.4,1,0,1,1,1,0,24,0,0,5,7,0,0.496736163747028,0,0,5,0,0,0.4966810676174842,1,9.8,2.9,-0.89,Dropout
5,16,4,9626,1,1,104.9,1,18,37,5,8,116.1,1,0,0,1,1,0,21,0,0,7,9,5,0.0,0,0,5,6,7,15.442729005989836,0,7.6,3.0,1.76,Enrolled
1,2,1,9014,0,1,109.7,1,1,37,4,7,131.6,1,0,1,1,1,0,22,0,0,5,14,5,13.285104687747975,0,2,5,11,0,0.0,0,13.6,3.7,0.32,Dropout
1,1,1,8989,1,1,135.1,1,36,39,4,6,119.5,0,0,1,1,1,0,51,0,0,5,10,7,13.07212378705225,0,3,6,5,4,14.138904655691087,0,12.5,2.7,-1.32,Graduate
1,40,1,33,1,1,119.5,1,31,1,0,6,157.1,0,0,1,0,1,0,20,0,0,5,0,0,0.0,0,0,6,0,0,0.40294614862823314,0,7.6,-0.5,3.51,Dropout
1,17,3,8900,1,1,170.7,1,35,19,10,9,116.9,1,0,0,1,1,1,19,0,0,7,7,5,10.254629798396476,0,0,8,8,7,12.266502699695854,0,8.8,1.5,1.66,Graduate
1,2,1,9193,1,1,131.7,1,1,1,11,10,123.2,1,0,0,1,0,0,18,0,0,7,17,5,10.940346099539978,0,5,6,8,2,9.021283816483937,0,13.5,0.1,1.59,Graduate
1,18,1,9324,1,1,144.2,1,1,18,0,6,127.1,1,0,0,1,0,1,19,0,0,6,7,6,13.6945159625996,0,0,6,9,7,11.991984249367516,0,16.0,0.4,1.53,Graduate
1,16,1,9086,0,1,120.1,16,1,19,5,12,129.8,1,0,0,1,1,0,35,0,0,6,11,5,12.331193804906324,0,0,5,7,5,13.216889274016795,0,12.8,1.4,1.9,Enrolled
1,57,1,9058,1,1,124.8,1,36,1,6,8,103.1,0,0,1,1,0,0,25,0,0,5,11,0,10.37563911794901,0,5,6,4,0,0.13017236552485142,0,13.0,0.8,-0.82,Dropout
1,17,1,9077,1,1,144.4,1,35,19,8,12,153.5,1,0,0,1,0,0,26,0,3,5,10,4,13.856288172987245,0,0,6,8,3,11.715476807506192,0,9.1,1.5,1.51,Enrolled
1,42,1,8947,1,1,144.9,1,35,18,8,10,130.0,0,0,0,1,0,0,19,0,0,6,6,3,13.40257992063975,0,0,7,10,4,10.754403652515137,4,8.3,3.7,1.52,Graduate
1,38,1,9398,1,1,136.4,1,36,35,3,11,122.1,0,0,0,0,1,0,25,0,0,9,15,0,0.0007226854465826691,11,0,5,13,0,0.0,1,11.0,-0.5,-3.42,Dropout
1,15,4,9223,1,1,159.0,1,1,1,1,1,106.1,0,1,0,1,0,0,36,0,0,6,15,4,16.44666047253428,0,0,6,10,3,11.097725073274463,0,8.1,1.4,-4.06,Dropout
1,16,1,9262,1,1,126.7,1,37,38,3,2,136.0,0,0,0,1,0,0,39,0,0,6,8,6,12.174661091362303,0,0,6,9,7,10.403764460912164,0,12.8,0.8,-1.74,Enrolled
1,40,1,9021,0,1,104.3,1,36,39,0,0,143.4,0,0,1,0,1,0,27,0,0,5,1,0,0.9007722311002265,0,0,5,4,0,0.07481279809713884,0,8.1,2.9,1.65,Dropout
1,39,1,9022,0,7,181.5,1,38,1,8,11,158.1,0,0,0,1,0,0,32,0,0,6,7,5,15.679052596475143,0,0,6,7,3,13.163360948488863,0,13.0,1.5,-1.63,Graduate
1,2,1,9136,0,1,117.9,1,1,38,2,6,112.3,0,0,0,1,1,0,26,1,0,6,11,2,12.64718692505271,0,0,5,5,0,13.683492736422982,0,12.4,0.3,1.81,Graduate
1,39,5,9065,1,1,127.9,1,5,3,0,6,123.3,0,0,0,0,1,0,29,0,0,5,11,0,0.0,1,0,5,0,0,0.0,0,16.0,1.5,-3.3,Dropout
1,39,1,9019,1,1,135.8,1,33,33,2,75,111.2,0,0,1,0,1,0,30,0,0,5,0,0,0.09539572269791552,0,0,5,4,0,0.0,3,9.6,-0.6,-2.85,Dropout
6,41,1,9539,1,1,132.7,54,2,19,8,8,128.7,1,0,0,1,0,0,48,0,0,0,8,0,10.560176656395646,0,0,0,6,0,11.645811586542646,3,14.0,1.4,0.24,Dropout
1,17,5,9024,1,1,121.3,1,36,36,5,9,114.8,1,0,0,1,0,1,18,0,0,6,9,6,10.893371338346142,0,0,8,9,6,13.719709480908248,0,15.8,0.5,3.51,Graduate
1,1,1,9179,1,1,121.7,1,19,39,8,11,105.6,1,0,0,1,0,1,19,0,0,6,7,6,13.138257549610426,0,0,8,8,6,13.930819078554388,0,10.3,1.4,1.52,Graduate
1,18,5,9134,1,22,127.6,1,18,36,1,10,107.5,1,0,0,1,1,0,29,0,0,5,20,5,11.336195786515038,0,0,5,10,0,11.895483618194751,0,9.6,2.8,0.49,Dropout
1,2,1,9443,1,43,122.2,1,36,38,1,9,112.1,0,0,0,1,0,0,19,0,0,6,9,5,15.380127926912174,0,0,6,7,7,14.749291733718174,0,7.8,0.7,-3.14,Graduate
1,17,1,9991,1,1,116.9,1,1,19,2,6,107.1,0,0,0,1,1,1,20,0,0,5,12,7,18.08859442608422,0,0,8,10,6,11.231765719476332,0,9.3,1.5,1.98,Enrolled
1,1,3,8986,1,42,126.5,1,2,4,0,9,137.0,0,0,0,1,1,0,21,0,3,5,13,11,12.062365598771864,0,0,6,10,4,11.35443218056891,0,12.3,-0.7,1.99,Graduate
1,1,1,9014,1,1,138.8,1,36,36,7,11,118.1,0,0,0,1,1,0,19,0,0,8,6,4,12.043100436697147,0,0,6,8,3,11.8210949572509,0,7.6,0.3,1.72,Graduate
1,38,2,9180,1,1,167.6,1,35,2,1,4,147.4,1,0,0,1,1,1,19,0,0,7,20,7,13.432646461055707,0,0,6,9,4,11.846436852128862,0,12.5,2.9,0.71,Graduate
1,40,1,33,1,22,137.0,1,1,1,3,9,135.5,1,0,1,0,1,0,17,0,0,5,1,1,0.0,0,0,5,0,0,0.8092941462372539,0,9.3,-0.5,-3.1,Dropout
3,18,1,9112,1,2,125.2,1,1,1,1,9,141.4,1,0,0,1,1,1,18,0,0,6,7,4,14.689631939762192,0,0,6,9,7,11.512266747211493,0,12.8,0.8,3.5,Dropout
1,16,2,9955,0,1,95.0,1,35,1,10,9,106.9,0,0,0,1,1,0,22,0,2,6,8,5,14.139334253267473,0,0,8,8,7,10.168508231747087,0,10.8,1.4,0.91,Graduate
1,37,1,8963,0,1,132.9,1,1,35,0,6,138.5,1,0,1,1,1,0,21,0,0,5,10,0,0.9215150726855371,0,0,5,0,1,0.0,0,10.4,2.9,-0.57,Dropout
1,2,2,9201,1,1,125.6,1,35,19,10,4,168.9,0,0,0,1,0,0,46,0,0,5,6,7,9.177813938338454,0,0,5,7,8,15.158744780673075,0,9.0,1.4,0.66,Enrolled
1,19,4,7579,1,1,184.7,1,37,38,8,10,109.1,0,0,0,1,1,0,32,0,0,6,8,4,13.899892550322154,0,0,12,9,7,14.610760638685788,1,11.1,0.7,2.3,Graduate
1,41,1,8948,1,1,154.3,1,37,36,96,11,120.8,0,0,0,1,1,0,27,0,0,5,6,1,11.705881508971466,0,0,5,11,0,1.014695624602067,1,7.6,-0.6,-4.06,Enrolled
1,18,5,8889,1,1,140.2,1,1,36,8,10,116.2,1,0,0,1,0,1,17,0,0,7,8,7,12.653064326505577,0,0,7,8,6,14.6677232079167,0,9.2,1.5,-1.53,Graduate
1,46,1,7843,1,1,129.8,1,31,39,0,4,116.8,0,0,0,1,0,0,24,0,0,5,7,4,12.524766519637051,0,0,5,0,7,0.0,0,9.9,0.7,1.64,Dropout
1,1,3,9092,1,1,139.3,1,37,1,0,10,123.9,1,0,0,1,0,0,19,0,0,6,8,7,9.916166897059268,0,0,6,6,6,12.254844364185814,0,12.5,0.8,-3.5,Graduate
1,39,1,9381,1,1,140.2,1,37,1,5,10,124.5,1,0,1,0,1,0,21,0,0,6,0,0,0.1402602291864909,1,0,5,5,0,0.0,0,11.1,3.7,-4.06,Dropout
1,1,1,9919,1,1,143.7,1,17,33,6,3,140.1,1,0,0,1,1,0,17,0,0,5,19,5,14.239974769711448,0,0,7,9,1,0.0,0,12.4,-0.8,0.79,Dropout
1,10,1,8969,1,1,130.7,1,1,18,8,12,125.5,0,0,0,1,0,0,18,0,0,5,6,4,12.40859857134349,0,0,19,7,6,12.602439730874595,0,8.2,0.8,1.96,Enrolled
1,19,5,9108,1,1,116.7,1,1,5,2,4,129.6,1,0,0,1,1,1,20,0,0,7,10,5,16.291839848768454,0,0,6,10,12,14.654274150660038,0,11.1,1.5,0.73,Graduate
1,19,2,9505,1,1,131.8,1,36,37,0,11,115.5,0,0,0,1,1,0,18,0,0,7,5,7,11.032364643408696,0,0,8,5,6,13.097040838054891,0,7.8,0.9,0.7,Graduate
1,1,1,9028,1,1,130.1,1,36,19,2,10,115.9,0,0,0,1,0,0,23,0,0,5,26,5,12.512267215766137,0,0,2,8,3,13.04865361288657,0,11.0,1.4,-1.82,Graduate
1,19,1,9326,1,1,112.3,24,19,39,8,4,148.5,0,0,0,1,0,0,17,0,0,6,10,5,14.417488445766104,0,0,8,10,5,13.65719334341646,0,11.4,0.7,2.1,Graduate
1,16,2,9060,1,1,127.6,1,2,19,0,12,113.9,1,0,0,1,0,0,20,0,0,6,9,5,13.192548481116459,0,0,6,9,5,13.635203426910468,0,8.6,0.9,1.44,Enrolled
1,18,1,9110,1,1,155.5,1,19,38,0,11,116.8,0,1,0,1,0,0,19,0,0,7,14,5,9.522070584376145,0,0,8,5,7,9.013307537244131,0,13.7,1.3,-1.77,Enrolled
1,16,2,9014,1,1,127.8,1,19,19,3,13,117.4,1,0,0,1,0,1,19,0,0,7,8,6,11.48211449337852,0,0,8,4,7,13.740813915214197,0,12.8,0.9,3.51,Graduate
1,2,1,9113,1,1,127.4,1,1,36,5,7,161.1,1,1,0,1,0,0,21,0,0,7,10,6,11.95344389437854,1,0,8,9,0,15.553444612361556,0,16.1,3.7,-3.0,Enrolled
1,39,2,9867,1,37,120.2,1,1,1,2,12,134.5,1,0,0,1,1,0,48,1,0,5,10,4,10.02083486878169,0,0,5,0,4,0.0,0,15.6,0.7,0.68,Dropout
1,17,1,9003,1,1,133.1,1,1,19,0,9,143.1,1,0,0,1,0,1,22,0,11,7,10,6,12.913845060323924,0,0,6,9,6,13.098750744824587,3,14.1,-0.2,1.62,Graduate
1,1,1,9119,1,1,128.4,1,35,36,2,12,120.9,0,0,0,1,0,0,18,0,0,6,10,7,13.563127672606472,0,0,7,9,2,11.703189015013873,0,12.6,1.5,0.63,Enrolled
1,17,3,7703,1,1,119.5,1,36,1,7,8,138.5,1,0,0,1,1,0,18,1,0,6,12,4,14.680139139255157,0,0,8,9,6,12.391017731351432,0,8.6,0.7,0.7,Graduate
1,43,1,9448,0,1,137.4,1,1,1,6,10,115.5,0,0,0,1,1,0,24,0,0,7,15,12,0.3094071450849668,0,0,6,6,4,13.916446514864159,0,12.4,2.7,1.97,Graduate
1,16,1,9173,1,1,117.0,1,35,36,9,11,113.8,0,0,0,1,1,0,19,0,0,5,7,0,0.1685281858193573,0,0,5,12,0,13.259248917009998,0,8.0,-0.4,0.23,Dropout
1,1,1,8919,1,18,142.0,1,35,2,5,4,106.3,1,0,0,1,0,0,21,0,0,6,5,4,10.954704895887978,0,0,7,11,2,9.720712836811389,0,11.0,1.4,1.59,Dropout
1,1,1,9036,1,1,121.0,32,37,20,0,11,121.1,1,0,0,1,1,0,19,0,0,5,8,5,12.929207721981996,0,0,6,9,0,12.640973991835173,0,15.6,0.5,0.77,Enrolled
