Loan_ID_0,Loan_ID_1,Loan_ID_2,Loan_ID_3,Loan_ID_4,Loan_ID_5,Loan_ID_6,Loan_ID_7,Loan_ID_8,Gender_0,Gender_1,Married_0,Married_1,Dependents_0,Dependents_1,Dependents_2,Education_0,Education_1,Self_Employed_0,Self_Employed_1,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area_0,Property_Area_1,Loan_Status
0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1346,288.34073816,148.0,360.0,1.0,1,1,N
0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,3542,1557.72447169,161.0,360.0,1.0,1,1,N
0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2834,2195.96879935,84.0,360.0,1.0,1,0,Y
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,2510,5.05551232,138.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2201,2309.17309816,128.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4295,0.0,146.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,3883,97.9429662,86.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,2466,0.0,134.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,4922,0.0,126.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,3092,0.0,122.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,4691,0.0,92.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,3931,0.0,73.0,360.0,1.0,1,1,Y
1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,5117,101.31299833,46.0,360.0,1.0,1,0,Y
0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3022,0.0,118.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3073,77.18954471,169.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,5385,2605.89881535,172.0,360.0,1.0,1,1,Y
1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,3768,0.0,72.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,2980,0.0,129.0,360.0,1.0,1,1,N
0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,4280,0.0,94.0,360.0,1.0,1,0,Y
0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,2914,1649.83777446,188.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,3857,513.47582361,123.0,360.0,1.0,1,1,Y
0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2597,1370.04976475,88.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,2645,373.05698745,119.0,360.0,1.0,1,1,N
0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,4025,140.23064821,148.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3119,0.0,107.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2747,1353.871218,70.0,360.0,1.0,1,1,Y
0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5422,0.0,134.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2902,1818.42407544,70.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3423,159.63285033,98.0,360.0,1.0,1,1,Y
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,3182,1431.58364373,154.0,360.0,1.0,1,1,Y
0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2660,1862.17832901,152.0,360.0,1.0,1,1,Y
0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,3317,57.85537315,78.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,3016,0.0,115.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,3965,123.6049184,92.0,360.0,1.0,1,1,Y
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,4656,0.0,81.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1056,2330.5597298,65.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,2353,2122.99391643,153.0,360.0,1.0,1,1,Y
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2666,2220.96051619,129.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,3988,0.0,103.0,360.0,1.0,1,1,Y
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1000,2325.88097339,56.0,360.0,1.0,1,0,Y
