school_0,school_1,sex_0,sex_1,age,address_0,address_1,famsize_0,famsize_1,Pstatus_0,Pstatus_1,Medu,Fedu,Mjob_0,Mjob_1,Mjob_2,Fjob_0,Fjob_1,Fjob_2,reason_0,reason_1,reason_2,guardian_0,guardian_1,traveltime,studytime,failures,schoolsup_0,schoolsup_1,famsup_0,famsup_1,paid_0,paid_1,activities_0,activities_1,nursery_0,nursery_1,higher_0,higher_1,internet_0,internet_1,romantic_0,romantic_1,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
0,1,0,1,16,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,2,3,1,1,1,5,11,5,13,8
1,1,1,1,17,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,2,2,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,4,3,5,1,4,3,0,14,19,19
0,1,0,0,17,0,1,0,0,1,0,3,1,1,0,0,0,0,1,1,0,1,0,1,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,5,2,2,1,3,3,2,4,7,14
1,1,0,1,17,0,0,1,1,1,0,1,3,0,1,0,0,1,0,1,1,1,0,1,1,2,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,5,1,4,2,4,3,0,6,19,14
0,1,0,1,15,0,1,0,1,1,0,4,2,1,0,1,0,1,1,0,1,1,1,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,3,3,4,2,2,2,3,8,14,13
1,1,1,1,18,1,1,1,1,1,0,2,3,0,0,1,0,1,0,0,1,1,0,1,2,2,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,5,3,1,2,2,3,0,8,17,13
0,1,1,1,15,1,1,0,1,1,0,4,3,1,1,0,0,1,0,0,1,1,0,1,2,2,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,4,3,3,1,4,2,2,4,14,15
0,1,0,1,16,0,1,1,0,1,1,1,2,0,1,0,0,1,1,1,1,0,0,1,1,2,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,2,4,2,1,1,5,0,7,14,14
0,0,0,0,17,0,0,0,1,1,0,1,3,0,1,1,1,1,0,1,1,1,0,0,2,2,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,4,4,4,1,4,5,4,7,11,10
0,1,0,0,15,1,1,1,1,0,0,3,2,0,0,1,0,1,0,0,1,1,1,1,1,3,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,5,4,3,1,1,4,0,13,12,13
0,1,0,1,16,1,1,0,0,1,0,3,4,1,0,0,0,1,1,0,0,1,0,1,3,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,3,3,3,2,3,3,2,6,19,8
0,1,0,0,17,1,1,0,0,1,1,2,3,1,1,1,1,1,0,0,0,1,1,1,2,2,3,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,3,4,5,2,1,4,2,8,13,9
0,1,0,1,16,1,1,0,1,1,0,2,3,1,1,1,0,1,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,4,2,3,1,5,3,0,6,12,12
0,0,0,0,15,1,1,0,1,1,0,2,2,0,1,1,0,1,1,0,0,1,0,1,1,2,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,3,2,3,4,2,3,0,5,7,11
0,1,0,0,15,1,0,1,1,1,0,2,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,5,1,4,2,4,3,18,6,1,7
0,1,1,1,16,0,1,0,1,1,0,4,2,1,1,0,0,1,1,0,0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,3,1,2,1,1,3,9,8,8,17
1,1,1,1,18,0,1,0,0,1,0,4,4,1,0,0,0,0,0,1,0,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,4,3,4,2,3,3,1,8,12,13
0,1,0,1,16,0,1,1,1,1,0,4,2,0,1,1,1,1,0,0,1,0,0,1,1,3,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,5,3,5,1,2,2,0,6,5,18
0,1,0,1,17,0,1,0,1,0,0,4,2,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,4,3,5,5,2,4,0,3,14,10
1,1,0,0,15,1,1,0,1,1,0,3,2,0,0,0,0,1,0,1,0,1,0,1,1,2,3,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,4,2,5,1,1,3,0,10,19,11
0,1,0,1,18,0,1,0,1,1,1,3,3,1,1,0,0,1,1,0,1,1,0,1,1,2,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,4,4,2,1,2,2,0,11,4,16
0,1,0,1,17,0,1,0,0,1,0,2,4,1,1,1,0,1,0,0,0,1,0,1,1,3,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,4,4,3,1,1,3,2,6,14,12
1,1,0,0,16,1,0,0,0,0,0,2,3,0,1,1,0,1,1,0,0,1,1,1,1,4,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,4,1,1,2,4,5,8,5,19,14
0,1,1,1,18,1,1,0,0,1,0,3,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,5,2,2,1,1,2,5,5,12,13
0,1,1,0,17,0,0,0,1,1,0,4,2,0,1,0,0,1,1,0,0,1,0,1,1,2,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,4,2,1,1,1,5,0,4,8,16
0,1,1,1,17,1,1,0,1,0,0,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,4,2,4,1,3,4,11,10,12,15
0,1,0,1,15,0,1,1,1,1,0,1,4,1,0,0,0,1,0,0,1,1,0,1,1,2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,2,3,4,2,4,3,0,4,10,16
0,1,0,1,17,1,1,0,1,1,0,2,4,1,1,0,0,0,0,0,1,1,0,1,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,4,4,4,1,5,2,0,8,19,9
0,1,0,0,15,0,0,0,1,1,0,2,1,1,1,1,0,1,0,0,1,1,0,1,2,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,4,3,2,5,1,1,3,8,12,11
0,1,1,0,18,0,0,1,0,1,0,3,4,0,1,1,0,1,1,1,0,1,0,0,1,3,3,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,4,4,2,1,1,5,1,3,14,13
0,1,0,1,17,0,1,0,1,1,0,4,4,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,4,2,2,2,3,4,0,3,15,11
0,1,0,1,17,1,1,0,1,1,0,3,1,0,0,0,0,1,0,1,0,0,1,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,3,3,3,2,1,5,1,8,14,7
0,1,0,1,16,0,1,1,1,1,0,3,4,1,0,0,0,1,0,0,1,1,0,1,1,2,2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,4,4,2,1,2,5,4,9,13,14
0,1,1,1,16,1,1,0,0,1,0,1,3,1,1,0,0,1,0,0,0,1,0,1,4,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,5,3,2,3,2,0,6,13,12
0,1,0,1,17,0,1,1,1,1,0,4,1,1,1,0,0,1,1,0,0,0,0,1,1,2,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,5,5,3,5,4,4,0,3,10,16
0,1,1,1,18,1,0,0,0,1,0,4,2,1,1,1,1,1,0,1,1,1,0,1,2,2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,4,3,5,1,3,3,0,14,11,14
1,1,0,0,17,0,1,0,1,1,0,2,3,1,0,0,0,1,1,0,0,0,0,0,2,2,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3,4,1,3,5,6,15,15,12
0,1,0,1,16,0,1,0,1,1,0,2,3,1,0,1,0,1,1,0,0,1,1,1,1,2,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,4,3,5,3,1,3,0,6,14,7
0,1,0,0,18,0,1,0,0,1,0,2,1,1,1,0,0,1,1,1,0,0,0,0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,3,4,2,3,2,5,4,7,10,12
0,1,0,0,19,1,0,0,1,0,0,3,3,1,1,0,0,1,1,0,1,0,0,1,2,3,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,5,3,3,2,4,3,0,7,7,16
0,1,0,1,15,0,1,1,1,1,0,1,3,0,0,0,0,1,0,1,0,1,0,1,1,2,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,4,2,2,2,2,3,0,11,13,19
0,0,0,0,18,0,1,0,1,1,0,4,1,1,0,1,0,1,0,0,0,0,0,1,2,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4,2,1,1,2,4,0,4,16,20
0,1,0,1,17,1,0,0,1,1,0,3,3,0,1,1,0,1,0,1,1,1,1,0,2,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,4,2,4,1,5,3,0,6,17,14
1,1,1,0,16,0,1,1,1,1,0,2,3,1,1,1,0,1,1,0,1,1,0,1,2,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,4,3,3,1,2,1,0,4,8,13
0,1,1,1,15,1,1,1,0,1,0,3,1,0,0,0,0,0,1,0,1,1,0,1,1,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,3,3,3,2,3,5,0,4,16,14
0,0,0,0,16,0,1,1,1,1,0,3,3,1,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,4,4,5,1,1,1,0,4,14,19
0,1,0,0,18,0,0,1,1,1,0,4,2,0,1,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,4,3,4,3,1,3,0,4,14,12
0,1,0,1,18,1,1,1,1,1,0,2,2,1,1,1,0,1,0,0,1,1,1,1,2,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,4,3,3,2,5,5,0,5,13,15
0,1,0,1,17,0,0,0,1,0,0,2,2,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,4,3,3,2,2,2,0,5,12,20
0,1,0,0,17,1,1,1,1,1,0,4,3,1,1,0,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,5,3,2,2,4,2,0,9,4,8
0,1,0,0,15,0,1,0,1,1,0,2,4,0,1,1,0,1,0,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,3,4,4,2,4,5,8,9,4,11
0,1,0,0,16,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,5,4,5,1,1,5,2,6,13,11
0,0,0,0,16,0,1,0,1,1,0,4,4,1,0,1,0,1,0,0,0,1,0,1,1,2,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,5,2,3,2,2,4,1,6,15,17
0,1,0,1,17,0,1,0,0,1,0,3,3,1,0,1,0,1,0,1,1,0,0,1,1,2,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,4,2,1,4,3,0,8,11,7
0,1,1,1,18,1,1,0,1,1,0,3,2,0,0,1,0,1,0,0,1,1,0,1,1,4,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,5,3,2,1,2,3,0,15,12,4
0,1,0,1,19,0,1,0,1,0,0,4,2,1,1,0,0,1,0,0,1,1,0,1,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,5,4,4,1,1,3,0,13,14,13
0,1,0,0,15,1,1,0,1,1,1,4,3,1,1,1,0,1,1,0,0,1,0,1,2,2,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,3,2,1,1,2,3,1,4,12,17
0,1,0,1,17,0,1,0,1,1,0,3,4,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,4,5,3,2,3,3,0,8,10,12
0,1,0,1,16,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,3,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,3,3,3,2,1,3,0,10,7,18
0,0,0,1,19,1,0,1,1,1,0,2,2,0,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,4,3,4,2,3,1,0,11,7,15
0,0,0,1,15,0,0,1,0,1,0,4,2,1,0,0,0,0,1,0,1,1,0,1,1,2,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,4,4,5,1,1,5,1,9,9,15
1,1,0,1,15,0,1,0,0,1,0,2,3,0,1,1,0,1,0,1,1,1,1,1,2,2,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,4,3,5,2,3,3,0,7,11,14
0,1,0,1,17,0,1,1,1,1,0,2,2,1,1,1,0,1,1,0,1,1,0,1,2,2,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,4,3,4,1,1,4,1,8,15,13
0,1,0,0,15,1,1,0,0,1,0,4,2,1,1,1,0,1,1,0,0,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3,4,4,2,4,4,3,7,13,12
0,1,0,1,15,1,0,0,1,1,0,4,4,1,0,1,0,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,3,3,2,2,3,3,4,12,15,15
0,1,1,1,15,0,0,0,1,1,0,4,1,0,0,1,0,0,1,0,0,1,0,1,2,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,4,3,2,1,5,3,4,0,15
0,1,0,1,15,0,0,1,1,1,0,2,1,0,0,0,0,1,1,1,0,0,1,1,2,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,2,1,3,1,2,5,0,12,19,17
0,0,0,1,15,0,1,0,1,1,0,2,2,0,0,0,0,1,0,0,0,1,0,1,2,4,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,5,3,5,3,3,5,0,7,17,11
0,1,0,0,18,0,0,0,0,1,1,1,4,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,5,2,3,3,3,3,1,7,18,11
1,0,0,1,15,0,1,0,1,1,0,3,2,0,1,0,1,1,0,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,4,3,1,1,1,1,0,3,7,15
0,1,1,1,18,1,1,0,1,1,0,2,2,0,1,1,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,4,4,1,1,5,0,10,15,8
0,1,1,1,15,1,0,0,0,0,0,4,4,1,1,1,0,1,1,0,0,1,1,1,2,2,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,5,2,2,3,1,1,0,9,8,16
0,1,0,1,15,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,2,4,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,5,4,3,1,3,3,0,7,12,16
0,0,0,1,15,0,1,1,1,1,0,3,4,0,1,0,0,1,0,0,1,0,1,1,1,2,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,5,2,3,2,4,5,0,5,7,11
1,1,0,0,18,1,1,0,0,1,0,2,2,1,0,0,0,1,1,0,1,1,0,1,2,2,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,3,5,3,1,1,5,1,12,10,12
0,0,0,1,16,0,0,1,0,0,1,2,1,1,0,0,0,1,1,0,0,0,0,1,3,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,5,2,4,1,5,1,8,5,4,13
0,1,1,1,16,1,0,0,1,1,1,2,3,1,1,0,0,1,0,0,1,1,0,1,1,2,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,0,9,19,12
0,1,1,1,17,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,4,2,2,2,2,4,0,9,19,12
0,1,1,1,18,1,1,0,1,1,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,4,5,5,1,3,5,0,4,19,16
1,1,1,1,17,0,0,1,1,0,0,4,3,0,1,1,0,0,0,1,0,1,0,1,1,2,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,3,5,3,1,5,3,0,8,10,13
0,1,0,0,17,0,1,0,1,1,0,2,1,1,1,0,0,1,1,0,0,0,0,1,1,4,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,3,4,4,2,5,5,4,3,10,8
0,1,1,0,15,1,1,0,0,1,0,4,1,1,1,0,0,1,0,0,1,1,1,1,1,1,2,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,5,1,3,1,5,1,0,4,18,13
0,1,1,0,16,1,1,1,1,1,0,4,2,1,1,1,0,1,1,1,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,5,4,2,1,2,3,0,10,2,19
0,1,1,1,15,0,1,0,1,1,0,3,1,1,1,1,0,1,0,0,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,4,3,4,1,1,2,0,3,18,16
0,0,0,0,17,0,1,1,1,1,0,4,3,1,1,0,0,1,0,1,1,1,0,1,2,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,3,3,2,1,3,3,1,4,15,15
0,0,0,0,19,0,1,1,1,1,0,3,2,1,1,0,0,1,1,1,1,1,1,1,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,4,3,4,1,3,5,0,5,2,11
0,1,0,0,15,1,0,0,1,1,0,4,4,1,0,0,0,1,0,0,1,0,0,1,2,2,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,3,3,4,2,3,3,0,8,16,11
1,1,0,1,17,1,0,0,1,1,0,3,1,1,1,0,0,1,1,0,1,1,0,1,4,2,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,3,5,4,1,3,5,0,9,12,17
1,1,0,0,17,0,1,0,0,1,0,3,4,1,0,1,0,1,0,0,1,0,0,1,1,2,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,4,4,5,1,1,5,3,8,14,11
0,1,1,0,15,0,1,1,1,1,0,1,3,1,1,0,0,1,1,0,0,1,0,0,1,1,3,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,5,3,3,2,5,3,5,10,7,17
0,0,0,1,17,1,1,0,0,1,0,1,2,1,0,1,0,1,0,0,0,1,0,1,3,3,3,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2,3,4,2,2,3,0,10,17,15
0,1,0,1,16,0,0,0,1,1,0,1,3,0,1,0,0,0,1,0,0,1,0,1,2,3,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,4,5,2,1,4,5,4,10,16,3
1,1,0,1,16,0,1,0,0,1,1,1,2,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,5,5,4,2,5,0,17,16,17
0,1,0,1,15,0,1,0,0,1,0,1,4,1,1,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,4,5,5,3,3,1,3,18,7,20
0,0,1,0,16,1,1,0,0,1,0,3,3,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,3,3,4,1,4,4,0,12,18,13
0,1,0,1,19,1,1,0,1,1,0,3,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,3,2,4,1,2,3,0,3,8,20
0,1,1,0,17,1,1,0,1,1,0,3,1,0,1,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,4,2,2,1,4,5,0,7,6,13
0,0,0,1,18,1,1,0,1,1,0,2,4,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,5,4,4,1,1,1,0,8,13,16
0,1,0,0,17,1,1,1,0,1,1,4,2,0,1,1,0,1,1,0,1,1,1,1,2,2,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,4,3,4,1,2,5,0,5,13,12
0,1,0,1,17,1,1,0,0,1,0,2,2,1,1,1,0,1,0,1,1,1,0,1,1,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,4,3,2,1,1,5,1,6,11,13
0,1,0,0,16,1,0,0,1,1,0,3,1,1,1,1,0,1,0,1,1,1,0,1,2,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,4,2,2,3,3,4,2,7,13,5
0,0,0,1,15,0,1,0,1,1,0,4,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,5,2,5,1,4,3,0,3,15,20
0,1,0,1,17,1,0,0,0,1,0,1,3,1,1,1,0,1,0,1,0,0,0,1,1,2,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,4,4,4,2,3,3,1,14,5,8
0,1,0,0,17,0,1,0,1,1,0,2,1,1,1,1,0,1,0,0,0,1,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,4,5,2,1,4,5,2,8,19,19
0,1,1,1,15,0,0,0,1,1,0,4,1,0,1,0,1,1,0,1,1,1,1,1,2,2,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,4,2,2,1,2,5,24,3,16,14
0,1,0,1,16,1,1,0,1,1,0,1,4,1,0,0,0,1,1,1,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,3,3,2,2,2,5,0,5,19,16
0,1,0,1,17,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,1,2,2,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,4,2,2,2,1,4,2,9,17,16
0,1,0,0,17,0,1,1,1,0,0,4,1,1,0,1,0,1,0,0,0,0,1,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,5,5,4,2,4,1,8,4,11,11
0,1,0,1,15,0,1,0,0,1,0,4,1,1,1,1,0,1,1,1,0,0,1,1,2,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,5,5,4,5,5,3,4,12,13,13
0,1,0,0,16,0,0,1,1,1,0,3,2,1,1,0,0,1,0,1,0,0,1,1,1,3,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,5,5,3,2,2,5,0,8,18,14
0,1,0,0,15,1,1,0,1,1,0,2,4,1,1,1,0,1,1,0,1,1,0,1,1,4,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,4,4,4,1,2,3,0,4,19,16
0,1,1,1,17,1,1,1,0,0,0,4,3,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,4,2,3,1,1,3,0,4,10,14
1,0,1,1,16,1,1,0,1,0,1,4,4,1,1,0,0,1,0,0,0,1,0,1,1,2,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,4,2,1,3,1,0,5,19,8
1,1,0,1,17,1,1,0,1,0,0,1,2,1,0,0,0,1,0,0,1,1,0,1,2,2,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,4,3,4,1,1,3,0,6,13,20
1,1,0,0,18,1,0,0,1,1,0,4,3,1,0,0,0,1,0,1,0,1,1,1,1,3,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5,3,2,1,4,4,0,11,10,13
0,0,1,1,18,1,1,0,0,1,0,2,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,2,2,5,2,2,1,1,3,4,7
0,0,0,1,16,0,0,0,1,1,0,2,3,1,0,1,0,1,1,1,0,1,0,1,1,2,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,5,4,3,1,5,3,2,4,13,12
0,1,1,1,15,0,1,0,1,1,0,3,3,0,0,0,1,1,1,1,0,1,0,1,2,2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,4,3,4,5,1,5,0,5,13,20
0,1,0,1,18,0,1,0,1,1,0,3,1,0,1,0,0,1,0,1,1,0,0,1,1,2,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,4,4,2,1,4,2,4,6,14,15
0,1,0,1,16,1,1,0,1,1,0,2,3,0,0,1,0,1,1,1,0,1,1,0,2,2,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,5,4,5,2,1,5,0,3,12,10
1,1,1,1,17,1,1,0,1,1,1,3,3,1,1,0,0,1,1,1,1,1,0,1,1,2,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,5,3,4,1,4,2,2,4,18,12
0,1,0,1,15,1,1,0,0,1,1,3,2,1,1,1,0,1,1,1,0,1,0,1,1,3,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,4,3,2,4,1,4,0,8,14,16
0,1,0,1,18,1,1,0,1,1,0,1,3,1,0,1,0,1,1,0,1,1,1,1,2,2,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,4,2,3,2,1,3,0,8,12,16
0,1,1,1,15,0,1,0,0,1,0,2,1,1,0,1,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,4,3,4,2,4,3,0,7,19,12
0,1,0,1,17,1,0,0,1,1,0,3,2,1,1,1,0,1,1,1,0,1,0,1,3,4,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,2,2,1,4,5,8,5,14,9
0,1,0,1,17,0,0,0,1,1,0,4,2,1,1,0,0,1,1,1,0,1,0,1,2,2,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,3,4,3,2,3,5,0,14,16,11
0,0,0,1,16,0,1,0,1,1,1,4,2,0,0,1,0,1,0,1,0,1,0,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,3,3,2,1,1,3,0,6,11,17
0,0,0,1,16,0,0,1,1,1,0,1,2,1,1,0,0,1,1,0,1,0,0,1,4,2,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,3,4,2,1,5,5,1,10,11,12
0,1,0,0,19,0,1,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4,3,5,2,2,5,0,7,7,15
