Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,5222,0,1,126.3,8,33,2,13,28,151.7,1,0,0,0,0,0,46,0,0,0,0,0,0.0059667318335227815,0,1,1,0,0,0.22350643441300821,0,11.2,0.9,2.8,Graduate
1,2,1,9445,1,1,115.4,28,40,11,5,10,148.8,1,0,0,1,1,0,18,0,0,5,7,2,11.227462033270509,0,1,5,10,0,7.566553119061416,0,9.7,3.7,1.97,Dropout
1,13,1,5276,0,1,132.1,20,10,26,7,6,168.3,1,0,0,1,1,0,36,0,0,3,7,4,14.182765001721098,0,3,2,3,1,12.004359239851837,0,13.3,0.3,1.92,Graduate
1,6,1,9870,1,1,131.1,92,7,2,30,3,152.6,0,0,0,1,1,0,18,0,0,8,20,16,18.874988220675384,0,1,9,32,11,18.571428571428573,0,10.9,-0.2,-2.68,Graduate
1,1,1,6325,1,1,127.8,2,44,44,17,23,148.2,0,0,0,1,0,0,18,0,0,3,5,1,7.57860104440799,0,1,2,4,0,5.614179944161743,0,10.5,0.8,-2.74,Enrolled
1,44,1,9463,1,6,133.6,10,43,5,11,6,155.3,1,0,0,1,1,0,31,0,0,10,11,4,16.88442892646164,0,4,10,15,6,18.571428571428573,0,9.7,-0.7,1.65,Dropout
2,57,1,9823,1,10,126.2,98,43,44,6,5,161.3,0,0,0,1,1,0,18,0,0,7,8,5,18.24772300406287,0,3,8,16,1,11.34447393576955,0,12.7,3.7,2.65,Graduate
1,2,2,7283,1,1,135.2,3,28,42,5,0,154.9,1,0,0,1,0,1,18,0,0,6,9,2,6.842874061228402,0,4,6,10,3,17.144912456923326,0,10.2,3.7,-1.63,Graduate
1,56,1,9298,1,4,127.0,34,31,31,5,23,155.8,1,0,0,0,0,0,29,0,0,8,6,1,8.887232424367687,0,6,8,2,0,6.899180954170564,0,9.0,-0.6,2.11,Graduate
1,41,1,8859,1,1,137.4,103,34,30,2,2,154.9,1,0,0,1,0,0,19,0,0,7,11,2,8.469382867877783,0,1,7,7,1,9.84605492806794,0,9.3,3.6,1.91,Enrolled
1,15,6,9564,1,1,110.7,57,44,14,7,1,148.4,1,0,0,1,0,1,18,0,0,7,9,4,15.89354720169669,0,2,8,21,12,18.571428571428573,0,10.7,-0.7,-4.0,Graduate
1,2,1,9654,0,1,142.5,15,44,30,21,16,162.0,0,0,0,1,0,1,25,0,0,3,4,3,15.061337205905549,0,1,5,2,1,9.560814192718388,0,14.6,-0.1,0.79,Dropout
1,1,2,9863,1,1,140.9,43,34,9,4,17,154.4,0,0,0,1,0,1,19,0,0,10,14,12,18.87265465771258,0,3,10,18,14,18.571428571428573,1,8.9,3.7,-1.18,Enrolled
1,53,5,7977,1,1,130.0,10,24,2,2,1,152.0,1,0,0,1,1,0,22,0,0,14,18,1,0.02192093207338832,0,12,13,9,1,5.846316957492453,0,14.1,1.4,2.58,Dropout
1,5,1,9990,1,1,151.6,6,17,41,16,17,153.6,1,0,0,1,0,0,18,0,0,9,9,13,18.874496726920658,0,3,8,27,14,18.571428571428573,0,11.8,1.3,-2.48,Graduate
1,7,1,9834,1,1,138.5,8,44,5,2,0,153.4,1,0,0,1,0,0,19,0,0,8,8,3,13.75860614008352,0,3,8,10,5,18.136463230288538,0,11.1,-0.5,-4.05,Enrolled
1,40,1,9698,1,6,128.5,3,11,15,19,36,147.2,0,0,1,0,0,1,21,0,0,8,12,14,18.874606153356556,0,2,8,33,15,18.571428571428573,0,15.2,-0.4,1.6,Graduate
1,54,1,9524,1,1,126.3,27,30,13,3,21,149.5,1,0,0,1,1,0,26,0,0,4,6,1,4.954574055161232,0,1,4,4,0,8.423501217673069,0,9.7,-0.5,1.71,Enrolled
1,30,1,9654,1,1,131.9,29,29,21,14,5,156.3,1,0,0,1,1,0,20,0,0,6,0,4,16.49853838641478,0,2,7,1,2,14.76316269701905,0,9.0,2.3,0.49,Dropout
1,37,1,8062,1,2,168.6,2,43,43,2,13,161.8,0,0,0,1,1,0,24,0,0,6,7,3,14.257863006283745,0,1,6,8,1,9.004918080612768,1,9.1,0.7,-0.65,Enrolled
1,57,3,9911,1,1,141.3,102,44,16,7,6,158.1,0,0,1,1,1,0,24,0,0,5,12,2,14.387705776733977,0,1,5,15,2,15.784873716531001,0,12.1,-0.2,1.23,Enrolled
1,5,1,7645,1,2,164.2,31,44,23,10,7,177.6,1,0,0,1,0,0,20,0,0,7,9,1,0.5610740114139047,0,5,7,2,0,1.4961505924385656,0,10.7,0.9,2.83,Graduate
1,43,1,9739,1,1,140.7,72,6,5,1,5,157.4,1,0,0,1,1,0,23,0,0,12,13,13,18.856290687066284,0,5,12,21,18,18.571428571428573,0,13.4,-0.6,-3.3,Graduate
1,1,2,9071,0,1,136.7,33,17,22,4,1,158.3,1,0,0,1,0,1,18,0,0,6,5,3,14.818166575348279,0,1,7,1,4,17.6457937780773,0,15.1,-0.7,-2.4,Dropout
1,10,1,7083,1,4,128.0,31,38,19,2,3,159.8,0,0,0,1,1,1,34,0,0,7,8,0,0.01149871674383773,0,3,8,1,1,8.913957084765682,0,9.4,-0.0,3.11,Graduate
1,1,4,8342,1,1,165.9,12,4,12,8,14,167.0,0,0,0,1,0,0,23,0,0,2,1,1,3.5314817973085995,0,1,2,1,1,13.015433274117504,0,11.2,3.7,-0.65,Enrolled
2,43,1,3165,1,6,160.1,2,19,33,11,8,166.4,0,0,0,1,0,0,18,0,0,5,10,0,0.02875597751219184,0,12,3,1,1,9.242804913937187,0,12.5,1.1,-2.41,Graduate
1,20,1,7071,1,3,124.0,23,15,12,2,3,155.1,1,0,0,0,0,0,18,0,0,5,7,2,12.659130352468939,0,2,5,12,0,7.8465219098755705,0,10.7,3.7,1.58,Dropout
1,3,2,8820,1,1,109.6,4,2,4,4,10,149.8,1,0,0,1,0,0,38,0,0,7,5,0,0.006159900635310012,0,3,8,2,0,1.3083589363391024,0,13.1,-0.4,0.59,Graduate
1,3,1,9910,0,1,150.9,4,44,29,7,11,157.7,1,0,0,1,0,0,18,0,0,7,10,9,18.762597782609785,0,2,7,22,7,18.571428571428573,2,11.3,0.7,-1.15,Graduate
4,11,2,5077,1,1,125.9,88,2,4,3,4,156.2,0,0,0,1,1,1,18,0,0,9,10,9,18.709043621763264,0,8,8,4,6,17.9437335656496,1,15.4,-0.4,-0.03,Graduate
2,41,1,8796,0,2,141.0,67,1,4,3,7,156.3,1,0,0,1,0,0,20,0,0,11,11,11,18.846842887491515,0,7,10,15,17,18.571428571428573,0,8.9,3.7,3.21,Graduate
1,4,1,9545,1,1,119.4,3,1,17,1,0,155.3,1,0,0,1,0,0,19,0,0,4,6,6,18.816577968952398,0,1,5,6,5,18.571428571428573,0,9.2,-0.8,-3.07,Dropout
1,7,2,7257,1,1,117.8,72,1,2,5,9,153.1,0,0,0,1,1,0,37,0,0,3,6,4,18.093235126917655,0,1,3,6,5,18.571428571428573,0,12.7,-0.5,-0.65,Graduate
1,1,1,7141,0,1,154.8,59,9,43,6,8,166.5,1,0,0,1,0,0,18,0,0,5,7,6,18.668555711532342,0,2,5,5,8,18.571428571428573,0,9.6,2.1,-3.85,Dropout
1,7,1,7863,1,1,117.5,45,16,15,20,21,163.4,1,0,0,1,1,0,30,0,0,4,6,5,18.347429440187256,0,2,4,1,2,15.577964451629375,0,10.8,3.7,2.25,Dropout
4,57,1,7764,1,3,113.7,4,13,8,5,4,151.8,1,0,0,1,0,0,21,0,0,5,10,8,18.72330023431084,0,4,5,9,2,12.28818895481938,0,9.3,0.1,2.48,Graduate
1,7,1,9757,1,1,133.3,29,24,21,34,34,161.1,0,0,0,1,1,0,21,0,0,10,11,7,18.634317565108628,0,10,9,15,6,18.464667895859705,0,8.9,1.7,1.51,Dropout
4,57,1,6781,1,1,152.7,80,42,24,2,10,159.3,1,0,0,1,1,0,25,0,0,9,11,15,18.87494880892166,0,4,8,29,11,18.571428571428573,0,9.0,-0.8,2.42,Enrolled
1,7,2,7574,1,2,144.7,83,25,37,5,11,149.1,1,0,0,1,0,1,18,0,0,7,10,1,1.475207294977177,0,4,6,5,0,2.3062018743573853,0,11.6,1.2,1.87,Enrolled
1,55,1,6530,1,1,135.4,97,42,44,19,10,155.3,1,0,0,1,1,1,18,1,0,5,4,1,0.5646638627662199,0,5,5,2,0,7.508866458664611,0,9.3,-0.7,0.05,Graduate
1,56,1,8999,1,1,117.5,50,28,43,20,41,152.6,0,0,1,0,1,1,20,0,0,7,12,2,7.999022452819539,0,1,8,5,0,4.891000550631215,0,11.3,-0.5,2.01,Dropout
1,57,1,8652,0,4,135.2,7,18,2,4,7,164.3,1,0,0,1,1,0,57,0,0,6,10,0,0.010121555978915866,0,9,6,1,0,0.2846103826850633,0,9.0,-0.8,-2.38,Enrolled
1,53,1,9927,0,2,140.5,52,19,2,10,8,156.2,0,0,0,1,0,0,23,0,0,11,15,9,18.702485927274353,0,8,11,25,16,18.571428571428573,0,14.3,-0.7,-2.77,Dropout
1,9,1,8557,1,2,123.5,3,44,44,1,1,148.1,0,0,0,1,1,1,18,0,0,6,10,19,18.874999604826286,0,2,7,25,9,18.571428571428573,0,15.3,0.8,-2.94,Graduate
1,1,1,9566,1,1,157.4,46,4,12,1,2,153.0,1,0,0,1,0,0,27,0,0,7,11,1,1.3775182515918627,0,2,6,5,0,6.188429772857969,0,11.0,3.5,-1.67,Graduate
1,1,1,8358,1,1,128.5,11,44,35,15,28,149.6,1,0,1,1,0,0,18,0,0,8,8,4,13.507304270437738,0,1,9,2,3,14.681131922889092,0,14.7,-0.7,-4.0,Graduate
1,25,1,8276,1,1,124.3,57,4,24,3,8,151.5,1,0,0,1,0,1,18,0,0,10,10,12,18.873384382599507,0,3,10,24,15,18.571428571428573,0,11.2,-0.5,-1.43,Dropout
1,28,1,6263,1,5,142.1,39,43,20,7,3,163.1,1,0,1,0,0,0,18,0,0,10,16,9,18.850975586849483,0,11,10,21,14,18.571428571428573,0,12.3,1.3,0.62,Graduate
1,1,1,5609,1,1,132.9,29,36,44,3,7,148.4,1,0,0,1,1,0,19,0,0,3,2,0,0.1999676719284637,0,1,2,1,0,4.322632213075383,0,9.7,-0.6,0.77,Graduate
1,5,3,8839,1,2,124.3,5,18,15,3,9,152.6,1,0,1,1,1,0,18,0,0,5,9,0,0.030746802753420184,0,2,5,1,0,4.434457723906294,0,9.0,1.0,1.41,Dropout
1,46,4,8494,1,1,126.2,21,22,38,4,4,165.3,0,0,0,1,0,0,20,0,0,7,10,13,18.874433504505355,0,7,6,12,5,18.160625770715974,0,9.0,3.0,1.97,Graduate
1,15,4,8909,1,1,166.7,83,7,2,3,0,163.1,1,0,1,1,0,0,18,0,0,5,9,4,18.07910543316042,0,1,5,7,4,17.90915670337693,1,13.2,-0.8,-3.38,Graduate
1,11,1,4384,1,1,124.7,29,19,26,9,14,158.1,0,0,0,1,1,0,18,0,0,3,11,6,18.41071163484879,0,1,3,5,7,18.571428571428573,0,10.9,-0.5,-3.02,Graduate
1,1,1,4644,1,1,145.8,69,5,30,1,3,176.9,1,0,0,1,1,0,18,0,0,3,2,3,14.977950149975097,0,1,2,1,0,4.382158884487335,0,9.1,3.7,1.46,Graduate
1,2,2,9467,1,1,128.8,89,44,17,6,18,158.7,1,0,0,0,0,1,18,0,0,7,12,6,17.79978549014864,0,5,8,8,7,18.571428571428573,0,12.2,-0.8,0.16,Graduate
1,10,1,9081,1,1,141.8,72,2,2,34,21,158.8,0,0,0,1,1,0,18,0,0,6,12,3,10.403345840556167,0,2,7,8,1,12.879691049721197,0,12.0,-0.7,-0.96,Enrolled
1,26,1,8538,1,1,153.9,78,3,35,38,51,171.2,1,0,0,1,0,0,20,0,0,2,0,0,0.31778039064837776,0,1,2,0,0,6.496208251126044,0,10.8,1.5,2.78,Dropout
1,16,4,7523,1,1,137.4,102,10,2,14,17,158.5,0,0,0,0,1,1,45,0,0,5,14,16,18.87498658629694,0,2,5,33,17,18.571428571428573,0,15.8,0.9,-2.29,Enrolled
1,52,1,9201,1,1,130.9,4,2,11,15,8,151.5,1,0,1,0,1,0,18,0,0,11,8,3,11.957387304359038,0,11,11,15,8,18.571428571428573,0,13.1,-0.8,3.16,Dropout
1,57,1,9973,1,7,127.5,70,43,15,14,19,164.6,1,0,0,1,0,0,48,0,0,9,15,2,12.431753204317657,0,3,9,16,1,8.650920105620097,0,12.7,3.3,2.39,Enrolled
1,5,3,8415,1,1,137.1,16,2,2,13,36,159.1,0,0,0,1,0,1,18,0,0,7,6,2,8.893817218074618,0,1,7,9,2,13.615241160119629,0,12.2,-0.8,2.22,Graduate
2,40,3,8019,1,2,152.5,44,7,7,8,6,168.4,1,0,0,1,0,0,18,0,0,5,4,1,2.8096498841859163,0,8,5,3,1,8.920965029026943,0,9.1,1.7,2.6,Graduate
1,2,3,9973,1,1,118.8,50,26,3,1,2,155.1,1,0,0,1,0,0,18,0,0,12,16,18,18.874955750536767,0,4,11,28,16,18.571428571428573,0,11.9,-0.2,-3.16,Graduate
1,45,3,9836,1,4,149.9,56,34,38,3,2,162.1,1,0,0,1,0,1,20,0,0,7,9,2,9.677118637618621,0,3,7,8,1,11.605402916167126,0,12.1,2.3,0.36,Graduate
1,1,1,9066,1,1,130.4,35,13,10,8,6,156.5,1,0,0,1,0,1,18,0,0,5,6,7,18.781095211174105,0,1,5,5,2,15.790573900740394,1,9.0,-0.8,1.52,Graduate
2,16,1,9872,1,4,130.1,7,29,35,23,30,158.6,0,0,0,1,0,0,31,0,0,7,18,7,18.82793358944494,0,3,7,25,8,18.571428571428573,4,10.4,-0.7,0.21,Graduate
1,52,3,4978,1,1,118.5,29,2,2,7,1,150.8,1,0,1,1,0,0,27,0,0,4,4,2,9.023730853423814,0,1,3,4,0,8.545788655931739,0,12.9,1.0,-3.92,Dropout
1,6,1,9862,1,1,129.6,17,21,39,6,21,152.3,1,0,0,1,0,0,18,0,0,8,9,15,18.874659071956952,0,3,8,8,6,18.484746198753705,0,9.8,2.2,0.75,Enrolled
1,56,3,9044,1,2,135.8,72,23,44,31,55,149.1,0,0,0,1,0,0,22,0,0,8,9,4,16.998576716828396,0,1,7,13,5,18.2614010112954,0,9.8,-0.2,3.47,Graduate
1,42,1,7952,1,1,144.2,92,27,4,2,0,151.6,1,0,0,1,1,0,40,0,0,6,8,1,0.8359289001200629,0,4,7,8,1,11.82064993773391,0,9.0,3.5,3.28,Graduate
1,37,1,9951,0,3,113.4,83,16,44,25,16,154.5,0,0,0,1,0,0,35,0,0,8,7,1,2.706468384338893,0,7,8,1,1,9.961016945938942,0,10.5,-0.8,1.41,Dropout
1,1,1,8216,1,1,141.8,94,41,13,2,11,151.8,0,0,0,1,1,0,21,1,0,8,7,3,10.319568602762624,0,6,8,5,3,16.261181798075548,0,10.0,3.4,-2.92,Graduate
1,57,1,8438,1,1,148.6,60,13,13,1,1,159.7,0,0,0,1,1,1,19,0,0,4,5,6,18.63337371339342,0,1,5,8,6,18.571428571428573,0,12.7,-0.7,-1.36,Enrolled
1,11,1,9940,1,1,149.9,84,2,7,10,18,159.0,1,0,0,1,0,0,18,0,0,3,3,1,3.5441527732978955,0,1,4,3,1,12.517462831858714,0,8.9,3.5,1.81,Dropout
1,1,1,7138,1,1,119.7,5,6,27,5,2,154.5,1,0,0,1,0,0,18,0,0,5,10,15,18.874973354091566,0,1,4,17,13,18.571428571428573,1,11.7,-0.8,-3.7,Graduate
1,5,1,9940,1,1,127.2,14,43,10,42,52,165.9,1,0,1,0,1,0,18,0,0,4,1,0,0.7203017071667526,0,1,5,5,0,6.305922930305396,0,9.5,0.2,2.91,Enrolled
1,41,1,9457,1,6,118.7,96,8,42,13,3,151.7,1,0,0,1,0,1,32,0,0,11,17,20,18.874996078219134,0,6,11,33,20,18.571428571428573,0,10.1,3.7,3.32,Dropout
1,54,1,9201,1,1,112.0,35,44,15,8,5,151.3,0,0,0,1,0,0,33,0,0,4,7,0,0.007418871269624441,0,2,2,1,0,1.32669413241842,3,9.1,-0.8,-0.77,Enrolled
1,1,1,8024,1,2,140.2,34,44,27,12,5,153.2,0,0,0,1,1,0,18,0,0,4,4,1,0.5491962351701767,0,2,4,0,0,3.911417375322718,2,14.4,-0.8,-4.06,Graduate
1,2,3,8837,1,1,142.0,8,24,37,2,6,152.6,1,0,0,1,1,1,18,0,0,4,8,4,17.83604652260587,0,1,4,10,7,18.571428571428573,0,14.9,1.4,-3.71,Graduate
1,1,1,3647,1,1,113.6,90,37,29,1,3,151.0,1,0,0,1,0,1,18,0,0,5,4,19,18.874994856493924,0,2,5,13,12,18.571428571428573,0,12.2,0.0,-1.94,Graduate
1,1,1,8267,1,1,161.4,17,43,43,2,8,157.1,1,0,0,1,1,0,18,0,0,5,5,3,16.81928677623016,0,3,5,5,2,16.65881073166999,0,9.5,-0.6,-0.22,Graduate
1,18,6,7093,1,1,124.6,8,1,3,2,11,153.3,1,0,0,1,0,1,19,0,0,5,12,8,18.8672861612873,0,1,5,25,4,17.134573536875514,0,12.0,-0.0,0.49,Enrolled
1,55,1,9945,1,2,125.4,92,42,6,2,6,151.8,0,0,1,1,1,1,26,0,0,8,15,5,18.554717717757484,0,2,7,18,4,18.523777554191735,0,12.9,1.1,-3.33,Dropout
1,55,1,5581,1,1,131.1,84,7,13,6,11,158.9,1,1,0,1,0,0,18,0,0,3,4,0,0.006092766649152745,0,2,4,0,0,0.08615615433016531,0,13.4,-0.8,0.18,Enrolled
1,57,2,9870,1,1,142.1,23,44,31,6,4,154.4,1,0,0,1,0,1,28,0,0,5,6,0,0.12288872034555845,0,2,6,1,0,1.5443525183522995,0,10.4,-0.6,1.68,Dropout
1,57,1,9851,1,1,131.9,29,36,44,2,1,158.6,0,0,1,1,0,0,35,0,0,9,14,0,0.012621628473957867,0,5,8,2,0,0.9887168457689585,0,10.1,-0.8,-2.69,Enrolled
1,4,1,7632,1,1,127.1,56,2,6,13,15,152.3,1,0,0,1,0,0,23,0,0,6,12,9,18.85873715333879,0,2,7,9,4,17.915992437108375,0,9.2,1.8,3.09,Graduate
1,55,2,8845,1,2,137.7,88,44,35,11,18,155.0,0,0,1,1,1,1,19,0,0,8,11,2,7.348706710556173,0,2,8,4,2,13.654576800063703,0,12.4,-0.8,-2.36,Graduate
1,32,1,6964,1,8,140.6,72,2,2,4,4,158.1,1,0,0,1,0,0,18,0,0,6,6,5,17.618047368250995,0,5,6,6,4,17.49335666995366,0,13.2,-0.8,-3.17,Graduate
4,55,1,9974,1,2,111.0,86,44,44,5,7,148.6,0,0,0,0,0,0,48,0,0,11,13,5,18.05949113827277,0,3,11,23,3,17.00131216050033,2,15.6,-0.7,-3.9,Dropout
1,12,1,4038,1,1,109.3,106,6,18,1,0,148.4,1,0,1,1,1,0,18,0,0,1,4,0,0.006044436764271035,0,1,2,2,0,0.44288705540868095,0,9.0,3.4,-0.11,Graduate
1,6,1,7021,1,1,123.5,4,2,14,14,2,147.9,1,0,0,1,0,0,18,0,0,8,12,23,18.874999999357684,0,2,10,12,14,18.571428571428573,0,13.0,-0.7,3.2,Dropout
1,48,3,9835,1,1,102.9,96,8,2,3,1,150.8,1,0,1,1,1,0,61,0,0,4,9,0,0.07707934711838506,0,2,5,7,0,5.981631635929383,0,15.1,-0.2,-3.48,Graduate
1,54,1,6760,1,1,132.5,13,44,44,2,1,160.3,0,0,0,0,0,0,31,0,0,4,7,0,0.010715941861173854,0,3,5,11,0,3.740339928541882,0,15.3,-0.6,-2.04,Graduate
1,24,1,9963,1,5,151.4,94,8,12,26,22,162.1,0,0,1,0,1,0,34,0,0,7,10,3,14.658761396103715,0,4,7,10,3,17.165123912209395,0,13.5,3.7,0.56,Graduate
1,1,1,6870,1,1,122.5,46,44,44,1,3,157.4,0,0,0,1,0,1,26,0,0,1,1,0,0.006063303775018489,0,1,2,0,0,5.285160995595585,0,15.8,1.4,-3.92,Graduate
2,13,1,9015,1,1,100.7,6,41,37,2,3,150.8,1,0,0,1,0,1,26,0,0,5,5,3,13.008695578409515,0,1,5,4,3,16.059878169178496,3,12.5,0.1,-3.57,Dropout
1,1,4,9939,1,1,130.4,58,8,28,38,29,153.1,1,0,1,1,0,0,20,0,0,10,16,7,18.674791384896192,0,4,9,31,8,18.571428571428573,0,9.2,-0.2,2.71,Dropout
1,11,1,9977,1,5,124.6,8,27,42,2,0,151.8,0,0,0,0,0,0,18,0,0,7,8,0,0.19419607237071473,0,2,6,1,0,4.049577946983259,0,14.0,2.0,-2.37,Enrolled
1,14,1,9970,1,1,124.3,11,42,37,1,3,155.4,1,0,0,1,0,0,26,0,0,5,4,5,18.792425989811377,0,1,6,14,5,18.571428571428573,0,10.7,-0.6,-0.82,Graduate
4,1,1,9989,1,1,143.5,12,32,23,4,3,159.7,0,0,0,1,0,0,23,0,0,7,9,6,18.735867842205376,0,6,8,19,1,8.928561653899084,0,8.9,3.7,0.57,Dropout
1,55,3,9403,0,1,115.5,76,15,11,1,2,146.4,0,0,0,1,1,0,28,0,0,9,13,3,12.842004252117416,0,5,9,5,1,12.181715444349447,0,10.9,1.6,-3.97,Dropout
1,9,1,9740,1,1,127.1,98,39,43,12,5,149.5,0,0,1,1,1,0,29,0,0,7,18,5,18.452446615971603,0,6,7,14,2,16.479759114229996,0,12.5,0.5,-1.59,Dropout
1,5,1,4889,1,1,145.2,94,24,44,5,5,160.3,1,0,0,1,0,0,18,0,0,0,1,0,0.33484103307724383,0,1,2,1,0,5.73009422930563,0,15.5,1.2,-0.13,Dropout
1,5,1,8508,0,1,150.6,98,24,44,12,12,167.9,1,0,1,1,1,1,20,0,0,7,16,11,18.874664649482817,0,4,6,11,3,16.69975331017813,0,11.2,3.2,-2.93,Dropout
1,25,1,9162,1,1,132.5,65,44,2,3,5,154.5,1,0,0,1,0,0,19,0,0,5,7,13,18.874493997266352,0,2,5,5,13,18.571428571428573,0,12.7,1.1,-3.52,Dropout
1,9,2,8315,1,1,131.5,19,44,33,6,4,150.4,1,0,0,1,0,1,21,0,0,3,1,0,0.006771280398938899,0,1,3,1,0,1.4701290579337432,0,11.1,1.1,-3.3,Enrolled
1,10,5,8932,1,4,146.7,34,18,2,9,21,163.7,0,0,0,1,1,1,19,0,0,9,12,7,18.45241367135499,0,4,9,13,13,18.571428571428573,0,15.1,0.5,-1.04,Graduate
1,20,1,8142,0,1,153.9,96,44,42,9,35,150.0,1,0,0,1,1,0,19,0,0,4,5,2,3.8494931808510757,0,1,4,4,1,11.888517480843603,1,12.9,-0.0,-2.49,Graduate
2,43,1,7995,1,1,144.5,49,41,4,2,2,154.1,1,0,0,1,1,0,20,0,0,6,7,1,1.2877677242279177,0,6,5,1,1,7.375914116556787,0,15.5,0.9,-3.02,Dropout
1,7,3,7614,1,2,143.7,11,3,3,9,5,164.6,0,0,0,1,0,1,20,0,0,6,11,20,18.87499969115992,0,2,6,26,15,18.571428571428573,0,13.4,0.2,0.45,Dropout
1,1,2,9437,1,1,136.2,82,13,31,19,16,150.2,1,0,0,1,0,0,18,0,0,6,10,7,18.619563050882114,0,1,6,5,10,18.571428571428573,0,9.0,-0.4,2.93,Graduate
2,1,2,8904,1,1,126.2,8,1,2,28,30,151.9,0,1,0,1,1,0,18,0,0,5,7,1,2.003001118464017,0,4,7,5,0,5.358493032223845,0,10.7,0.1,0.97,Graduate
1,53,1,9752,1,16,148.7,29,1,3,3,10,159.7,1,0,1,1,1,0,49,0,0,8,9,3,13.426712087591696,0,7,8,11,4,18.22166363700205,0,9.9,3.2,2.7,Dropout
1,11,1,9692,0,1,128.9,87,1,2,3,1,152.9,0,0,0,1,0,0,28,0,0,5,5,2,8.913966302990572,0,5,6,4,1,11.862295382429272,0,9.8,3.2,1.43,Dropout
1,2,1,7520,1,1,144.4,39,31,44,13,10,161.1,1,0,0,1,1,0,23,0,0,8,11,1,0.12559652143134212,0,8,8,4,0,4.710395013417743,0,12.9,0.2,-1.37,Dropout
1,42,1,9942,1,1,121.0,14,18,23,5,8,155.3,0,0,0,1,0,0,21,0,0,4,9,6,18.816774415288165,0,1,5,19,3,17.603560278706794,0,10.7,-0.3,0.26,Enrolled
2,22,1,9937,1,1,130.6,3,44,32,10,16,147.8,1,0,0,1,1,0,20,0,0,10,6,2,5.820016138773599,0,2,8,4,4,17.43899231380108,0,14.5,-0.3,-2.35,Graduate
1,1,1,8659,1,1,114.0,10,43,11,6,22,147.4,1,0,1,1,0,1,19,0,0,8,15,20,18.874999475743966,0,5,6,18,10,18.571428571428573,0,10.7,-0.2,-3.73,Enrolled
1,16,3,8915,0,1,118.9,20,44,44,8,4,146.8,0,0,0,0,1,0,21,0,0,2,5,0,1.199312921559663,0,1,2,6,0,1.82399388141684,0,12.6,3.7,2.42,Enrolled
1,1,4,9126,1,1,147.2,25,1,3,2,7,164.0,0,0,1,1,0,0,19,0,0,9,8,7,18.15200085179641,0,5,8,22,5,16.783435441672555,0,11.2,-0.8,0.31,Dropout
2,53,1,7861,1,1,127.9,35,35,25,1,1,157.9,0,0,0,1,0,0,41,0,0,4,9,1,0.4517383622750123,0,1,3,7,1,11.043771360845849,2,9.4,-0.6,-0.94,Dropout
1,2,1,3954,1,1,109.4,77,34,6,15,44,153.9,1,0,0,1,1,0,18,0,0,2,0,0,0.192137748330789,0,1,3,0,0,5.645979685233405,0,10.7,-0.6,1.62,Dropout
1,44,1,8767,1,5,127.2,3,6,25,9,7,161.8,0,0,0,1,0,0,19,0,0,6,10,4,18.569321776874684,0,3,5,6,0,6.6698413541717025,0,11.5,0.4,-4.06,Graduate
1,1,4,7150,1,1,123.3,28,39,2,7,27,148.9,0,0,0,1,0,0,18,0,0,9,11,2,6.647679452802034,0,5,9,6,2,13.28435199920578,0,9.2,1.3,-1.86,Dropout
1,1,1,9632,1,2,138.8,69,5,2,13,30,152.2,0,0,0,1,0,0,18,0,0,9,13,14,18.874384345686003,0,2,10,24,11,18.571428571428573,0,12.4,3.6,0.14,Graduate
1,25,1,9357,1,1,121.1,100,44,2,11,14,152.2,0,0,0,0,1,0,19,0,0,8,10,0,0.3152692566881356,0,2,8,5,0,6.8174626336318855,0,9.3,3.7,1.48,Graduate
1,13,4,7625,1,1,136.5,56,37,37,2,10,154.2,0,0,0,1,0,0,49,0,0,10,13,15,18.873346862095538,0,8,9,10,11,18.571428571428573,0,12.1,-0.8,-2.0,Graduate
1,41,1,9675,1,1,116.5,3,43,44,2,1,152.8,1,0,0,1,0,0,33,0,0,7,11,5,18.33928979007007,0,2,7,15,2,15.064584608448374,0,11.6,3.2,2.74,Graduate
1,2,3,9581,1,1,118.9,84,2,22,5,9,149.0,0,0,0,1,0,0,18,0,0,4,4,3,16.854542176005697,0,1,4,11,1,13.658374588536544,0,9.6,-0.7,1.99,Enrolled
1,17,3,9558,1,3,123.4,46,29,36,15,7,153.0,1,0,0,1,0,1,23,0,0,5,3,1,0.5808860456347712,0,2,6,1,1,8.173739442585555,0,9.8,1.0,3.32,Dropout
1,4,1,9593,1,1,138.1,16,4,6,3,7,152.8,0,0,0,1,0,0,18,0,0,6,4,1,1.1218881445567634,0,1,6,4,1,9.913494768637854,0,9.9,1.3,-1.6,Graduate
