age,job_0,job_1,job_2,job_3,marital_0,marital_1,education_0,education_1,education_2,default_0,default_1,balance,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,day,month_0,month_1,month_2,month_3,duration,campaign,pdays,previous,poutcome_0,poutcome_1,poutcome_2,y
58,0,0,1,0,0,1,0,1,0,0,1,155,1,0,0,1,1,0,16,1,0,1,1,430,2,-1,0,0,0,1,no
36,0,0,1,1,0,1,0,0,1,0,1,1789,1,0,0,1,1,0,23,0,1,1,0,648,2,-1,0,0,0,1,no
26,1,0,0,0,1,0,0,1,0,0,1,4555,1,0,1,1,1,0,29,0,0,1,1,314,1,0,0,0,0,1,yes
43,0,1,1,0,0,1,0,1,0,0,1,2126,1,0,0,1,0,1,29,0,0,1,0,148,7,-1,0,0,0,1,no
37,0,1,0,0,0,1,0,1,0,0,1,6842,1,0,0,1,1,0,26,0,0,1,1,100,2,-1,0,0,0,1,no
38,0,0,0,0,1,1,0,1,1,0,1,14128,1,0,0,1,1,0,6,0,1,0,0,101,1,-1,0,0,0,1,no
41,0,0,1,0,1,0,0,1,0,0,1,160,0,1,0,1,0,1,15,0,0,0,1,47,2,-1,0,0,0,1,no
54,0,0,1,0,0,1,0,1,0,0,1,445,1,0,1,0,1,0,5,1,0,0,1,164,1,-1,0,0,0,1,no
40,0,1,0,0,1,0,1,0,0,0,1,1598,0,1,0,1,0,1,17,0,0,1,0,78,2,-1,0,0,0,1,no
54,0,1,1,1,1,1,0,1,0,0,1,2567,1,0,0,1,1,0,21,1,0,1,0,87,1,-1,2,0,0,0,no
41,0,1,1,0,1,0,0,1,0,0,1,818,0,1,0,1,0,1,5,0,0,0,1,320,2,417,2,0,1,0,no
35,0,1,0,1,0,1,0,0,1,0,1,675,0,1,1,0,1,0,18,0,1,1,0,1002,1,-1,0,0,0,0,no
38,0,0,0,0,1,0,0,1,0,0,1,395,0,1,0,1,0,1,16,0,0,0,1,102,1,-1,0,0,0,1,no
45,0,0,1,1,0,1,0,0,1,0,1,121,1,1,0,1,1,0,14,0,0,1,1,242,1,96,5,0,0,1,no
39,0,0,1,1,0,1,0,1,0,0,1,504,0,1,0,1,1,0,16,0,0,1,1,523,1,-1,0,0,0,1,no
37,0,0,0,1,1,0,0,0,1,0,1,1156,1,0,0,1,1,0,12,0,1,0,0,225,2,0,0,0,0,1,no
37,1,0,0,0,0,1,0,1,0,0,1,608,1,0,0,1,1,0,22,0,1,0,0,107,3,-1,0,0,0,1,no
46,1,1,1,1,0,1,0,1,0,1,0,-12,0,1,1,0,0,1,29,0,0,1,0,182,1,-1,0,0,0,1,no
55,0,0,1,1,1,0,0,0,1,0,1,180,1,0,0,1,0,1,30,0,0,0,1,63,3,-1,0,0,0,1,no
53,0,0,1,1,0,1,0,1,0,0,1,89,1,0,0,1,1,0,9,1,0,0,1,92,5,274,1,0,1,0,no
52,0,0,0,1,1,1,0,1,0,0,1,84,1,0,1,0,1,0,17,0,0,1,0,98,2,0,0,0,1,1,no
41,0,0,1,0,1,1,0,1,0,0,1,1762,1,0,1,0,1,0,6,0,1,0,0,140,3,-1,0,0,0,1,no
44,0,1,1,0,1,0,0,1,0,0,1,944,1,1,1,0,0,1,24,0,0,0,1,85,1,-1,0,0,0,1,no
51,0,0,1,0,0,1,0,1,0,0,1,1955,0,1,0,1,1,0,22,1,0,1,1,114,2,95,1,0,1,0,no
34,0,0,1,1,0,1,0,1,0,0,1,1092,0,1,1,0,1,0,17,0,1,1,1,127,2,-1,0,0,0,1,no
52,0,0,1,1,0,1,0,1,0,0,1,112,0,1,0,1,1,0,21,0,0,1,0,84,1,-1,0,0,0,1,no
38,0,0,1,1,1,0,0,1,0,0,1,136,1,0,0,1,1,0,18,0,0,1,1,497,7,-1,0,0,0,1,no
39,1,0,0,0,0,1,1,1,0,0,1,93,0,1,0,1,1,0,19,0,1,0,1,22,1,276,2,0,1,1,no
32,1,0,0,0,0,1,0,0,1,0,1,3589,1,0,0,1,1,0,28,1,0,1,1,90,1,-1,0,0,0,1,yes
27,0,0,1,0,1,0,0,1,0,0,1,259,0,1,0,1,0,1,2,0,0,1,1,62,1,-1,0,0,0,1,no
35,0,0,0,1,1,0,0,0,1,0,1,118,1,0,0,1,1,0,7,1,0,0,1,250,7,-1,0,0,0,1,no
60,0,1,1,0,0,1,0,1,0,0,1,1370,1,0,0,1,1,1,5,0,0,1,0,401,1,-1,0,0,0,1,no
40,0,0,0,1,1,0,0,0,1,0,1,841,1,0,0,1,0,1,5,0,0,0,1,52,2,-1,0,0,0,1,no
42,1,0,1,0,0,1,0,1,0,0,1,423,0,1,0,1,0,1,3,0,0,0,1,87,2,-1,0,0,0,1,no
31,1,0,1,1,0,1,0,1,0,0,1,2,0,1,0,1,1,0,5,0,0,1,0,43,1,-1,0,0,0,1,no
31,1,0,0,0,1,0,0,1,0,0,1,315,1,0,0,1,0,1,12,0,0,0,1,394,1,-1,0,0,0,1,no
53,0,1,0,1,1,0,0,1,0,0,1,219,0,1,0,1,1,0,14,0,0,1,1,64,1,97,0,0,1,0,no
38,0,1,1,1,0,1,0,1,0,0,1,472,0,1,0,1,1,0,6,0,0,0,1,156,2,-1,0,0,0,1,no
39,0,1,1,0,1,0,1,0,0,0,1,363,1,0,0,1,1,0,14,0,1,0,0,127,5,175,4,0,1,0,no
52,0,1,0,0,1,1,1,0,0,0,1,558,0,1,0,1,1,0,15,0,1,0,0,303,1,117,3,0,0,0,no
48,0,1,0,0,1,1,0,1,0,0,1,5,1,0,0,1,1,0,29,0,1,1,0,97,2,-1,0,0,0,1,no
54,0,1,0,0,1,1,0,1,0,0,1,74,0,1,0,1,0,1,23,0,0,0,1,915,1,-1,0,0,0,1,no
55,0,1,1,0,0,1,0,1,0,0,1,2230,1,0,0,1,1,0,26,0,0,1,0,726,1,-1,0,0,0,1,no
28,0,0,0,0,1,0,0,0,1,0,1,1683,1,0,0,1,0,1,10,0,0,0,1,311,2,-1,0,0,0,1,no
43,0,0,1,0,0,1,0,1,0,0,1,4,0,1,0,1,1,0,3,0,0,0,1,59,1,-1,0,0,0,1,no
38,0,0,0,0,0,1,0,0,1,0,1,320,0,1,0,1,0,0,20,0,0,1,0,30,2,-1,0,0,0,1,no
51,1,0,0,1,1,1,0,0,1,1,0,-1321,0,1,0,1,1,0,19,0,0,0,1,36,1,-1,0,0,0,1,no
46,0,0,1,0,1,1,0,1,0,1,0,30,0,1,1,0,1,0,29,0,0,0,1,184,2,-1,0,0,0,1,no
40,0,1,1,0,0,1,0,0,0,0,1,225,0,1,1,0,0,1,28,0,0,0,1,77,1,-1,0,0,0,1,no
44,0,0,0,0,1,1,0,0,1,0,1,2062,1,0,0,1,1,0,20,0,1,1,0,561,2,-1,0,0,0,1,no
54,0,0,1,1,1,0,0,0,1,0,1,-43,1,0,1,1,1,0,30,1,0,0,1,108,1,-1,0,0,0,1,no
34,0,0,0,0,0,1,0,1,0,0,1,16,0,1,1,0,1,0,25,1,0,0,1,65,1,360,4,0,1,0,no
41,0,0,0,1,1,1,0,1,0,0,1,587,0,1,0,1,0,1,21,0,0,1,0,481,1,-1,0,0,0,1,no
40,0,0,1,1,0,1,0,0,1,0,1,1690,0,1,0,1,1,0,20,0,1,0,0,153,2,-1,0,0,0,1,no
33,0,1,0,0,1,0,0,1,0,0,1,6267,0,1,0,1,1,1,11,0,0,0,1,49,1,-1,0,0,0,1,no
56,0,1,1,1,0,1,0,0,0,0,1,3038,0,1,0,1,1,1,2,0,0,0,1,78,1,186,1,0,1,0,no
32,1,0,0,0,1,1,0,1,0,0,1,496,0,1,0,1,0,1,25,0,0,0,0,90,2,-1,0,0,0,1,no
54,0,0,1,1,1,1,0,1,0,1,0,1119,1,0,1,0,1,0,20,0,1,1,0,87,1,-1,0,0,0,1,no
36,0,0,0,0,1,1,0,0,1,0,1,898,0,1,0,1,1,0,12,0,0,0,1,62,1,-1,0,0,0,1,no
32,0,0,1,1,0,1,0,0,1,0,1,48,1,0,0,1,1,1,27,0,0,0,1,73,2,-1,0,0,0,1,no
81,0,0,1,1,1,0,0,0,1,0,1,681,1,0,0,1,1,0,6,1,1,0,0,1035,2,-1,0,0,0,1,no
42,0,1,0,0,1,0,0,1,0,0,1,-46,1,0,0,1,0,1,10,0,0,1,0,54,10,-1,0,0,0,1,no
34,0,1,0,0,1,1,0,1,0,0,1,1264,0,1,0,1,1,0,11,1,0,1,1,89,1,355,4,0,1,0,no
42,0,0,1,0,0,1,0,1,0,0,1,402,0,1,0,1,1,0,4,1,0,1,1,325,1,-1,0,0,0,1,no
55,0,0,0,1,0,1,0,0,1,0,1,1591,1,1,0,1,1,0,19,0,1,1,0,736,26,-1,0,0,0,1,no
38,0,0,1,1,0,1,0,0,1,0,1,529,1,0,0,1,1,0,12,0,0,0,1,180,5,-1,0,0,0,1,no
36,0,1,0,0,0,1,0,1,0,0,1,127,1,1,0,1,0,1,4,0,0,1,1,66,2,-1,0,0,0,1,no
34,0,0,1,0,1,0,0,1,0,0,1,1074,0,1,0,1,1,0,20,0,0,0,1,63,1,-1,0,0,0,1,no
43,0,1,1,0,1,1,0,1,0,0,1,79,0,1,0,1,0,1,5,0,0,0,1,611,2,-1,0,0,0,1,no
38,0,0,0,0,1,0,0,1,0,0,1,117,0,1,1,0,0,1,20,0,0,1,1,51,1,-1,0,0,0,1,no
49,0,0,0,1,1,1,1,0,0,0,1,1844,1,0,0,1,1,0,20,0,1,1,0,45,3,-1,0,0,0,1,no
35,0,0,1,0,0,1,0,1,0,0,1,697,0,1,0,1,0,1,4,0,0,0,1,603,2,-1,0,0,0,1,no
25,1,0,0,0,1,0,0,1,0,0,1,101,0,1,0,1,1,0,21,0,0,0,1,88,2,351,2,0,1,0,no
35,0,0,0,1,1,0,0,0,1,0,1,2288,0,0,1,0,1,1,24,0,0,0,0,58,21,-1,0,0,0,1,no
39,1,0,0,0,1,0,0,1,0,0,1,6010,1,0,1,0,0,1,19,0,0,1,0,41,1,-1,0,0,0,1,no
47,0,0,1,1,0,1,0,0,1,0,1,1060,1,0,0,1,1,0,5,0,1,0,0,736,1,-1,0,0,0,1,yes
34,0,1,1,1,0,1,0,1,0,0,1,25,0,1,0,1,1,0,11,0,0,0,1,183,2,-1,0,0,0,1,no
62,0,1,1,0,1,0,0,1,0,0,1,2203,0,1,0,1,1,0,11,0,1,0,1,1094,2,-1,0,0,0,1,no
48,0,0,0,1,0,1,0,1,0,0,1,3597,1,0,0,1,0,1,22,0,0,1,0,223,2,-1,0,0,0,1,no
47,0,1,0,0,0,1,0,1,0,0,0,8480,1,0,0,1,0,1,21,0,1,0,0,57,5,-1,0,0,0,1,no
51,0,0,0,1,0,1,0,1,0,0,1,222,1,0,0,1,1,0,30,0,0,1,1,34,2,-1,0,0,0,1,no
36,0,0,0,1,1,0,0,0,1,0,1,3784,1,0,0,1,1,1,29,0,0,1,0,41,3,-1,0,0,0,1,no
48,0,1,1,0,0,1,0,1,0,0,1,122,0,0,1,0,1,0,15,0,1,0,0,581,1,-1,0,0,0,1,no
37,0,0,1,1,1,0,0,0,1,0,1,157,1,0,0,1,1,1,12,0,0,1,1,370,1,-1,0,0,0,1,no
38,1,0,1,0,0,1,0,1,0,0,1,42,1,0,0,1,1,0,4,0,1,0,0,1402,10,-1,0,0,0,1,no
40,0,1,1,0,1,0,0,1,1,0,1,940,1,0,1,0,0,1,30,0,0,1,1,358,2,-1,0,0,0,1,no
36,0,0,0,1,0,1,0,0,1,0,1,2794,1,0,0,1,1,0,7,1,1,0,1,334,1,-1,0,0,0,1,no
39,0,1,0,0,0,1,1,0,0,0,1,-65,0,1,0,1,0,1,4,0,0,0,1,364,1,-1,0,0,0,1,no
32,0,1,1,0,1,0,0,1,0,0,1,-349,0,1,1,0,1,0,14,1,0,0,1,69,1,346,4,0,1,0,no
36,0,0,0,0,1,1,0,1,0,1,0,25,0,1,1,0,0,1,14,0,0,0,1,240,1,-1,0,0,0,1,no
36,0,1,0,0,0,1,0,1,0,0,1,1032,0,1,0,1,1,1,17,0,0,0,1,62,1,-1,0,1,0,1,no
52,0,1,1,0,0,1,0,1,0,0,1,1241,1,0,0,1,1,0,5,0,1,0,0,247,1,-1,0,0,0,1,no
32,0,0,0,1,1,0,0,1,0,0,1,2842,1,0,1,0,1,0,12,1,1,1,0,317,1,187,1,0,1,0,yes
75,0,1,1,0,0,1,0,1,0,0,1,127,1,0,0,1,1,0,10,1,0,0,1,1581,1,185,1,1,1,0,yes
74,0,0,1,0,1,1,0,0,1,0,1,116,1,0,0,1,1,0,9,0,1,0,0,552,1,183,2,1,0,0,yes
47,0,0,1,0,0,1,0,0,1,0,1,2366,0,1,0,1,1,0,30,0,1,0,1,585,2,-1,0,0,0,1,no
44,0,1,1,0,1,1,0,1,1,0,1,139,1,0,0,1,1,0,19,1,1,0,0,342,10,-1,0,0,0,1,no
39,0,1,1,0,1,0,0,1,0,0,1,8500,1,0,0,1,0,1,20,0,0,1,0,66,1,-1,0,0,0,1,no
45,0,1,0,1,0,1,0,1,0,0,1,3149,0,1,0,1,1,0,20,0,0,1,0,826,1,-1,0,0,0,1,no
41,0,0,0,0,0,1,0,0,1,0,1,800,1,0,0,1,0,1,28,0,0,1,1,43,2,-1,0,0,0,1,no
43,0,1,0,1,1,0,0,1,0,0,1,2179,1,0,0,1,0,1,21,0,1,1,0,206,2,-1,0,0,0,1,no
28,0,0,0,0,1,1,0,1,0,0,1,376,0,1,0,1,1,0,19,0,0,1,1,457,2,-1,0,0,0,1,no
56,0,1,0,1,1,1,0,1,0,1,1,5056,1,0,1,0,1,1,18,0,1,1,0,733,2,-1,0,0,0,1,no
49,1,0,0,0,0,1,0,0,1,0,1,2265,1,0,1,0,0,1,22,0,0,1,0,718,2,-1,0,0,0,1,no
38,0,0,1,0,1,1,0,1,0,0,1,1533,0,1,0,1,1,0,28,1,0,0,1,76,2,-1,0,0,0,1,no
51,0,0,1,1,1,1,0,1,0,1,0,48,1,0,0,1,1,0,7,1,0,1,1,176,1,-1,0,0,0,1,no
60,0,1,1,1,0,1,0,1,0,0,1,205,1,0,1,0,1,0,20,0,1,1,0,230,1,-1,4,0,0,1,no
39,0,0,1,0,1,1,0,1,0,0,1,5947,1,0,1,1,0,1,7,0,0,0,0,190,1,-1,0,0,0,1,no
45,0,1,0,1,0,1,1,0,0,0,1,8315,0,1,0,1,1,0,17,0,1,1,0,935,2,-1,0,0,0,1,no
40,0,1,1,1,0,1,0,0,1,0,1,1378,0,1,0,1,1,0,30,1,0,1,1,272,2,-1,0,0,0,1,no
38,0,0,0,0,1,0,0,0,1,0,1,-324,0,1,0,1,1,0,28,1,0,0,1,262,2,-1,0,0,0,1,no
31,0,0,1,1,0,0,0,0,1,0,1,2934,1,0,1,0,1,0,18,0,1,1,0,373,1,-1,0,0,0,1,no
29,0,1,1,0,1,0,0,1,0,0,1,27,1,0,0,1,0,1,7,1,0,0,1,564,1,181,2,1,0,0,yes
42,0,0,0,1,1,1,0,0,1,0,1,939,1,0,0,1,0,1,5,0,0,1,0,1441,2,-1,0,0,0,1,no
42,0,0,0,1,0,1,0,0,1,0,1,772,0,1,0,1,1,0,28,1,0,0,1,258,5,-1,0,0,0,1,no
42,0,1,1,0,1,0,0,1,0,0,1,124,0,1,0,1,0,1,27,0,0,0,0,110,2,-1,0,0,0,1,no
42,0,0,0,0,0,1,0,1,0,0,1,595,0,1,0,1,0,1,11,0,0,0,1,221,1,-1,0,0,0,1,no
34,0,0,1,1,0,1,0,0,1,0,1,75,1,0,0,1,1,1,27,0,0,0,1,97,2,-1,0,0,0,1,no
42,0,0,0,1,0,1,0,1,0,0,1,2936,0,1,0,0,1,0,24,0,0,1,1,39,2,-1,0,0,0,1,no
33,0,1,1,0,1,0,0,1,0,0,1,718,0,1,0,1,0,1,11,0,0,0,1,96,7,-1,0,0,0,1,no
42,0,0,1,1,1,1,0,1,0,0,1,1628,1,0,0,1,1,1,4,0,0,1,0,378,2,-1,0,0,0,1,no
51,0,0,1,0,0,1,0,1,0,1,0,385,1,0,0,1,0,1,7,0,0,0,1,100,2,-1,0,0,0,1,no
41,0,0,0,1,0,1,0,0,1,1,0,925,0,1,0,1,1,0,20,0,1,0,0,376,5,-1,0,0,0,1,no
44,0,1,0,0,1,0,0,1,1,0,1,-18,1,0,0,1,1,0,15,0,1,0,0,185,2,187,3,1,0,0,yes
38,0,0,0,1,0,1,0,0,1,0,1,184,0,1,0,1,0,1,4,0,0,0,1,149,2,-1,0,0,0,1,no
39,0,0,0,0,1,0,0,1,0,0,0,810,0,1,0,1,0,1,6,0,0,0,1,76,5,-1,0,0,0,1,no
41,0,0,0,1,1,1,0,0,1,0,1,319,1,0,0,1,1,0,20,1,0,1,1,83,1,-1,0,0,0,1,no
56,0,0,1,0,0,1,0,1,0,0,1,742,1,0,0,1,1,1,29,0,0,0,1,190,2,0,0,0,0,1,no
40,0,1,1,0,0,1,0,0,0,0,1,2358,0,1,0,1,1,0,12,1,0,0,1,92,2,350,1,0,0,0,no
33,0,0,1,1,0,0,0,0,1,0,1,4228,1,0,0,1,1,0,17,0,0,0,0,497,1,96,2,0,1,0,yes
48,0,1,1,1,1,1,0,1,0,0,1,511,0,1,0,1,1,0,11,1,0,0,1,109,1,272,5,0,1,0,no
43,0,1,0,1,0,1,0,0,1,0,1,191,1,0,0,1,1,0,5,0,1,1,0,225,1,-1,1,0,0,0,no
40,0,1,1,0,0,1,1,0,0,0,1,180,0,1,0,1,1,0,28,0,0,1,1,608,1,-1,0,0,0,1,no
40,0,0,1,0,1,1,0,1,0,0,1,119,1,0,0,1,1,1,29,0,0,1,0,128,2,-1,0,0,0,1,no
26,0,0,0,0,0,1,0,1,0,0,1,394,1,0,0,1,1,0,3,0,1,0,1,234,1,184,2,0,1,0,no
57,0,1,1,1,0,1,0,1,0,0,1,475,1,1,1,0,1,0,2,1,0,1,1,66,2,266,4,0,1,0,no
54,0,1,0,0,1,1,0,0,0,1,0,-146,0,1,1,0,1,0,20,0,1,1,0,92,2,266,1,0,1,1,no
41,0,0,1,0,1,0,0,0,1,0,1,1795,1,0,0,1,1,0,20,0,1,1,0,70,2,-1,0,0,0,1,no
58,0,1,1,0,1,0,1,1,0,0,1,146,0,0,0,1,0,1,4,0,0,0,1,645,1,-1,0,0,0,1,no
33,0,1,1,0,1,0,0,1,0,0,1,1655,0,1,0,1,0,1,28,0,0,0,1,85,3,-1,0,0,0,1,no
36,1,1,0,0,1,1,1,0,0,0,1,-171,0,1,1,0,1,0,27,0,0,0,1,289,1,357,0,0,1,1,no
42,0,0,1,1,0,1,0,1,0,0,1,2080,1,0,0,1,1,0,5,0,1,1,0,58,1,-1,0,0,0,1,no
61,0,0,1,0,1,0,0,1,0,0,1,1058,0,1,1,0,1,0,27,0,1,0,0,113,1,-1,0,0,0,1,no
43,0,0,1,1,0,1,0,0,1,0,1,6554,1,0,0,1,0,1,29,0,0,0,1,72,7,-1,0,0,0,1,no
56,0,1,1,0,0,1,0,1,0,0,1,1165,0,1,0,1,1,0,11,1,0,1,1,64,2,343,1,0,1,0,no
29,1,0,0,0,1,0,0,1,0,0,1,-5,1,0,0,1,0,1,24,0,0,0,1,242,3,-1,0,0,0,1,no
42,0,1,0,0,1,0,0,1,0,1,1,1303,0,1,1,0,1,0,7,0,0,0,1,52,1,-1,0,0,0,1,no
35,0,0,0,1,1,0,0,0,1,1,0,-312,0,1,0,1,0,1,28,0,0,0,1,66,2,-1,0,0,0,1,no
40,0,1,0,0,0,1,1,0,0,0,1,143,0,1,0,1,1,0,13,1,0,0,1,302,3,-1,0,0,0,1,no
40,0,1,1,0,1,1,0,1,0,0,0,-99,0,1,1,0,0,1,26,0,0,0,1,486,3,-1,0,0,0,1,no
32,0,0,0,0,0,1,0,0,0,0,1,2745,0,1,0,1,1,0,20,0,1,0,0,256,2,-1,0,0,0,1,no
35,0,1,1,1,1,0,0,1,0,0,1,48,0,1,0,1,1,0,11,1,0,0,1,471,1,355,1,0,1,0,no
40,0,1,0,0,0,1,0,1,0,0,1,2509,0,1,0,1,0,1,5,0,0,1,1,514,1,-1,0,0,0,1,no
44,0,1,1,0,0,1,0,1,0,0,1,-21,0,1,0,1,1,0,20,0,0,1,1,538,1,-1,0,0,0,1,no
36,0,0,1,0,0,1,0,1,0,0,1,1626,1,0,0,1,1,0,18,0,1,0,0,66,2,185,0,0,0,1,no
46,0,0,1,0,1,0,0,1,0,0,1,201,1,0,0,1,1,0,27,0,1,0,0,981,1,297,0,0,0,1,no
34,0,0,0,1,1,1,0,0,1,0,1,91,1,0,0,1,1,0,16,0,1,0,0,207,2,-1,0,0,0,1,no
44,0,0,0,1,0,1,0,0,1,0,1,467,0,1,0,1,1,1,4,0,0,0,1,307,4,270,9,0,1,1,no
54,0,0,1,1,1,1,0,0,1,0,1,1183,1,0,0,1,1,0,21,0,1,1,0,61,6,-1,0,0,0,1,no
49,1,0,0,0,1,1,1,1,0,0,1,-2,0,1,0,1,0,1,4,0,0,0,1,83,2,-1,0,0,0,1,no
55,0,0,1,1,0,1,0,1,0,0,1,-71,0,1,0,1,1,0,12,0,0,0,1,41,4,366,3,0,1,0,no
34,0,0,0,0,1,0,0,0,1,0,1,346,1,0,0,1,1,0,12,0,1,0,0,104,2,-1,0,0,0,1,no
32,1,0,1,0,1,0,0,1,0,0,1,53,0,1,0,1,1,1,5,0,0,1,1,1222,4,-1,0,0,0,1,no
40,0,0,1,1,0,1,0,0,1,0,1,662,0,1,0,1,1,0,14,0,0,1,1,696,3,-1,0,0,0,1,no
30,1,0,1,1,0,1,0,1,0,1,0,9,1,0,0,1,1,0,9,0,0,1,1,456,5,-1,0,0,0,1,no
47,1,0,0,0,0,1,1,1,0,0,1,2846,0,1,0,1,1,0,20,0,0,1,0,73,2,-1,0,0,0,1,no
44,0,1,0,0,0,1,1,0,0,0,1,6907,0,1,0,1,1,0,18,0,0,1,1,221,2,-1,0,0,0,1,no
31,0,0,1,0,1,0,0,1,0,0,1,10913,1,0,0,1,1,0,3,0,0,1,0,54,2,-1,0,0,0,1,no
37,0,0,1,0,0,1,1,0,0,1,1,1717,1,0,1,0,0,1,29,0,0,0,1,29,5,-1,0,0,0,1,no
36,1,0,0,1,1,0,0,0,1,0,0,36,1,0,1,0,1,0,29,1,0,1,1,147,1,131,0,0,1,1,no
31,1,0,0,0,1,0,0,1,1,0,1,556,0,1,0,1,0,1,13,0,0,1,1,114,5,-1,0,0,0,1,no
36,0,0,0,0,1,0,0,1,0,0,1,813,0,1,0,1,0,1,20,0,0,0,0,110,10,-1,0,0,0,1,no
60,0,0,1,1,1,1,0,0,1,0,1,12385,1,0,0,1,1,0,28,0,1,0,0,146,2,-1,0,0,0,1,no
42,0,1,0,0,0,1,1,0,0,0,1,800,0,1,0,1,0,1,3,0,0,1,1,68,1,-1,0,0,0,1,no
47,0,1,1,0,0,1,1,1,0,0,1,398,0,1,0,1,1,0,28,0,0,0,1,77,1,348,4,0,1,0,no
41,0,0,0,1,1,0,0,0,1,0,1,134,0,1,0,1,1,0,11,1,0,0,1,91,2,274,2,0,1,0,no
40,0,1,1,0,0,1,1,0,0,0,1,4075,0,1,0,1,1,0,14,0,1,0,0,85,2,-1,0,0,0,1,yes
38,0,0,0,0,0,1,0,1,0,0,1,102,0,1,0,1,1,1,11,0,0,0,1,89,1,-1,0,1,0,1,no
46,0,1,0,0,1,0,1,0,0,0,1,11960,0,1,0,1,0,1,18,0,0,1,1,66,2,-1,0,0,0,1,no
41,0,0,0,1,0,1,0,0,1,0,1,2405,1,0,0,0,1,0,12,0,1,1,0,1014,5,-1,0,0,0,1,yes
54,1,1,1,0,0,1,1,0,0,0,1,-36,1,0,0,1,1,0,28,0,0,0,1,736,2,346,4,0,1,0,no
54,0,1,1,1,0,1,0,1,0,0,1,130,0,1,1,0,1,1,28,0,0,0,0,239,2,-1,0,0,0,1,no
36,0,1,1,1,1,0,0,1,0,0,1,981,0,1,0,1,1,0,28,1,0,0,1,71,2,268,0,0,0,0,no
45,0,0,1,0,0,1,0,1,0,0,1,-210,0,1,0,1,0,1,4,0,0,0,1,256,2,-1,0,0,0,1,no
43,0,0,1,0,1,0,0,1,0,0,1,94,0,1,0,1,1,0,28,1,0,0,1,584,4,249,2,0,1,0,no
39,0,0,0,1,0,1,0,0,1,1,0,-48,0,1,0,1,1,0,8,0,0,1,1,42,2,-1,0,0,0,1,no
27,0,0,0,0,0,1,0,0,1,0,1,212,1,0,0,1,1,0,4,0,0,0,1,151,3,-1,0,0,0,1,no
44,1,1,1,0,1,0,1,0,0,0,1,1148,0,1,0,1,0,1,6,0,0,1,0,43,1,-1,0,0,0,1,no
34,0,1,1,0,0,1,0,1,0,0,1,1646,1,0,0,1,0,1,12,0,0,0,0,109,2,-1,0,0,0,1,no
56,0,0,0,1,0,1,0,0,1,0,1,1653,0,1,1,0,1,0,5,0,0,0,1,55,4,-1,0,0,1,1,no
38,0,0,0,0,1,0,0,1,0,0,1,119,0,0,0,1,0,1,20,0,0,1,1,907,2,-1,0,0,0,1,no
53,0,1,0,0,0,1,0,1,0,0,1,1286,0,1,0,1,0,1,3,0,0,1,1,426,7,-1,0,0,0,1,no
35,0,0,0,1,1,0,0,0,1,0,1,2241,0,1,0,1,1,0,20,1,0,1,1,607,2,349,4,0,1,1,no
31,1,0,1,0,0,1,0,1,0,0,1,535,1,0,0,1,1,0,24,0,0,1,1,322,2,0,0,0,0,1,no
57,0,1,0,0,1,1,1,0,0,0,1,1499,1,0,0,1,1,0,12,0,0,1,1,131,2,97,1,0,1,0,no
42,0,1,1,0,1,1,0,1,0,0,1,552,0,1,1,0,0,1,8,0,0,1,1,20,2,-1,0,0,0,1,no
54,0,0,0,1,0,1,0,0,1,0,1,3177,1,0,0,1,1,0,15,0,0,1,0,454,2,-1,0,0,0,1,no
61,0,1,1,1,0,1,0,1,0,0,1,733,1,0,0,1,0,1,19,0,0,1,0,78,2,-1,0,0,0,1,no
42,0,1,0,0,1,1,0,1,0,0,1,4980,0,1,0,1,1,0,17,1,0,1,1,114,2,94,2,0,1,0,no
41,0,1,1,0,1,0,0,1,0,0,1,552,1,0,0,1,1,1,8,0,0,0,1,272,1,-1,0,0,0,1,no
67,0,1,1,0,0,1,0,1,0,0,1,356,1,0,0,1,1,0,4,1,0,0,1,260,1,-1,2,0,0,0,no
31,0,0,1,0,1,1,0,1,0,0,1,252,1,1,1,0,1,0,28,0,0,0,1,116,1,-1,0,0,0,1,no
41,0,0,1,0,0,1,0,1,0,0,1,-45,0,1,0,1,1,0,6,0,0,0,1,102,2,-1,0,0,0,1,no
44,0,1,0,1,1,1,0,1,0,0,1,720,0,1,0,1,0,1,5,0,0,0,0,68,1,-1,0,0,0,1,no
44,0,0,1,0,0,1,0,1,0,0,1,1844,0,1,1,0,1,0,12,0,1,0,0,152,2,-1,0,0,0,1,no
43,1,0,1,0,0,1,0,1,0,0,1,659,1,0,0,1,1,0,3,0,0,0,1,1430,1,177,2,1,0,0,yes
39,0,0,1,1,1,1,0,0,1,0,1,3349,0,1,0,1,1,0,18,0,1,1,0,532,23,-1,0,0,0,1,no
43,0,1,1,0,0,1,0,1,0,0,1,306,0,1,0,1,1,1,6,0,0,0,1,169,2,355,2,0,1,0,no
30,0,1,0,0,1,1,0,1,0,0,1,360,0,1,0,1,0,1,13,0,0,0,1,31,2,-1,0,0,0,1,no
32,0,0,0,0,1,0,1,1,0,1,0,20,1,0,1,0,1,1,8,0,0,1,1,55,2,-1,0,0,0,1,no
36,0,1,1,0,0,1,0,1,0,0,1,114,1,0,1,1,1,1,5,1,0,0,1,67,1,266,2,0,1,0,no
38,0,0,0,0,0,1,0,0,0,0,1,839,0,0,0,1,0,1,7,0,0,0,1,83,4,-1,0,0,0,1,no
