Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,1,1,7409,0,1,132.5,1,1,1,9,10,119.5,1,0,0,1,0,0,19,0,0,5,7,6,10.224380600923169,0,0,12,9,7,12.285722958015954,0,13.7,0.6,-3.58,Graduate
1,46,5,9864,1,1,129.1,1,20,36,6,9,125.2,0,0,0,1,0,0,17,0,0,7,8,6,18.408667152793235,0,0,8,5,7,14.951707389722628,0,13.1,1.5,1.04,Enrolled
1,1,4,9053,1,40,139.6,1,38,37,11,6,123.0,1,0,0,1,0,0,21,0,0,5,6,6,12.898566124411024,0,1,6,14,3,14.361782952062207,0,12.6,0.4,0.7,Dropout
2,40,1,8893,1,1,136.4,1,36,4,10,0,123.0,0,0,1,0,0,0,18,0,0,5,0,3,0.0,0,2,5,8,1,0.0,0,9.2,1.5,0.09,Dropout
1,1,1,9497,1,1,140.6,1,37,18,11,0,121.6,1,0,0,1,0,0,20,0,0,7,7,7,15.205826586035277,0,0,8,9,6,11.834109108957659,0,11.0,1.5,1.72,Dropout
1,17,2,9290,1,37,121.8,1,1,5,7,9,126.2,1,0,0,1,0,0,17,0,0,7,8,5,8.289694639953282,0,0,6,8,0,11.875440745623852,0,12.8,-0.8,0.22,Graduate
1,43,1,9975,1,1,139.2,1,1,35,11,11,106.1,1,0,0,1,0,0,21,0,0,5,8,7,0.5291155046642445,0,0,16,5,5,9.311932650105922,1,15.8,0.8,-2.09,Enrolled
1,3,2,9000,1,1,126.0,1,5,38,8,8,136.3,1,0,0,1,0,0,19,0,0,7,7,7,12.640149323142573,0,1,8,7,6,14.995492237906968,0,7.8,0.6,1.88,Graduate
1,18,4,7921,1,1,129.4,1,1,39,8,11,95.0,0,0,0,1,0,0,17,0,0,7,8,3,10.365668374091264,0,0,6,1,4,12.818161919295253,5,11.3,-0.1,-3.87,Enrolled
2,48,1,9046,0,39,138.7,1,18,1,10,104,130.9,0,0,0,1,0,0,19,0,0,5,8,4,13.759260586398595,0,0,11,7,2,0.0,0,12.4,2.8,3.51,Enrolled
1,17,1,8816,0,1,136.4,1,3,19,12,0,162.4,1,0,0,1,0,0,19,0,0,7,8,6,9.605386678158288,0,0,8,8,1,13.015170134692834,0,15.3,-0.5,1.45,Graduate
1,40,1,9799,0,1,179.6,1,38,36,10,0,111.4,0,0,0,1,0,0,40,0,0,6,0,3,16.485672511954625,0,0,5,7,0,12.792275517420798,0,8.0,0.7,0.46,Dropout
1,40,1,9090,1,1,129.2,1,38,37,1,12,148.9,0,0,0,1,0,0,20,0,0,5,5,0,0.0,0,0,6,0,0,0.0,2,9.7,3.7,-4.06,Dropout
2,38,1,8529,1,1,121.9,1,38,2,8,7,114.4,0,0,0,1,0,0,20,0,0,6,8,3,15.477828581627339,0,1,5,10,3,16.726299134367498,0,15.7,0.7,1.84,Dropout
1,43,1,8574,1,1,136.6,1,1,35,9,9,107.0,1,0,0,1,0,0,22,0,1,7,8,5,10.73804182561419,0,0,8,6,2,11.45742977777355,0,12.4,3.0,0.67,Enrolled
1,18,6,8970,0,1,124.3,1,36,35,4,6,113.1,0,0,0,1,0,0,17,0,6,5,6,7,14.774066374657435,0,0,6,7,6,11.99585232882143,0,8.0,-0.8,3.11,Graduate
1,18,4,9991,1,1,118.0,1,36,37,0,8,116.1,1,0,1,1,0,0,18,0,0,7,4,2,11.417641150108894,0,0,11,5,6,0.0,0,12.8,0.8,-1.73,Dropout
1,1,1,9261,1,1,137.8,1,2,1,8,11,108.6,1,0,0,1,0,1,17,0,0,7,8,7,12.933877806016937,0,0,8,8,6,17.583162971369227,0,11.0,-0.0,1.4,Graduate
1,15,5,8875,0,1,135.8,1,36,38,11,5,151.0,0,0,1,1,1,0,26,0,0,6,9,1,9.986120383478454,0,0,21,7,0,0.0,0,7.7,-0.7,1.49,Dropout
1,16,1,9304,1,1,131.3,1,4,37,10,1,132.9,1,0,0,1,0,0,18,0,0,6,9,8,14.02536953816573,0,0,8,10,6,14.440651187277519,0,10.9,0.3,-3.17,Graduate
1,46,1,9737,1,1,136.6,1,36,1,7,10,129.7,1,0,0,1,1,0,18,0,0,5,7,3,11.068232199293362,0,0,7,5,0,12.747053368106759,0,12.5,1.4,-4.06,Graduate
1,18,3,9818,1,1,133.6,31,1,38,10,9,135.6,1,0,0,1,1,0,17,0,0,5,7,5,11.439155746228625,0,0,6,8,6,11.637040301220711,0,7.7,3.6,0.62,Dropout
1,1,2,9163,1,1,138.6,1,4,1,10,10,104.4,1,0,0,1,0,1,19,0,0,7,7,5,10.742249204099453,0,0,8,6,1,16.532965671684494,0,8.5,1.4,0.6,Graduate
1,41,3,9554,1,1,114.1,1,37,38,2,106,113.6,0,0,0,1,0,0,19,0,2,7,6,4,12.624810508082835,0,0,8,9,4,0.700319585229183,0,13.0,1.4,-3.35,Graduate
1,2,3,8857,1,1,134.5,1,2,20,9,8,122.7,1,0,0,1,0,0,18,0,0,6,7,6,12.754787106379409,0,0,6,7,4,16.50816740974588,0,9.6,0.9,0.09,Graduate
1,2,2,9319,0,1,149.8,1,20,1,8,10,182.1,1,0,0,1,0,0,19,1,1,7,6,5,14.229694600422603,0,0,7,5,4,11.667771942166908,1,13.0,-0.7,-3.53,Graduate
1,15,1,9265,1,1,139.1,1,1,39,4,195,118.4,0,0,0,1,0,0,17,0,0,7,5,12,12.497162929584615,0,0,8,4,8,13.414910491937457,0,12.1,0.7,-2.75,Dropout
1,19,6,9361,1,1,130.5,1,6,39,3,10,125.0,1,0,0,1,0,1,17,0,0,6,7,6,14.694474950736542,0,0,8,8,8,13.093300842142197,0,13.1,0.5,-1.69,Graduate
1,18,2,8928,1,1,143.6,1,37,1,11,10,119.1,1,0,0,1,0,0,18,0,0,7,7,5,17.47473808894674,0,0,8,7,8,11.42705151673292,0,12.7,3.7,-3.26,Graduate
1,2,2,9082,0,1,145.6,1,38,35,8,11,105.1,0,0,0,1,1,0,35,0,0,5,0,7,1.167887774008328,0,0,5,8,0,0.8410692936750684,2,16.2,2.9,0.38,Dropout
1,19,4,9809,1,1,128.3,1,18,36,6,11,113.9,0,0,0,1,0,0,19,0,0,7,10,8,13.663909778516182,0,0,8,7,6,10.102525031936437,0,13.5,1.5,-3.77,Graduate
2,41,1,8968,1,11,121.4,1,35,37,66,11,113.4,0,0,1,0,1,0,25,0,0,5,0,3,0.0,0,0,5,0,0,0.0,0,16.2,1.4,0.25,Dropout
1,19,1,8632,1,2,161.6,1,1,37,10,6,95.0,1,0,0,1,0,0,34,0,0,6,8,6,12.070173685482796,0,0,12,10,0,13.896340805383689,0,11.2,0.8,1.67,Graduate
1,18,1,9766,1,38,128.9,1,1,1,0,3,124.4,1,0,0,1,0,0,18,0,0,6,8,7,13.874362724411624,0,0,8,7,5,13.72818090790969,0,12.9,-0.1,0.73,Graduate
2,16,1,8970,1,1,133.9,1,18,36,137,12,128.4,0,0,0,1,0,0,18,0,0,7,7,5,11.940765919086928,0,4,5,0,6,10.573011158741908,0,8.0,-0.5,1.48,Dropout
1,2,3,8873,1,1,153.4,1,1,38,7,7,116.1,1,0,0,1,0,1,20,0,0,7,7,3,13.545027054738984,0,0,6,8,6,9.588529889990335,0,12.6,0.6,0.57,Graduate
1,17,2,9059,0,1,144.8,1,5,39,9,12,136.2,1,0,0,1,0,0,18,0,0,5,8,7,0.0502715825841796,0,0,6,6,6,11.377339255353785,0,14.5,2.8,0.5,Enrolled
2,40,1,9486,1,5,154.3,1,1,36,8,4,104.9,0,0,0,0,1,0,27,0,0,5,0,0,0.7959329898884255,0,8,8,6,0,13.146498938584235,0,7.6,3.0,-3.71,Dropout
1,18,3,9902,1,1,131.1,1,1,20,3,11,98.1,1,0,0,1,0,1,17,0,0,7,8,3,11.547132962540408,0,0,5,7,5,14.788271091231703,0,13.0,3.7,-1.88,Graduate
1,4,4,9025,1,1,147.9,1,37,37,6,7,123.9,1,0,0,1,0,1,22,0,0,6,7,6,15.890172556586162,0,1,6,7,6,14.357529530281505,0,12.9,3.7,1.48,Graduate
2,53,5,8831,0,43,137.6,1,1,36,9,102,116.5,1,0,0,1,0,0,18,0,0,5,0,4,13.893225878183635,0,0,12,8,0,14.566715636465009,0,16.1,1.5,-1.7,Graduate
1,1,2,7395,1,1,136.7,1,35,36,7,4,106.9,0,0,0,0,0,0,19,0,0,7,7,7,12.381767017503517,0,0,6,12,10,12.388826022739712,0,15.3,-0.3,0.67,Graduate
1,41,1,8961,1,16,142.3,1,40,37,9,9,118.1,0,0,0,0,0,0,27,0,0,5,4,5,9.676954241388737,0,0,5,8,6,14.024489988527467,0,9.3,-0.3,-1.44,Dropout
2,36,1,8868,1,1,134.1,1,2,37,106,8,132.6,0,0,1,1,1,0,23,0,0,5,13,0,0.0,0,0,5,4,0,13.338618192508468,2,7.6,1.4,0.51,Dropout
1,3,1,9360,1,1,118.5,1,40,37,9,9,133.8,1,0,0,1,0,0,22,0,0,6,6,6,10.234019666705015,0,0,6,10,6,11.270358568548886,0,8.1,1.5,-1.62,Graduate
1,39,1,8853,1,1,127.7,1,1,36,6,9,131.0,0,0,0,1,0,0,28,0,0,7,5,5,15.839788898249033,0,0,8,8,3,15.486272350713492,4,12.9,-0.6,1.82,Enrolled
1,18,3,8969,1,1,137.8,1,4,19,7,2,132.7,1,0,0,1,0,0,18,0,6,7,8,6,14.852592191488439,0,0,5,7,8,15.676939560993901,0,11.0,1.5,-4.04,Enrolled
1,40,1,8907,1,1,124.9,1,36,19,11,9,128.3,0,0,0,0,0,0,25,0,0,5,4,0,0.0,0,0,5,5,3,0.0,0,7.6,1.5,0.03,Dropout
1,17,1,8948,0,1,123.1,1,19,3,5,8,134.9,0,1,0,1,0,0,45,0,0,5,5,0,12.262695223228228,0,0,12,7,3,14.64886582005595,0,7.9,-0.6,0.18,Graduate
1,19,4,9657,1,1,131.1,1,36,28,0,11,133.1,0,1,0,1,0,0,28,0,0,5,7,6,14.09325525741138,0,0,6,8,3,11.046352212938604,0,11.0,-0.2,0.91,Graduate
2,39,1,9102,1,4,112.8,1,38,2,8,7,113.8,0,0,1,0,1,0,46,0,0,5,6,0,11.55196240602449,0,0,6,9,0,0.4108782036690234,0,12.5,1.4,-1.15,Dropout
1,2,1,8886,1,1,136.5,1,37,1,6,11,125.5,1,0,0,1,0,0,18,0,0,7,7,5,13.227147149989014,0,0,14,9,6,13.98220037543522,0,12.9,0.8,1.69,Graduate
1,44,5,8989,1,1,141.8,1,17,1,9,10,95.0,1,0,1,1,1,0,24,0,0,5,7,4,9.243032630378224,0,0,8,5,1,14.934435079032728,0,16.1,-0.8,0.23,Dropout
1,6,1,9277,1,34,181.6,1,18,2,11,1,125.4,1,0,0,1,0,0,21,0,0,5,12,3,12.33658904644744,0,3,5,9,6,10.280602808072537,0,8.8,-0.4,1.77,Enrolled
2,2,2,9012,1,1,153.3,1,19,39,7,7,100.0,0,0,0,1,1,0,18,0,3,6,5,3,12.14036193380084,0,0,8,12,8,13.045155878752238,0,12.3,1.6,-1.66,Dropout
1,46,1,9486,1,1,131.6,1,35,36,9,6,134.1,0,0,0,0,1,0,17,0,0,0,20,2,0.5038635143182191,0,0,0,6,0,0.0,0,15.7,3.7,3.51,Dropout
1,17,1,8950,1,1,135.4,1,1,37,10,10,127.8,1,0,0,1,0,0,18,0,0,7,8,6,10.80875172073227,0,0,6,7,4,11.782388365708245,0,12.2,3.7,2.06,Graduate
1,18,3,8874,1,1,124.1,1,2,1,5,12,110.7,1,0,0,1,0,1,17,0,0,7,7,7,11.80275123736527,0,0,8,8,6,14.06410346926145,0,14.0,0.1,0.09,Graduate
1,17,3,9134,1,1,136.5,13,38,38,8,8,130.5,1,0,0,1,0,1,19,0,3,7,5,7,12.20576596134241,0,0,8,8,7,13.74306931042257,0,11.3,0.8,1.62,Graduate
1,17,3,9348,1,1,119.6,1,1,38,9,9,130.7,1,0,0,1,0,0,17,0,5,5,12,5,10.849240288723685,0,6,8,7,3,15.348022776981031,0,14.0,3.6,0.24,Graduate
1,1,1,9090,1,41,138.4,11,1,37,8,9,102.9,1,0,0,1,0,0,20,0,0,6,7,7,16.451296526075097,0,0,8,5,7,9.534378977832942,0,14.1,1.5,3.43,Enrolled
1,43,1,941,1,1,142.8,1,14,39,10,6,107.7,0,0,0,1,0,0,17,0,0,8,7,6,11.604651508572664,0,0,8,10,2,11.408963308371135,0,9.6,-0.6,0.18,Graduate
1,38,3,9172,1,2,131.5,1,37,19,9,0,141.3,0,0,1,0,1,0,21,1,0,8,9,0,9.933121005264661,5,1,5,14,0,11.138911908394551,0,16.2,3.7,0.55,Enrolled
1,3,2,9292,1,1,131.3,1,1,36,9,81,122.3,0,1,0,1,0,0,17,0,0,6,13,7,11.20163232391086,0,2,5,9,6,15.367850306257877,4,8.1,0.8,1.71,Enrolled
1,40,1,9253,1,43,130.9,1,37,39,10,9,95.0,0,0,0,1,1,0,19,0,0,11,7,5,15.368660084318874,0,0,7,0,2,15.49500723908583,0,7.9,0.5,0.67,Dropout
2,40,1,9005,1,5,132.7,1,19,38,10,7,104.2,0,0,0,1,1,0,24,0,0,5,0,1,0.0,0,0,5,11,0,0.0,0,14.4,1.4,-1.94,Dropout
1,39,1,9024,1,1,114.7,1,38,19,4,10,134.7,0,0,0,0,1,0,19,0,1,5,7,0,9.354766429678445,0,0,1,0,0,0.0,0,7.6,3.7,0.09,Dropout
1,38,1,9636,1,42,185.5,1,1,1,2,6,128.5,0,0,1,0,1,0,22,0,5,5,4,3,0.0,0,0,5,8,0,0.0,0,16.2,0.4,-1.25,Dropout
1,18,4,9672,1,1,183.7,1,1,1,10,5,104.2,1,0,0,1,0,1,19,0,0,6,21,6,14.647445758108592,0,0,8,8,6,10.399981026283873,0,11.1,0.8,1.81,Graduate
1,18,4,9122,1,2,129.3,1,35,18,136,4,124.0,0,0,0,1,0,0,17,0,0,6,8,3,14.907065435904034,0,1,5,9,4,13.909421489125764,0,7.6,2.9,0.45,Dropout
1,1,1,8788,1,1,132.0,1,1,20,9,6,125.9,1,0,0,1,0,0,17,0,0,7,7,8,10.617657789972878,0,0,8,7,6,16.38380627105742,0,12.9,-0.3,1.81,Graduate
2,43,1,8858,0,5,136.2,1,36,38,12,0,190.0,0,0,1,0,0,0,34,0,0,7,5,0,0.0,0,0,5,10,0,11.179488002960985,0,12.9,1.4,-4.06,Dropout
1,39,3,9132,1,15,132.2,34,2,38,10,7,129.5,1,0,0,1,0,0,18,0,0,7,8,7,16.331127752058368,0,0,8,10,6,15.52870211050817,0,12.9,-0.7,1.41,Enrolled
1,18,1,33,1,1,147.0,1,40,37,10,3,133.0,0,0,0,1,0,0,18,0,0,6,7,8,14.005181844640646,0,0,6,8,7,11.749561663164979,0,9.5,0.5,-0.7,Graduate
1,18,2,8936,1,1,117.3,1,19,21,1,13,100.4,0,0,0,0,0,0,17,0,0,6,8,5,11.960132482511327,0,0,13,10,6,16.30130501871378,0,16.2,-0.2,-4.06,Graduate
1,41,1,9408,1,38,138.3,1,38,38,10,5,95.0,0,0,0,0,1,0,43,0,0,3,4,6,11.604918510980083,2,0,6,0,0,12.365638626729487,0,8.2,2.7,-4.06,Dropout
1,1,4,9019,1,40,132.7,1,1,37,11,95,128.1,0,0,0,1,0,0,20,0,0,6,7,0,12.172635666782426,0,0,8,6,7,13.75988858400257,0,11.0,-0.1,-1.58,Enrolled
2,17,1,9339,1,1,141.6,1,1,19,8,8,175.0,0,0,0,1,0,0,29,0,0,8,7,4,10.237138803354416,5,0,17,10,6,9.940567600617964,0,14.0,2.8,0.1,Graduate
1,1,1,7942,1,1,126.9,1,20,39,9,3,119.8,1,0,0,1,1,0,24,0,0,5,8,0,8.81859326323454,0,0,5,0,8,0.0,0,11.3,0.7,0.05,Dropout
1,2,6,9256,1,1,139.3,1,36,37,11,6,122.1,1,0,0,1,0,1,17,0,0,7,8,5,12.869662105740801,0,0,8,8,6,10.179726809500671,0,8.3,2.9,-0.91,Dropout
2,18,2,9108,1,1,147.8,1,1,19,8,9,129.2,0,0,0,1,0,1,38,0,0,13,19,3,14.626017789795553,0,0,6,5,8,14.901657699966856,0,9.9,-0.8,1.85,Graduate
1,1,1,9056,1,1,130.4,1,4,37,9,1,142.7,1,0,0,1,0,0,48,0,0,7,28,5,11.9546183086388,1,5,15,5,0,15.944230737688816,0,12.3,0.7,0.64,Enrolled
1,38,1,138,1,1,130.5,1,1,36,11,7,113.0,1,0,0,0,0,0,19,0,5,5,12,4,0.0,0,0,8,7,0,10.285325836742235,0,15.0,0.7,1.52,Enrolled
1,17,1,9431,1,1,136.1,1,38,20,4,64,109.3,0,0,0,1,0,1,20,0,0,5,9,11,11.520527912688738,0,1,8,8,6,13.85862369837374,0,16.2,-0.7,1.55,Graduate
2,41,1,9001,1,6,132.2,1,37,36,9,7,154.1,0,0,0,1,1,0,30,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,9.9,-0.6,-1.08,Enrolled
1,1,3,9384,1,1,99.7,1,3,38,9,8,111.2,1,0,0,1,0,1,17,0,6,5,7,3,12.045371692742837,0,0,8,7,4,13.59382724514536,0,9.4,0.6,-4.06,Graduate
1,16,1,8983,1,1,138.5,1,2,20,10,7,131.0,1,0,0,1,0,0,23,0,0,7,4,7,14.567984370084915,0,0,8,8,6,15.357858582929763,0,13.9,1.5,-4.06,Dropout
1,16,1,8829,0,1,176.2,52,1,19,6,8,106.2,1,0,0,1,0,1,24,0,3,6,7,5,14.637246885330795,1,4,8,9,6,14.787644536040311,0,7.7,1.5,3.26,Graduate
1,1,3,9062,1,2,150.1,1,35,1,3,8,122.3,1,0,0,1,0,0,17,0,0,0,7,6,16.862241273591266,0,0,8,8,7,13.098211948613365,0,12.4,3.7,1.78,Graduate
2,3,1,8902,0,43,114.6,1,20,1,8,8,109.4,1,0,0,1,0,0,18,0,8,6,13,8,12.825673768918303,0,0,9,9,3,13.44497566198005,0,7.8,1.5,-0.86,Graduate
1,1,3,9352,1,1,132.5,1,20,3,5,9,120.7,1,0,0,1,0,0,22,0,6,7,8,5,14.772957949154751,0,1,14,8,6,14.774136922774703,0,16.2,-0.6,1.64,Graduate
1,40,1,9303,1,17,126.3,1,38,37,11,110,129.8,0,0,1,1,1,0,25,0,0,5,0,4,0.0,0,0,5,0,0,10.630854768598248,0,12.9,2.7,-1.4,Dropout
4,19,1,9309,1,40,135.7,1,35,19,94,195,123.8,1,0,0,1,1,0,21,0,17,5,9,3,0.0,0,2,5,0,6,9.783059310502159,0,10.8,1.5,3.15,Dropout
1,16,1,8123,1,1,132.5,1,36,39,3,3,120.2,0,0,0,1,1,0,25,0,2,6,8,0,8.909408774580708,0,0,6,5,0,10.997912825633248,0,7.6,2.8,1.81,Enrolled
1,18,2,9571,1,37,127.7,1,1,4,0,10,112.6,1,1,0,1,0,0,17,0,0,7,8,7,15.243532277613197,1,0,6,7,6,10.46155148710199,0,14.6,1.5,1.91,Graduate
2,17,2,8997,1,37,126.3,1,1,38,10,9,113.4,0,0,0,1,0,0,22,0,10,6,7,7,0.0,0,0,6,16,6,9.896259200658498,0,12.4,0.5,-4.06,Graduate
1,1,1,8930,1,1,134.4,1,3,36,11,8,125.2,1,0,0,1,0,1,17,0,0,6,7,6,9.415309501869999,0,0,6,5,4,11.774865248743236,0,12.5,3.4,2.19,Graduate
1,17,2,9327,1,1,137.2,1,39,39,9,7,124.3,1,0,0,1,0,1,19,0,0,6,8,6,10.352446181012738,0,0,8,8,8,12.233358924165769,0,13.0,1.5,0.56,Enrolled
1,40,1,9107,1,1,110.5,1,1,2,3,2,119.3,1,0,0,1,0,0,19,0,0,5,8,4,11.246742281252292,0,0,6,8,6,13.328194080742993,0,11.3,-0.6,1.61,Enrolled
6,1,3,9234,1,1,126.8,1,3,1,3,9,109.3,1,0,0,1,0,1,17,0,0,5,8,6,11.988698379417905,0,0,7,7,5,16.29123458923805,0,12.8,0.3,0.81,Graduate
2,41,1,9152,1,1,131.3,1,18,37,8,8,168.1,0,0,0,1,0,0,25,0,6,8,8,1,10.646474094148846,0,0,5,8,0,0.0,8,16.2,3.0,0.73,Enrolled
1,17,1,9104,1,1,155.1,1,3,4,10,5,177.6,0,0,0,1,0,0,19,1,0,7,8,0,9.782219692421714,0,0,14,8,9,13.349690214118521,0,12.7,1.4,1.66,Enrolled
1,3,2,9104,1,1,129.5,1,39,1,7,13,126.4,1,0,0,1,0,0,17,0,0,7,8,4,11.825213680326344,0,0,15,12,6,10.838733747258626,3,10.2,2.7,0.65,Graduate
1,8,1,9003,1,4,127.8,1,39,36,3,2,109.9,0,0,0,1,1,0,29,1,0,6,0,5,11.907007579504498,0,0,16,7,3,0.0,0,8.3,-0.2,1.43,Dropout
1,45,1,33,1,1,108.3,1,18,36,6,5,95.0,0,0,0,1,1,0,24,0,0,6,6,15,10.772135849401849,0,0,5,5,8,1.0673024531027697,2,16.2,1.4,0.51,Dropout
1,16,4,9555,1,1,133.1,1,4,38,9,8,110.4,0,0,0,1,0,0,21,0,0,7,8,6,11.010912999239052,0,0,6,10,2,14.847188078450412,0,16.2,-0.1,-4.02,Enrolled
1,17,1,9224,1,1,123.0,1,39,3,8,7,104.5,1,0,0,1,0,0,19,0,0,5,5,7,12.89448165698568,2,0,12,6,0,15.207821429547167,0,13.0,-0.7,1.57,Dropout
1,17,5,9008,1,1,136.8,1,37,1,3,0,123.2,1,0,0,1,0,0,31,0,0,8,8,0,10.52884807026744,0,0,8,0,2,13.409963065191981,0,8.2,1.5,-4.05,Graduate
1,38,1,9146,1,38,125.6,1,35,18,11,4,155.0,0,0,1,1,0,0,31,0,0,6,0,5,11.340794446679759,0,0,5,9,4,14.685374914660935,0,8.3,2.9,1.61,Enrolled
1,1,2,9123,1,1,142.4,1,39,36,8,195,105.3,1,0,0,1,0,1,18,0,0,7,8,8,12.07780349451009,0,0,2,5,6,12.057318218935514,0,16.2,3.7,3.03,Graduate
1,2,1,8833,1,1,115.6,1,36,37,5,6,132.6,0,0,0,1,0,0,23,0,0,6,8,4,14.798154295634726,0,0,6,5,2,15.452355970250558,0,16.2,-0.3,1.77,Graduate
1,40,1,9479,1,43,129.7,1,37,1,8,11,111.7,0,0,0,0,1,0,23,0,0,7,0,0,0.0,0,0,15,0,0,0.3283611866502022,0,9.6,1.5,-3.79,Dropout
2,38,1,8999,1,11,122.0,1,35,36,9,10,106.8,0,0,1,0,1,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.8,3.0,0.25,Dropout
1,17,1,9361,1,1,129.0,1,1,10,7,11,120.1,1,0,0,1,0,1,17,0,0,7,8,6,11.86023604978322,0,0,6,8,9,14.492500602508606,0,12.5,3.7,-2.22,Graduate
1,8,2,8984,1,36,120.8,1,2,38,12,7,134.6,0,0,0,0,0,0,20,1,0,7,7,7,10.866372294011628,0,2,16,8,7,13.488562172058149,0,11.1,0.7,-1.97,Enrolled
1,15,3,9456,1,1,129.9,1,38,2,4,8,124.2,1,0,0,1,0,0,20,0,0,6,5,7,16.36735418836258,0,0,8,9,4,15.82593627348659,0,7.9,-0.5,1.86,Graduate
5,39,1,9296,1,36,130.2,1,1,36,9,3,106.3,0,0,1,1,1,0,19,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.8,-0.8,0.27,Dropout
5,37,1,9723,1,2,131.6,1,18,38,4,10,117.0,0,0,0,1,1,0,29,0,0,5,0,3,0.0,0,0,5,0,4,0.0,0,7.6,1.4,0.19,Dropout
2,45,1,8919,0,40,185.3,1,35,38,10,6,128.3,0,0,1,0,1,0,24,0,0,0,0,0,0.0,0,1,5,5,0,0.46008482252492444,0,16.0,1.4,-4.06,Dropout
1,18,5,9033,1,1,136.8,1,39,19,10,9,106.7,1,0,1,1,0,1,19,0,0,6,8,6,10.563839379447334,0,5,16,8,6,14.53607401875771,0,8.2,0.8,3.13,Graduate
4,40,1,7531,1,1,136.2,1,34,37,10,11,122.6,0,0,0,0,1,0,22,0,0,5,7,4,0.0,0,0,5,8,0,9.535169247729154,0,10.4,2.7,0.29,Graduate
2,38,1,9201,1,1,138.1,1,36,1,11,10,103.3,0,0,1,1,1,0,18,0,0,7,7,5,0.9241042405821187,0,0,6,0,6,12.188082474583586,0,13.0,2.4,-4.06,Dropout
1,16,1,9421,1,1,134.0,1,38,37,9,11,134.9,0,0,0,1,0,0,18,0,0,5,6,4,0.0,0,2,8,7,3,11.306713832207775,0,9.5,1.4,-4.06,Dropout
1,2,4,9402,1,1,134.3,1,18,37,7,2,129.4,0,0,0,1,0,1,17,0,0,6,5,7,12.84743440234804,0,0,7,6,4,12.366247650132566,0,13.1,3.7,1.67,Graduate
1,39,1,9092,1,1,138.0,1,1,36,11,4,111.3,0,0,0,1,0,0,25,0,0,6,5,5,11.318565382691395,1,0,6,5,0,0.0,0,12.3,3.5,-4.06,Dropout
1,43,1,9214,1,1,134.4,1,38,39,6,9,105.8,0,0,0,1,0,0,19,0,0,5,27,0,13.4401548172292,0,0,16,10,0,0.0,0,8.1,0.4,-3.41,Dropout
2,41,1,8984,1,10,109.1,1,36,39,10,11,124.7,0,0,0,0,1,0,23,0,0,5,0,1,0.0,0,0,5,0,0,0.0,0,12.6,1.5,2.89,Dropout
1,46,1,9250,1,1,122.0,1,40,37,167,8,115.0,1,0,0,1,0,1,19,0,0,6,11,2,12.611210711089061,0,0,7,8,7,11.886207030689329,8,12.8,1.5,0.48,Dropout
2,42,1,7994,1,40,135.0,1,35,39,10,6,154.4,0,0,0,0,1,0,38,0,0,5,8,0,0.0,0,1,5,0,0,0.0,0,8.0,-0.5,0.24,Dropout
1,2,2,9125,1,1,138.9,1,2,1,4,8,117.5,1,1,0,1,0,0,18,0,0,20,12,6,14.496327722758517,0,0,6,7,6,16.212224570183512,0,11.3,0.1,1.01,Graduate
1,1,3,8882,1,1,127.9,1,36,18,11,4,124.0,1,0,0,1,0,0,17,0,0,6,7,6,11.845482167007384,0,0,6,9,6,13.170600034295983,0,12.3,-0.8,-1.56,Enrolled
1,2,2,9388,1,1,133.5,1,36,37,4,0,122.1,1,0,0,1,0,0,17,0,7,7,8,5,14.768335936517081,0,1,7,9,6,18.571428571428573,0,8.2,1.4,1.56,Graduate
2,10,1,8871,0,2,136.4,1,37,37,7,89,103.8,0,0,0,1,0,0,40,0,0,5,17,4,13.102887151300113,0,5,13,0,1,0.23498424214318372,0,7.9,1.4,-1.75,Dropout
2,16,1,9001,0,16,137.4,1,39,39,9,9,106.9,0,0,0,0,1,0,30,0,0,5,0,0,0.2405853397535987,0,0,5,10,0,0.0,0,16.2,-0.1,0.61,Dropout
1,18,1,8940,1,1,132.7,1,37,3,10,5,126.4,0,0,0,1,0,0,21,0,1,0,1,9,0.3997519768093064,0,0,6,10,6,0.19975281814789722,0,7.6,-0.1,-2.64,Dropout
1,13,3,8919,1,1,135.7,1,1,36,4,195,125.6,1,0,0,1,0,1,17,0,0,7,8,7,13.374961392790407,0,0,8,8,6,11.281232393181453,2,7.6,0.9,2.25,Graduate
3,39,1,9168,1,8,135.2,1,35,2,9,0,190.0,0,0,0,0,0,0,22,0,13,5,9,0,0.0,0,0,5,5,0,0.05779686930403552,0,10.2,-0.3,-4.06,Dropout
