Loan_ID_0,Loan_ID_1,Loan_ID_2,Loan_ID_3,Loan_ID_4,Loan_ID_5,Loan_ID_6,Loan_ID_7,Loan_ID_8,Gender_0,Gender_1,Married_0,Married_1,Dependents_0,Dependents_1,Dependents_2,Education_0,Education_1,Self_Employed_0,Self_Employed_1,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area_0,Property_Area_1,Loan_Status
0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1000,6422.04013435,149.0,360.0,1.0,0,1,Y
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1335,426.66609968,111.0,360.0,1.0,1,1,N
1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1458,0.0,185.0,240.0,1.0,0,1,N
1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,3483,6068.34936168,146.0,360.0,1.0,1,1,N
1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1000,1264.66783921,80.0,360.0,1.0,1,0,Y
0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1561,5254.44310317,175.0,360.0,1.0,1,1,Y
0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,2026,0.0,129.0,360.0,1.0,0,1,Y
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5010,5766.55137959,99.0,360.0,0.0,1,1,Y
1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1000,4587.20669587,233.0,360.0,1.0,0,1,N
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,3410,215.87743109,89.0,360.0,1.0,1,1,Y
1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,6092,0.0,13.0,360.0,1.0,1,1,Y
1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1000,2829.80928045,159.0,180.0,1.0,0,1,N
1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3253,6039.06756717,199.0,180.0,1.0,1,1,N
0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1000,2299.92638511,173.0,360.0,1.0,0,1,N
0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1000,63.30248014,32.0,360.0,1.0,0,0,Y
0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1097,2045.47152339,118.0,360.0,1.0,1,0,N
0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,2463,4174.40397962,66.0,360.0,1.0,0,0,Y
0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,2349,551.77113175,82.0,360.0,1.0,0,1,Y
0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,3294,310.69306892,144.0,360.0,0.0,1,1,Y
0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,6290,3814.23304396,307.0,360.0,0.0,1,0,Y
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,7672,7066.15435158,91.0,360.0,1.0,1,1,Y
0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1701,1517.11622927,47.0,360.0,1.0,0,0,Y
1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,5693,3105.36056565,171.0,360.0,1.0,0,0,Y
1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4062,505.63280242,223.0,360.0,1.0,1,0,Y
1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,2084,2004.03262565,208.0,360.0,1.0,0,1,N
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,4021,3780.13142012,215.0,480.0,1.0,1,0,N
1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,26184,0.0,156.0,360.0,1.0,1,0,N
0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,2814,2449.04716373,91.0,360.0,1.0,1,1,Y
1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,4389,1895.39235311,117.0,360.0,1.0,1,0,Y
0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,5004,8121.17081301,263.0,360.0,0.0,1,0,Y
1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1000,702.6544888,140.0,360.0,1.0,0,1,N
1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1000,444.78343828,166.0,360.0,1.0,1,1,Y
1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,5836,626.61651194,39.0,360.0,1.0,1,1,Y
1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,7324,449.58070129,15.0,84.0,1.0,1,1,Y
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,7167,2428.51229066,17.0,360.0,1.0,1,1,N
1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1000,1358.3978904,100.0,360.0,1.0,1,1,N
1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,2255,193.20528713,9.0,360.0,1.0,1,1,Y
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1382,406.6571454,122.0,360.0,1.0,1,0,Y
1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,2758,465.14807777,101.0,360.0,1.0,1,0,N
0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,7227,3886.23111006,240.0,360.0,1.0,1,1,N
0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,4612,3113.11429942,151.0,360.0,1.0,1,0,Y
