Loan_ID_0,Loan_ID_1,Loan_ID_2,Loan_ID_3,Loan_ID_4,Loan_ID_5,Loan_ID_6,Loan_ID_7,Loan_ID_8,Gender_0,Gender_1,Married_0,Married_1,Dependents_0,Dependents_1,Dependents_2,Education_0,Education_1,Self_Employed_0,Self_Employed_1,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area_0,Property_Area_1,Loan_Status_0,Loan_Status_1
1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1417,604.9787576,122.0,180.0,1.0,0,1,1,0
0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1365,2875.19852471,20.0,360.0,1.0,1,1,1,0
1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1656,665.74531353,9.0,360.0,1.0,0,1,1,0
0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,2085,712.48637664,9.0,360.0,1.0,1,0,1,0
1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,466,3035.58117917,157.0,360.0,1.0,0,0,1,1
1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,150,6017.48053107,142.0,360.0,1.0,1,1,1,1
0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1601,6235.09933923,13.0,36.0,1.0,0,1,1,1
0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,758,472.20507905,75.0,360.0,1.0,1,1,1,0
1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,150,355.85500295,9.0,180.0,1.0,0,0,0,0
1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1219,733.83773122,9.0,360.0,1.0,1,1,1,0
1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,150,13626.58872521,19.0,360.0,0.0,0,1,0,1
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,150,5532.57160666,9.0,360.0,0.0,1,0,1,0
0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1612,1999.94493285,62.0,360.0,1.0,0,1,1,1
0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,150,246.55884722,9.0,360.0,1.0,0,1,1,0
0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,12510,3220.28217886,11.0,360.0,1.0,1,1,1,0
0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,3484,3899.53059509,10.0,360.0,1.0,0,1,1,0
1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,5755,161.24593679,27.0,360.0,1.0,1,1,1,0
0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,150,5306.40015096,9.0,360.0,1.0,0,1,1,0
1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1170,2049.73864978,74.0,360.0,1.0,0,0,1,1
1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,2602,219.28036286,76.0,360.0,1.0,1,0,1,0
1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1932,6751.12303323,37.0,360.0,1.0,0,1,1,0
1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,455,2533.93920108,9.0,360.0,1.0,1,1,0,0
1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1147,916.41223822,117.0,360.0,0.0,1,1,1,0
1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1082,2811.13124107,41.0,360.0,0.0,1,0,0,0
1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1568,2699.75219487,35.0,360.0,1.0,0,1,1,1
1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,150,3195.05905855,9.0,360.0,1.0,0,0,1,1
0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,2555,15021.42121354,13.0,180.0,1.0,0,0,1,0
1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,2349,5321.12372011,9.0,360.0,1.0,1,0,0,0
0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,3182,484.24710102,79.0,360.0,1.0,0,1,1,0
0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,229,3810.73898615,27.0,360.0,1.0,1,0,1,0
0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,150,6630.63072574,77.0,360.0,1.0,1,0,1,1
1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,799,5735.74743496,51.0,360.0,1.0,1,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,5444,710.86098444,100.0,360.0,1.0,1,0,1,0
1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,3234,1739.2462131,79.0,360.0,0.0,1,0,1,0
0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,150,5499.33250037,137.0,360.0,1.0,0,1,1,0
0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,150,3625.12269532,261.0,360.0,1.0,1,0,0,0
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,5046,1345.33264372,9.0,360.0,1.0,1,1,1,0
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,443,451.72521872,61.0,480.0,1.0,1,0,0,0
1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,2150,7929.21634409,32.0,360.0,1.0,1,1,1,0
0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1823,7003.7082571,88.0,360.0,1.0,1,1,1,0
1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,824,2780.61413651,131.0,360.0,1.0,0,1,0,0
1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,4207,3145.44857105,44.0,360.0,1.0,1,0,1,0
0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,7692,3979.58305601,11.0,360.0,1.0,1,0,1,0
1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1614,2960.84662521,115.0,360.0,1.0,1,1,1,1
1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,150,3085.23814635,62.0,360.0,1.0,1,0,0,0
1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,150,365.97560748,113.0,360.0,1.0,1,0,1,1
0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,150,3655.67666054,9.0,360.0,1.0,1,0,1,0
1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,150,464.29174452,141.0,360.0,1.0,1,1,1,1
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,579,3314.27261108,50.0,360.0,1.0,0,1,1,0
1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,909,6557.64453421,63.0,360.0,1.0,1,1,1,1
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,609,709.80256704,69.0,360.0,0.0,1,1,1,0
1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,2905,2273.2719726,40.0,360.0,1.0,1,0,1,0
1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1192,3724.09871579,116.0,360.0,1.0,1,0,0,0
1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1895,10654.62283873,10.0,360.0,1.0,1,1,1,0
1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,979,4965.17453797,91.0,360.0,1.0,0,0,0,0
1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,709,738.01341647,213.0,360.0,1.0,0,0,1,0
0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,150,690.3805646,37.0,360.0,1.0,0,1,0,0
1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,4433,3452.95902047,48.0,300.0,1.0,1,1,0,0
0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,150,2516.00193595,94.0,360.0,0.0,1,1,0,0
1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,5934,5123.72120249,516.0,240.0,1.0,1,1,0,0
1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,3989,114.71619857,9.0,360.0,1.0,1,1,1,0
0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,2842,561.30888007,87.0,360.0,0.0,1,1,1,0
1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1351,583.40487546,95.0,360.0,1.0,1,1,1,0
0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1092,122.72886941,9.0,360.0,1.0,1,1,1,0
0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1931,1647.12858894,9.0,360.0,1.0,0,1,1,0
1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1594,306.89860799,9.0,360.0,1.0,0,0,1,1
1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1891,416.86524564,92.0,300.0,1.0,1,1,1,1
1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,150,596.44280365,80.0,360.0,1.0,1,1,1,0
1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,346,332.39876649,9.0,360.0,1.0,1,0,1,1
1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,3264,11171.08466837,61.0,360.0,1.0,0,0,1,1
0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,150,388.546642,128.0,360.0,1.0,0,0,1,0
1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,150,6892.18255026,75.0,360.0,1.0,1,0,1,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1348,3012.27760359,19.0,360.0,1.0,1,1,0,1
1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,150,576.09330632,27.0,360.0,1.0,1,0,1,0
0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,150,3043.41429037,138.0,360.0,1.0,1,1,1,0
0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,150,727.34781015,34.0,360.0,1.0,1,0,1,0
0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,3795,3456.09320482,9.0,360.0,1.0,1,1,1,0
0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,150,5989.07316359,102.0,360.0,1.0,0,0,1,0
0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,667,2755.52634329,66.0,480.0,1.0,1,1,1,0
0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1804,2984.83799727,61.0,360.0,1.0,0,0,1,0
0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,860,6436.05379917,9.0,360.0,1.0,1,0,0,1
1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1466,560.87165791,151.0,300.0,1.0,0,1,1,1
1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1290,3220.48351738,9.0,360.0,0.0,1,0,1,0
1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,982,6342.78492703,9.0,360.0,1.0,0,1,1,0
1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,934,2830.96815205,10.0,360.0,1.0,1,1,1,0
1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,150,1956.85347758,14.0,360.0,0.0,0,1,1,0
0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1295,2689.91986997,31.0,84.0,1.0,0,1,1,1
1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,468,594.14952357,82.0,360.0,1.0,0,1,1,0
0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,150,637.94360964,9.0,240.0,1.0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,248,2454.98424804,11.0,360.0,1.0,0,0,0,0
1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,150,6678.31222825,109.0,360.0,1.0,1,1,1,0
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,150,1169.66959227,67.0,360.0,0.0,1,0,1,0
0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,150,686.26830606,23.0,360.0,1.0,1,1,1,0
1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,150,1606.98727171,61.0,360.0,1.0,1,1,1,0
1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,861,312.61825307,64.0,360.0,1.0,0,1,1,0
1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,150,2953.09215499,63.0,480.0,1.0,0,0,1,0
1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,2212,21.51559133,33.0,300.0,1.0,1,1,0,0
0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,150,4352.69736363,9.0,360.0,0.0,0,0,1,0
0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,2180,432.05660487,59.0,360.0,1.0,1,1,1,0
1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,150,686.70562995,9.0,360.0,1.0,1,1,1,0
0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,2139,3923.03644906,92.0,360.0,1.0,0,1,1,0
1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,495,2907.96589198,64.0,360.0,1.0,1,1,1,0
1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,5865,3770.4039326,73.0,120.0,1.0,1,1,0,0
0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,2123,776.55773394,9.0,360.0,1.0,1,1,1,0
0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,518,3028.8914828,71.0,360.0,1.0,0,0,1,0
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1793,5180.84600101,11.0,360.0,0.0,1,1,1,0
1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,150,403.50621652,9.0,360.0,1.0,1,0,1,0
0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,3311,5448.74471733,32.0,180.0,1.0,0,1,1,1
0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1041,6654.88980746,54.0,360.0,1.0,1,1,0,1
1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1030,4694.96741663,171.0,180.0,0.0,1,1,1,0
1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,150,396.89401974,59.0,360.0,1.0,1,1,0,0
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1119,6287.12640087,92.0,360.0,1.0,1,1,1,0
0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1214,6939.67991148,47.0,360.0,0.0,1,0,1,0
1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,4631,7845.21494368,114.0,360.0,1.0,1,1,1,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1742,382.38176377,175.0,360.0,0.0,0,1,0,1
1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,3559,3651.18979265,19.0,360.0,1.0,1,0,1,0
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,150,212.72598509,9.0,360.0,1.0,1,1,0,0
1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,787,562.25407544,13.0,360.0,1.0,1,0,1,0
1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,4793,2975.85757957,138.0,360.0,1.0,0,1,1,0
0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1535,3213.34664683,135.0,360.0,1.0,0,1,1,0
0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,150,2358.13846472,9.0,360.0,1.0,0,0,0,0
1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,150,13537.32215611,163.0,360.0,1.0,0,0,1,0
0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,701,6575.27686441,51.0,360.0,1.0,1,1,1,1
0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,150,3297.38352516,149.0,360.0,1.0,1,1,0,0
0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,150,4255.08453738,122.0,360.0,0.0,0,1,0,1
1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,3249,6474.32145293,81.0,480.0,1.0,0,0,1,1
0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,150,3240.47638862,102.0,360.0,1.0,0,0,1,0
0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,327,3392.6673114,87.0,180.0,1.0,0,1,0,0
1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,265,627.82931217,9.0,360.0,1.0,1,0,1,0
1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,550,3505.87066672,51.0,360.0,1.0,0,0,1,1
1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,4110,200.67918195,9.0,360.0,1.0,0,0,0,1
0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,3789,4303.87008505,33.0,360.0,0.0,0,1,1,0
1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,150,3204.27862999,9.0,360.0,1.0,1,1,0,0
1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1839,4867.76365429,51.0,360.0,1.0,1,1,1,0
1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,578,3681.32184279,9.0,360.0,1.0,1,1,1,0
1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,558,6310.40290939,9.0,360.0,1.0,1,1,1,1
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1573,1779.09867527,25.0,360.0,0.0,1,1,1,0
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1445,3653.32932652,9.0,360.0,1.0,0,0,1,0
1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1464,526.16086731,30.0,360.0,1.0,1,0,1,0
0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,554,3350.24289095,72.0,360.0,1.0,1,1,0,0
0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1153,208.82006682,93.0,360.0,1.0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,493,4305.43397273,34.0,360.0,1.0,1,1,1,0
0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,2573,4322.56419025,73.0,360.0,1.0,1,1,0,0
0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,8741,1902.10108131,94.0,360.0,1.0,1,1,0,0
1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,468,3991.77952985,39.0,360.0,1.0,0,0,0,1
0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,626,541.62574471,62.0,360.0,1.0,0,1,1,1
1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1651,6287.42260278,9.0,360.0,1.0,1,0,1,0
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,9030,3968.79301472,9.0,360.0,0.0,1,0,1,0
0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,150,3871.74241318,91.0,360.0,1.0,1,0,0,0
1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,150,1532.44129822,115.0,360.0,1.0,1,0,1,0
1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1165,3310.01483734,36.0,360.0,1.0,0,1,1,0
0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,2691,773.18009612,9.0,360.0,1.0,0,1,1,0
1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,780,5766.71366587,68.0,180.0,1.0,1,0,1,0
1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,150,670.35979771,9.0,360.0,1.0,1,0,1,0
0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,18253,519.59734683,16.0,360.0,0.0,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2313,2826.10247109,48.0,360.0,1.0,0,0,1,0
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,150,5841.84856145,43.0,360.0,0.0,1,1,1,0
1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,3391,2860.3565273,9.0,360.0,0.0,0,1,1,0
1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,310,3272.00503201,15.0,360.0,1.0,1,0,1,0
1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,873,1181.18105988,9.0,360.0,0.0,0,1,0,0
1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1732,549.22982951,9.0,360.0,0.0,0,1,1,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1080,441.26492268,9.0,480.0,1.0,0,1,1,1
1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,150,1535.36210192,60.0,360.0,1.0,0,0,1,0
1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,3040,2805.23581122,69.0,360.0,1.0,0,1,1,1
1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,150,3806.19861589,30.0,360.0,1.0,0,1,1,0
1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,150,1976.84562372,44.0,360.0,0.0,1,1,1,0
1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,2877,5327.53320827,240.0,360.0,1.0,1,0,1,0
1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,5598,3236.90340083,139.0,180.0,1.0,0,1,0,1
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1021,720.38902985,48.0,360.0,1.0,1,0,1,0
1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1248,216.11108712,14.0,180.0,1.0,0,0,0,0
1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,3419,3530.68038955,131.0,120.0,1.0,1,1,1,0
1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1012,201.72668914,9.0,360.0,1.0,0,0,1,0
1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,150,5938.92851611,9.0,360.0,1.0,0,0,1,0
1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,3704,6845.79733234,43.0,360.0,1.0,1,0,1,0
1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1479,3839.06139679,9.0,360.0,1.0,1,0,1,0
1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1237,1797.83708159,86.0,360.0,1.0,1,1,0,0
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,374,381.16795855,29.0,360.0,1.0,1,1,1,1
0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1024,9694.50494668,16.0,360.0,1.0,1,1,1,0
0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,2989,10259.9401804,9.0,120.0,1.0,1,0,1,0
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,411,2347.69144866,9.0,360.0,1.0,1,1,1,0
0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,8556,2385.56324679,9.0,360.0,0.0,1,1,1,0
0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,4228,3369.39486913,75.0,360.0,1.0,1,0,1,1
1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,5671,2135.30974307,60.0,360.0,1.0,1,1,1,0
1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,150,2733.38196949,45.0,360.0,1.0,1,0,1,1
0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,992,2673.39505845,9.0,360.0,1.0,1,0,0,1
1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,150,3137.01100371,9.0,360.0,1.0,0,0,0,1
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,2731,4163.27785206,9.0,360.0,1.0,1,1,0,1
0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,11699,5848.13825564,58.0,360.0,1.0,1,1,1,0
1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,5221,1387.16849264,9.0,360.0,0.0,1,1,1,0
