age,job_0,job_1,job_2,job_3,marital_0,marital_1,education_0,education_1,education_2,default_0,default_1,balance,housing_0,housing_1,loan_0,loan_1,contact_0,contact_1,day,month_0,month_1,month_2,month_3,duration,campaign,pdays,previous,poutcome_0,poutcome_1,poutcome_2,y
40,1,0,1,0,0,1,0,0,0,0,1,393,0,1,0,1,0,1,14,0,0,0,1,68,1,-1,0,0,0,1,no
46,0,0,0,1,0,1,0,0,1,0,1,2324,1,0,0,1,0,1,6,0,0,1,0,243,1,-1,0,0,0,1,no
44,0,1,1,0,1,0,0,0,1,0,1,632,0,1,0,1,1,0,5,0,0,0,1,187,3,-1,0,0,1,1,no
53,0,0,0,1,0,1,0,1,0,0,1,927,0,1,0,1,1,0,15,0,1,1,0,221,1,-1,0,0,0,1,no
50,0,1,0,1,0,1,1,0,0,0,1,527,1,0,0,1,1,0,19,1,0,1,0,101,1,-1,0,0,0,1,no
53,1,0,0,0,0,1,0,1,0,0,1,66,1,0,0,1,1,0,29,0,0,1,1,402,2,-1,0,0,0,1,no
38,0,0,0,1,1,1,0,0,1,0,1,155,1,0,0,1,1,0,17,1,0,1,1,85,2,-1,0,0,0,1,no
37,1,0,1,0,0,1,1,0,0,0,1,463,0,1,0,1,0,1,30,0,0,0,1,161,1,-1,0,0,0,1,no
49,0,1,0,1,0,1,0,0,1,0,1,1682,1,0,0,1,1,0,18,0,1,0,0,36,2,181,2,0,1,0,no
48,0,1,1,0,0,1,1,0,0,0,1,888,0,1,1,0,1,0,12,0,0,0,1,186,3,-1,0,0,0,1,no
34,0,1,0,1,1,1,0,1,0,0,1,999,0,1,1,0,1,0,19,1,0,1,0,154,2,-1,0,0,0,1,no
42,0,0,1,1,0,1,0,0,1,0,1,725,0,1,0,1,0,1,19,0,0,1,0,472,2,-1,0,0,0,1,no
30,0,0,0,0,1,0,0,1,0,0,1,164,0,1,1,0,1,0,5,1,0,0,1,246,2,-1,0,0,0,1,no
54,0,0,0,1,1,1,0,0,1,0,1,54,0,1,0,1,1,0,18,1,0,1,1,184,2,343,2,0,1,0,no
30,1,0,0,0,0,1,0,1,0,1,0,-551,1,0,1,0,0,1,15,0,0,1,0,209,1,-1,0,0,0,1,no
31,0,0,1,0,1,0,0,1,0,0,1,165,0,1,0,1,0,1,2,0,0,1,0,62,1,-1,0,0,0,1,no
27,0,1,1,0,1,0,0,1,0,0,1,437,0,1,0,1,1,0,29,1,0,0,1,204,2,268,2,0,1,0,no
29,0,0,1,1,0,1,0,1,0,0,1,1047,0,1,0,1,1,0,19,1,0,1,1,297,5,335,1,0,1,0,no
32,1,0,0,0,1,0,0,1,0,0,1,1062,1,0,0,1,1,0,7,0,0,1,1,143,3,-1,0,0,0,1,no
31,0,1,1,1,0,1,0,1,0,0,1,216,0,1,1,0,1,0,28,1,0,0,1,45,2,268,1,0,1,0,no
47,0,1,1,0,1,1,0,1,0,0,1,286,1,0,1,0,0,1,4,0,0,0,1,116,3,-1,0,0,0,1,no
60,0,1,0,0,0,1,0,1,0,0,1,783,1,0,1,0,1,0,16,0,1,1,0,3,1,168,2,0,1,0,no
37,0,1,0,1,1,0,0,0,1,0,1,116,0,1,0,1,1,0,18,1,0,1,1,83,4,-1,0,0,0,1,no
58,1,0,0,0,0,1,1,0,0,0,1,57,1,0,0,1,0,1,6,0,0,1,0,34,2,-1,0,0,0,1,no
50,0,1,0,0,0,1,1,0,0,0,1,426,1,0,0,1,1,0,21,1,0,1,0,361,4,-1,0,0,0,1,no
24,0,1,0,0,1,0,0,1,0,0,1,732,0,1,0,1,1,0,18,0,0,0,1,83,2,-1,0,0,0,1,no
54,0,0,0,1,0,1,0,0,1,0,1,291,1,0,0,1,1,0,9,0,0,1,1,347,2,-1,0,0,0,1,no
49,1,0,0,1,1,1,0,1,0,0,1,366,0,1,0,1,1,1,6,0,0,1,1,95,1,-1,0,0,0,1,no
45,0,0,0,1,0,1,0,1,0,0,1,707,1,0,0,1,1,0,6,1,0,0,1,262,1,-1,0,0,0,1,no
37,0,0,1,0,0,1,1,0,0,0,1,997,1,0,1,0,0,1,3,0,0,0,1,41,3,-1,0,0,0,1,no
56,0,0,1,1,0,1,1,0,0,0,1,30,1,0,1,0,1,0,21,0,1,1,0,44,16,-1,0,0,0,1,no
38,0,1,1,0,1,0,0,1,0,0,1,773,0,1,0,1,0,1,7,0,0,0,1,276,1,-1,0,0,0,1,no
33,0,1,1,0,1,0,0,0,1,0,1,1904,0,1,0,1,1,0,18,1,0,1,1,175,1,183,0,0,1,0,no
32,1,0,1,0,0,1,1,0,0,0,1,278,0,1,0,1,0,1,29,0,0,0,1,197,8,-1,0,0,0,1,no
31,0,0,0,1,0,1,0,0,1,0,1,-490,0,1,0,1,1,0,4,1,0,0,1,89,5,307,6,0,1,0,no
54,1,0,1,0,0,1,1,0,0,0,1,178,1,0,0,1,1,0,15,0,0,1,1,55,1,-1,0,0,0,1,no
35,0,1,1,1,1,0,0,0,1,0,1,380,1,0,0,1,1,0,18,0,1,1,1,376,1,-1,0,0,0,1,no
53,1,0,0,0,1,1,0,1,0,0,1,2689,1,0,0,1,0,1,18,0,0,1,0,1,1,-1,0,0,0,1,no
32,0,0,1,1,0,1,0,0,1,0,1,842,0,1,0,1,1,0,19,0,1,1,0,50,1,155,2,0,1,0,no
47,0,1,1,1,0,1,0,1,0,0,1,-92,1,0,0,1,1,1,7,0,0,1,1,118,1,-1,0,0,0,1,no
40,1,0,0,0,0,1,0,1,0,0,1,-136,1,0,0,1,1,0,3,0,0,0,1,80,3,-1,0,0,0,1,no
42,0,1,1,0,1,1,0,1,0,0,1,1086,0,1,0,1,1,0,16,0,0,0,1,81,1,-1,0,0,0,1,no
42,0,1,1,0,0,1,0,1,0,0,1,19,0,1,0,1,0,1,21,0,0,1,0,973,4,-1,0,0,0,1,no
35,1,0,0,1,0,1,0,1,0,0,1,439,1,0,0,1,1,0,17,0,1,1,0,272,1,-1,0,0,0,1,no
29,0,1,1,1,1,0,0,1,0,0,1,427,1,0,0,1,1,0,30,1,0,0,0,554,5,-1,0,0,0,1,no
38,0,1,1,1,0,1,0,0,1,0,1,706,0,1,0,1,1,0,11,0,0,0,1,444,6,-1,0,0,0,1,no
69,0,1,1,1,0,1,0,0,1,0,1,284,0,1,0,1,1,0,17,0,1,0,0,477,1,176,7,0,1,0,yes
44,1,0,0,1,1,0,0,1,0,0,1,2649,1,0,0,1,0,1,9,0,0,0,0,90,1,-1,0,0,0,1,no
47,0,0,0,1,0,1,0,1,0,0,1,648,0,1,0,1,0,1,17,0,0,1,0,555,1,-1,0,0,0,1,no
42,0,0,0,1,0,1,0,0,1,0,1,950,0,1,0,1,0,1,26,0,0,0,1,23,3,-1,0,0,0,1,no
59,0,0,1,1,0,1,0,1,0,0,1,516,0,1,1,0,1,0,28,0,0,1,1,30,2,-1,0,0,0,1,no
28,0,1,0,0,0,1,1,0,0,1,0,-17,1,0,0,1,1,0,29,1,0,1,1,341,5,328,1,0,1,0,no
54,0,1,0,0,1,1,0,1,0,0,1,276,1,0,1,0,1,0,6,0,0,1,1,388,2,-1,0,0,0,1,no
34,0,1,1,1,0,1,0,1,0,0,1,52,0,1,0,1,1,0,19,1,0,1,1,539,2,327,2,0,1,0,no
48,1,0,0,0,1,1,0,1,0,0,1,93,1,0,0,1,0,1,6,0,0,0,1,38,1,-1,0,0,0,1,no
35,0,0,1,1,0,1,0,0,1,0,1,3142,0,1,0,1,1,0,15,1,1,1,0,727,2,-1,0,0,0,1,no
32,0,0,0,1,1,0,0,0,1,0,1,634,0,1,1,0,1,0,14,0,0,0,1,120,2,265,6,0,1,0,no
68,0,1,1,0,1,1,0,1,0,0,1,43,1,0,0,1,1,0,30,1,0,1,1,235,5,267,0,0,0,1,no
30,0,0,1,0,1,0,0,0,1,0,1,21,0,1,0,1,1,0,11,0,0,0,1,275,4,339,2,0,1,0,no
25,0,1,0,1,1,0,0,0,1,0,1,361,0,1,0,1,1,0,16,0,0,1,1,518,1,-1,0,0,0,1,yes
29,0,1,0,0,1,1,1,0,0,0,1,-39,1,0,0,1,1,0,13,0,0,0,1,264,4,-1,0,0,0,1,no
75,0,1,1,1,0,1,0,0,1,0,1,-92,1,0,0,1,1,0,20,0,0,1,1,897,6,-1,0,0,0,1,no
33,0,1,1,0,0,1,0,1,0,0,1,139,0,1,0,1,1,0,4,0,0,0,0,97,1,-1,0,0,0,1,no
42,0,1,1,1,0,1,0,1,0,0,1,288,1,0,1,0,0,1,19,0,0,1,0,643,1,-1,0,0,0,1,no
60,0,1,0,0,0,1,0,1,0,0,1,1530,1,0,0,1,1,0,16,1,0,1,1,191,5,-1,0,0,1,1,no
37,0,1,1,0,0,1,0,0,0,0,1,440,0,1,0,1,0,1,26,0,0,0,1,926,1,-1,0,0,0,1,no
48,0,1,1,1,0,1,0,1,0,0,1,261,1,0,0,1,1,0,19,0,1,1,0,225,2,-1,0,0,0,1,no
39,0,0,0,1,0,1,0,1,0,0,1,562,0,1,0,1,1,0,14,0,0,0,1,125,1,-1,0,0,0,1,no
45,0,0,1,0,0,1,0,1,1,0,1,295,0,1,1,0,1,0,21,1,0,1,1,40,1,-1,0,0,0,1,no
30,0,1,0,1,1,1,0,1,0,0,1,2927,0,1,0,1,0,1,29,0,0,1,0,212,1,-1,0,0,0,1,no
36,0,0,1,0,0,1,0,1,0,0,1,669,1,0,0,1,1,0,28,0,1,0,0,19,17,-1,0,0,0,1,no
33,0,0,1,0,0,1,1,0,0,0,1,975,0,1,0,1,1,0,24,1,0,1,1,470,3,-1,0,0,0,1,no
36,0,1,0,0,0,1,0,1,0,0,1,1318,1,0,0,1,1,0,31,1,0,1,1,622,4,317,1,0,1,1,no
38,0,0,0,1,0,1,0,0,1,0,1,241,0,1,0,1,1,0,3,1,0,1,1,43,1,-1,0,0,0,1,no
43,0,0,0,1,0,1,0,0,1,0,1,83,0,1,1,0,0,1,28,0,0,1,1,50,1,-1,0,0,0,1,no
46,0,1,1,0,1,1,0,1,0,0,1,69,0,1,0,1,0,1,26,0,0,0,1,564,1,-1,0,0,0,1,no
37,0,1,0,0,0,1,0,1,0,0,1,808,1,0,0,1,1,0,16,0,1,1,1,216,1,-1,0,0,0,1,no
27,0,1,1,0,1,1,0,1,0,0,1,590,1,0,0,1,1,0,4,1,0,0,1,303,5,-1,0,0,0,1,no
56,0,1,0,1,1,1,0,1,0,0,1,928,1,0,0,1,1,1,5,0,1,0,1,0,1,-1,0,0,0,1,no
28,0,1,1,1,1,0,0,1,0,0,1,674,1,0,0,1,1,0,21,0,1,1,1,137,10,-1,0,0,0,1,no
42,0,0,0,1,0,1,0,0,1,0,1,407,0,1,0,1,1,0,20,0,1,0,0,641,11,-1,0,0,0,1,no
48,0,1,1,0,0,1,0,1,0,0,1,739,1,0,0,1,1,1,17,0,0,1,1,68,3,-1,0,0,0,1,no
37,1,0,0,1,0,1,0,0,1,0,1,72,1,0,0,1,1,0,29,0,1,0,0,334,1,-1,0,0,0,1,no
31,0,1,0,1,1,0,0,1,0,0,1,375,1,0,0,1,1,0,28,0,1,0,0,79,6,-1,0,0,0,1,no
48,0,1,0,0,0,1,0,1,0,0,1,795,0,1,1,0,1,0,18,0,1,1,0,51,2,-1,0,0,0,1,no
40,1,0,0,0,0,1,0,1,0,0,1,278,0,1,1,0,1,0,27,0,0,1,1,111,3,-1,0,0,0,1,no
46,0,1,1,1,0,1,1,0,0,0,1,-93,0,1,0,1,1,0,16,1,0,1,1,48,2,342,2,0,1,1,no
42,0,0,0,1,1,0,0,0,1,0,1,39,1,0,0,1,1,0,5,0,0,0,1,178,1,-1,0,0,0,1,no
46,0,1,0,0,0,1,0,1,0,0,1,104,0,1,0,1,0,1,27,0,0,0,1,59,1,-1,0,0,0,1,no
44,0,1,1,0,0,1,0,1,0,0,1,-258,0,1,0,1,1,0,20,0,1,1,0,99,1,-1,0,0,0,1,no
35,0,1,0,0,0,1,0,1,0,0,1,-137,0,1,1,0,1,0,5,0,1,0,0,323,2,-1,0,0,0,1,no
32,0,1,1,0,1,0,0,1,0,0,1,1008,1,0,1,0,1,0,4,1,0,0,1,41,2,-1,0,0,0,1,no
46,0,1,1,0,1,0,0,0,1,0,1,350,0,1,0,1,1,0,6,1,1,0,0,38,1,-1,0,0,0,1,no
38,0,1,1,1,0,1,1,0,0,0,1,214,0,1,0,1,1,0,14,0,0,1,1,241,1,-1,0,0,0,1,no
56,0,0,1,1,0,1,0,0,1,0,1,615,0,1,0,1,0,1,31,0,0,0,1,583,1,-1,0,0,0,1,no
28,0,1,0,0,0,1,0,1,0,0,1,631,1,0,0,1,1,0,20,1,0,1,0,242,1,-1,0,0,0,1,no
33,0,1,0,0,0,1,1,0,0,0,1,230,0,1,0,1,0,1,23,0,0,0,0,878,1,-1,0,0,0,1,no
31,1,0,1,0,1,0,1,0,0,0,1,402,1,0,0,1,1,0,20,0,0,1,1,208,5,-1,0,0,0,1,no
35,0,1,0,0,0,1,0,1,0,0,1,-157,1,0,0,1,1,1,8,0,0,1,1,179,2,-1,0,0,0,1,no
35,0,1,0,0,0,1,0,1,0,0,1,500,1,0,0,1,1,0,9,1,0,1,1,184,1,-1,0,0,0,1,no
36,0,1,1,1,1,0,0,1,0,0,1,854,1,0,0,1,1,0,5,0,1,0,0,296,2,119,2,1,0,0,yes
37,0,0,0,1,0,1,0,0,1,0,1,549,0,1,0,1,1,0,15,0,0,0,1,217,2,-1,0,0,0,1,no
31,1,0,1,0,1,0,0,1,0,0,1,2639,1,0,0,1,1,0,20,0,1,0,0,243,2,-1,0,0,0,1,no
38,0,1,0,1,0,1,0,1,0,0,1,773,0,1,0,1,1,0,5,0,0,0,1,66,1,-1,0,0,0,1,no
42,0,1,0,0,1,0,0,1,0,0,1,237,0,1,0,1,1,0,16,1,0,1,0,59,2,-1,0,0,0,1,no
34,0,1,1,1,1,0,0,1,0,0,1,252,0,1,0,1,0,1,29,0,0,0,1,381,1,-1,0,0,0,1,no
51,1,0,1,0,0,1,0,0,0,0,1,40,0,1,0,1,0,1,24,0,0,0,1,220,11,-1,0,0,0,1,no
74,0,1,1,0,0,1,1,0,0,0,1,18,1,0,1,0,1,0,8,0,1,0,0,284,2,-1,0,0,0,1,no
40,0,1,0,0,1,0,0,1,0,0,1,-582,1,0,0,1,1,0,29,1,0,0,1,386,2,327,6,0,1,0,no
40,1,0,0,0,0,1,0,1,0,0,1,505,1,0,0,1,1,0,5,1,0,0,1,106,3,-1,0,0,0,1,no
55,0,1,0,0,0,1,0,1,0,0,1,235,1,0,0,1,0,1,15,0,0,1,0,189,1,-1,0,0,0,1,no
35,0,0,1,0,0,1,0,1,0,0,1,415,0,1,0,1,0,1,15,0,0,0,1,170,2,-1,0,0,0,1,no
31,0,1,1,1,1,0,1,1,0,0,1,558,0,1,0,1,0,1,17,0,0,1,0,237,5,-1,0,0,0,1,no
45,1,0,0,0,0,1,0,1,0,0,1,614,1,0,0,1,0,1,5,0,0,0,1,100,1,-1,0,0,0,1,no
34,0,0,1,0,1,1,0,0,1,0,1,660,0,1,0,1,1,0,7,1,0,1,0,246,1,-1,0,0,0,1,no
45,0,0,0,1,0,1,0,0,1,0,1,106,0,1,0,1,1,0,6,1,0,0,0,550,2,-1,0,0,0,1,no
25,0,1,0,0,0,1,0,1,0,0,1,188,0,1,0,1,0,1,19,0,0,0,1,149,3,-1,0,0,0,1,no
35,0,1,0,1,0,1,0,0,1,0,1,518,1,0,0,1,1,0,19,1,0,1,1,425,2,-1,0,0,0,1,no
28,0,0,0,0,0,1,0,1,0,0,1,-265,0,1,1,0,1,0,20,0,1,1,0,26,9,-1,0,0,0,1,no
57,0,1,1,0,0,1,0,1,0,0,1,670,0,1,0,1,1,0,2,1,0,0,1,63,5,-1,0,0,0,1,no
29,0,0,1,0,1,0,0,1,0,0,1,519,0,1,0,1,0,1,22,0,0,0,1,378,3,-1,0,0,0,1,no
33,0,0,0,1,1,1,0,0,1,0,1,125,1,0,0,1,1,0,18,0,1,0,0,356,2,-1,0,0,0,1,no
42,1,0,1,0,1,1,0,0,1,0,1,266,0,1,0,1,1,0,20,1,0,1,0,229,2,-1,0,0,0,1,no
48,0,0,0,1,0,1,0,0,1,0,1,819,1,0,0,1,1,0,11,0,1,1,1,199,1,-1,0,0,0,1,no
43,0,0,0,1,0,1,1,0,0,0,1,774,0,1,0,1,1,0,13,0,0,0,1,73,1,337,1,0,1,0,no
27,1,0,0,1,1,0,0,1,0,0,1,1356,0,1,0,1,0,1,20,0,0,0,1,211,4,-1,0,0,0,1,no
35,1,0,0,0,0,1,1,0,0,0,1,477,1,0,0,1,1,0,29,1,0,1,0,173,2,-1,0,0,0,1,no
35,0,0,0,0,0,1,1,0,0,0,1,758,1,0,0,1,1,0,4,0,1,0,1,22,1,-1,0,0,0,1,no
51,0,1,1,1,0,1,1,0,0,0,1,-81,1,0,0,1,1,0,5,1,0,0,1,52,1,-1,0,0,0,1,no
71,0,1,1,1,0,1,1,0,0,0,1,2776,1,0,0,1,1,0,5,0,1,0,0,131,1,183,2,1,0,0,no
44,0,1,0,0,0,1,1,0,0,0,1,573,0,1,0,1,0,1,28,0,0,0,1,256,4,-1,0,0,0,1,no
52,0,1,0,0,0,1,0,1,0,0,1,-321,0,1,0,1,0,1,25,0,0,1,0,299,2,-1,0,0,0,1,no
58,0,0,1,0,0,1,0,1,0,0,1,175,1,0,0,1,1,0,30,0,1,0,0,43,4,-1,0,0,0,1,no
33,0,1,0,0,0,1,1,0,0,0,1,122,0,1,0,1,1,0,16,1,0,1,1,78,4,369,2,0,1,1,no
44,0,0,1,0,0,1,0,0,1,0,1,14,1,0,1,0,1,0,18,0,0,1,1,255,1,-1,0,0,0,1,no
39,1,0,0,1,1,0,1,0,0,1,0,-590,1,0,0,1,0,1,4,0,0,1,0,398,2,-1,0,0,0,1,no
39,0,0,1,0,0,1,0,1,0,0,1,101,1,0,0,1,1,0,8,0,0,1,1,229,1,-1,0,0,0,1,no
42,0,0,1,1,1,1,0,1,0,0,1,699,0,1,0,1,1,0,4,1,0,0,0,348,1,-1,0,0,0,1,no
45,0,1,0,0,0,1,0,1,0,0,1,787,1,0,0,1,1,0,8,1,0,0,0,526,2,-1,0,0,0,1,no
51,0,0,1,0,1,1,0,1,0,0,1,338,1,0,0,1,0,1,4,0,0,1,0,115,1,-1,0,0,0,1,no
43,1,0,0,0,1,1,0,1,0,0,1,324,1,0,0,1,1,0,16,0,1,0,0,252,2,-1,0,0,0,1,no
59,0,1,0,1,0,1,0,0,1,0,1,822,0,1,1,0,1,0,8,1,0,0,1,58,2,-1,0,0,0,1,no
50,1,0,1,1,0,1,0,1,0,0,1,356,1,0,0,1,1,1,6,0,0,0,1,355,4,-1,0,0,0,1,no
46,0,1,0,0,1,0,0,1,0,0,1,-160,0,1,0,1,1,0,5,0,0,0,1,364,2,-1,0,0,0,1,no
45,1,1,0,0,0,1,0,1,0,0,1,53,1,0,0,1,0,1,20,0,0,1,0,154,1,-1,0,0,0,1,no
51,0,1,1,1,1,1,0,1,0,0,1,370,1,0,0,1,1,0,6,0,1,0,0,25,2,-1,0,0,0,1,no
31,0,0,1,0,0,1,0,1,0,0,1,-206,0,1,0,1,1,0,28,1,0,0,1,9,5,267,5,0,1,0,no
36,0,0,1,1,1,0,0,1,0,0,1,188,1,0,0,1,0,1,5,0,0,0,0,409,1,-1,0,0,0,1,no
41,0,1,0,0,0,1,0,1,0,0,1,-46,0,1,0,1,1,0,20,1,0,1,1,43,2,262,2,0,1,0,no
33,0,0,1,0,1,0,0,0,1,0,1,495,0,1,1,0,1,0,18,0,1,0,1,207,1,190,2,0,1,0,no
42,1,0,0,1,1,0,0,0,1,0,1,931,1,0,0,1,1,0,6,0,0,0,1,461,8,-1,0,0,0,1,yes
50,1,0,1,0,1,0,0,1,0,0,1,162,1,0,0,1,0,1,6,0,0,1,0,382,2,-1,0,0,0,1,no
42,0,1,1,1,1,1,0,1,0,0,1,159,0,1,0,1,0,1,12,0,0,0,1,42,3,-1,0,0,0,1,no
37,0,0,1,0,1,1,0,0,1,0,1,656,1,0,0,1,0,1,4,0,0,1,0,60,2,-1,0,0,0,1,no
35,0,0,0,1,0,1,0,0,1,0,1,792,0,1,0,1,0,1,15,0,0,0,1,345,1,-1,0,0,0,1,no
46,0,1,1,0,1,0,0,1,0,0,1,577,0,1,0,1,1,0,25,0,1,0,0,192,2,182,2,1,0,0,no
46,0,0,1,0,0,1,0,1,0,0,1,633,0,1,1,0,1,0,17,0,1,0,0,20,1,86,4,0,1,0,no
35,0,0,0,1,0,1,0,0,1,0,1,353,1,0,0,1,1,0,8,0,1,1,0,130,1,-1,0,0,0,1,no
58,0,1,0,0,1,1,1,0,0,0,1,-1,1,0,0,1,1,0,5,0,1,0,0,264,1,179,2,1,0,0,no
36,0,0,1,0,0,1,0,0,1,0,1,123,1,0,0,1,1,0,21,0,1,0,0,84,6,-1,0,0,0,1,no
31,0,1,0,0,1,0,0,1,0,0,1,376,0,1,0,1,0,1,28,0,0,0,1,133,5,-1,0,0,0,1,no
30,0,1,0,0,1,0,0,1,0,0,1,1168,0,1,1,0,1,0,21,0,1,1,0,32,5,-1,0,0,0,1,no
59,0,0,0,1,0,1,0,0,1,0,1,154,1,0,0,1,1,0,4,1,0,0,1,71,2,-1,0,0,0,1,no
34,0,1,1,0,1,0,0,1,0,0,1,597,1,0,0,1,1,0,28,0,1,0,0,764,2,-1,0,0,0,1,yes
79,0,1,1,0,1,0,0,0,1,0,1,631,1,0,0,1,1,0,5,1,0,0,1,401,2,-1,0,0,0,1,yes
43,0,1,1,0,0,1,0,1,0,0,1,915,0,1,1,0,0,1,18,0,0,1,0,295,3,-1,0,0,0,1,no
30,0,1,0,0,1,0,0,1,0,0,1,61,0,1,0,1,1,0,16,0,1,1,0,35,5,183,2,0,1,0,no
48,0,1,0,0,0,1,0,1,0,0,1,827,0,1,1,0,0,1,4,0,0,1,0,536,5,-1,0,0,0,1,no
46,0,0,0,0,1,1,0,1,0,0,1,1267,1,0,0,1,1,0,28,0,0,1,1,696,2,-1,0,0,0,1,yes
37,0,1,1,0,0,1,0,1,0,0,1,-122,1,0,0,1,1,0,8,0,0,1,1,138,1,182,0,0,0,0,no
43,0,0,1,1,1,0,0,1,0,0,1,882,0,1,0,1,0,1,28,0,0,0,1,104,3,-1,0,0,0,1,no
58,0,1,1,1,1,1,0,1,0,0,1,864,1,0,0,1,1,1,15,0,0,1,1,173,5,-1,0,0,0,1,no
32,1,0,0,0,1,0,1,0,0,0,1,2,0,1,0,1,1,0,4,0,0,0,1,270,1,-1,0,0,0,1,no
36,0,1,0,1,1,1,0,1,0,0,1,85,1,0,1,0,1,0,16,0,0,1,1,247,1,-1,0,0,0,1,no
33,1,0,1,1,0,1,1,0,0,0,1,-208,0,1,0,1,0,1,25,0,0,0,1,299,1,-1,0,0,0,1,no
34,0,0,0,1,0,1,0,0,1,0,1,1147,0,1,0,1,1,0,4,1,0,0,0,178,1,-1,0,0,0,1,no
30,0,1,0,0,0,1,1,0,0,0,1,-184,1,0,0,1,1,0,7,1,0,0,1,358,1,179,1,0,1,0,no
36,0,1,1,0,0,1,0,1,0,0,1,706,0,1,0,1,1,0,14,1,0,0,1,201,1,-1,0,0,0,1,no
33,0,1,0,0,1,1,0,1,0,0,1,-238,0,1,0,1,1,0,6,0,0,0,1,32,1,-1,0,0,0,1,no
37,0,0,0,1,0,1,0,0,1,0,1,614,1,0,0,1,1,0,28,1,0,0,0,827,1,-1,0,0,0,1,no
28,0,1,0,0,1,0,1,0,0,0,1,196,0,1,0,1,1,1,25,0,0,0,1,29,1,-1,0,0,0,1,no
53,0,0,0,1,0,1,0,0,1,0,1,-20,1,0,0,1,1,0,19,0,1,1,0,349,4,-1,0,0,0,1,no
32,0,0,1,0,1,0,0,1,0,0,1,174,0,1,1,0,0,1,26,0,0,0,1,52,3,-1,0,0,0,1,no
32,0,0,1,1,0,1,1,0,1,0,1,367,0,1,0,1,1,0,28,1,0,0,0,137,2,-1,0,0,0,1,no
40,0,0,0,1,0,1,0,0,1,0,1,30,1,0,0,1,1,0,16,0,0,1,1,99,5,-1,0,0,0,1,no
32,0,1,0,0,1,0,1,0,0,0,1,25,1,0,0,1,1,0,18,0,1,1,0,9,15,-1,0,0,0,1,no
39,0,0,1,0,0,1,0,0,1,0,1,1236,0,1,0,1,0,1,14,0,0,0,1,185,1,-1,0,0,0,1,no
40,1,0,0,0,0,1,0,1,0,0,1,3566,1,0,0,1,1,0,20,0,1,1,0,9,6,177,10,0,1,0,no
31,0,0,0,1,1,0,0,0,1,0,1,750,1,0,0,1,1,0,15,0,1,1,0,239,1,101,2,0,1,0,no
40,0,1,0,0,0,1,1,0,0,0,1,454,0,1,0,1,1,0,12,0,1,0,1,67,1,-1,0,0,0,1,no
32,0,1,0,0,0,1,0,1,0,0,1,164,0,1,0,1,1,0,19,1,0,1,1,208,2,310,2,0,1,0,no
32,1,0,0,1,1,1,0,0,1,0,1,369,1,0,0,1,1,0,30,0,0,1,1,277,2,-1,0,0,0,1,no
31,0,0,1,0,0,1,0,0,1,0,1,984,0,1,0,1,1,0,17,0,1,1,0,157,2,179,7,0,1,0,no
39,0,1,1,0,0,1,0,1,0,0,1,305,0,1,0,1,1,0,27,0,1,0,0,549,4,-1,0,0,0,1,no
34,0,0,1,0,0,1,0,1,0,0,1,903,0,1,0,1,0,1,29,0,0,0,1,325,1,-1,0,0,0,1,no
34,0,0,0,1,0,1,0,0,1,0,1,-365,0,1,0,1,1,0,12,0,1,0,0,338,7,97,1,1,0,0,no
53,0,1,1,1,0,1,0,1,0,0,1,452,0,1,0,1,1,0,15,0,1,0,0,225,1,-1,0,0,0,1,no
54,0,1,1,0,1,1,0,1,0,0,1,579,1,0,0,1,1,0,30,0,0,1,1,0,6,-1,0,0,0,1,no
25,0,0,0,1,1,0,0,0,1,0,1,364,1,0,0,1,1,0,19,0,0,1,1,160,1,-1,0,0,0,1,no
39,0,1,0,0,0,1,1,0,0,0,1,743,0,1,1,0,1,0,6,1,0,0,1,249,1,258,6,0,1,0,no
53,0,0,1,0,1,1,0,0,1,0,1,1987,1,0,0,1,1,0,19,0,1,1,0,225,2,-1,0,0,0,1,no
32,1,0,1,0,1,0,1,0,0,0,1,-71,0,1,0,1,1,0,31,1,0,1,1,77,1,-1,0,0,0,1,no
32,0,1,1,0,0,1,0,0,1,0,1,-41,1,0,0,1,1,0,25,1,0,0,0,216,2,-1,0,0,0,1,no
36,0,1,1,0,1,1,0,1,0,0,1,87,1,0,0,1,1,0,9,0,0,1,1,63,1,-1,0,0,0,1,no
50,0,1,0,0,0,1,1,0,0,0,1,38,1,0,0,1,1,0,30,1,0,1,1,391,4,344,0,0,1,1,yes
44,0,0,1,0,0,1,0,1,0,0,1,1021,1,0,0,1,1,0,7,1,0,0,0,28,2,-1,0,0,0,1,no
31,0,1,1,1,0,1,0,0,1,0,1,171,0,1,0,1,0,1,27,0,0,0,1,214,1,-1,0,0,0,1,no
28,0,1,1,1,1,0,0,0,1,0,1,862,0,1,0,1,1,0,28,1,0,1,1,211,1,-1,0,0,0,1,no
55,0,1,0,0,0,1,0,1,0,0,1,456,1,0,0,1,1,0,1,1,0,0,1,176,1,174,7,0,1,0,no
46,1,0,0,0,0,1,1,0,0,0,1,697,0,1,0,1,0,1,15,0,0,0,1,333,4,-1,0,0,0,1,no
54,0,1,1,0,1,1,0,1,0,0,1,515,1,0,0,1,1,0,7,1,0,0,1,588,5,188,2,1,0,0,yes
33,0,0,0,0,1,0,0,0,1,0,1,98,1,0,0,1,1,0,29,0,0,0,1,596,8,-1,0,0,0,1,no
