Loan_ID_0,Loan_ID_1,Loan_ID_2,Loan_ID_3,Loan_ID_4,Loan_ID_5,Loan_ID_6,Loan_ID_7,Loan_ID_8,Gender_0,Gender_1,Married_0,Married_1,Dependents_0,Dependents_1,Dependents_2,Education_0,Education_1,Self_Employed_0,Self_Employed_1,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area_0,Property_Area_1,Loan_Status
0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,7086,3647.24659405,195.0,360.0,1.0,1,1,N
1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,4632,1227.47977311,92.0,360.0,1.0,1,1,Y
0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1111,3339.98308287,111.0,360.0,1.0,1,0,N
0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,2484,3489.8854852,100.0,360.0,0.0,1,0,Y
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,18276,65.55924636,80.0,300.0,1.0,1,0,Y
1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,5738,2808.47507354,190.0,360.0,0.0,1,1,Y
0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,2022,3516.27391613,110.0,360.0,0.0,1,1,N
1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,4872,3588.33874054,210.0,360.0,1.0,0,1,Y
0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,12837,1513.77502974,184.0,360.0,1.0,1,1,Y
0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,4795,2260.60008951,141.0,180.0,0.0,1,0,N
0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,2345,4826.59410022,202.0,360.0,1.0,1,1,Y
0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,9443,1215.61915452,175.0,180.0,1.0,1,1,N
0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,2968,2621.29002986,66.0,180.0,1.0,1,0,Y
1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7431,1763.68074201,198.0,360.0,1.0,1,1,N
1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1967,5062.96278924,111.0,360.0,1.0,1,0,N
1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,3494,4276.73110998,125.0,360.0,1.0,1,0,N
0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,6696,5051.75595758,270.0,360.0,1.0,0,1,Y
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,5177,1657.56662804,129.0,360.0,0.0,0,1,N
0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,14302,558.56109218,267.0,360.0,1.0,1,1,N
1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,7481,4615.05792465,149.0,360.0,1.0,1,1,Y
0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,3942,3263.23553941,179.0,360.0,1.0,1,1,N
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1649,3726.25988364,109.0,360.0,1.0,1,0,Y
1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,5915,1149.28362779,150.0,360.0,1.0,1,1,N
0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,6486,3247.75829309,212.0,360.0,0.0,1,0,N
1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,2061,4865.25547368,160.0,360.0,1.0,0,1,N
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,8865,307.96138473,145.0,360.0,1.0,1,0,Y
1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,12051,849.67489424,182.0,360.0,1.0,1,1,N
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,2870,5600.47329192,160.0,180.0,1.0,1,0,Y
1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,3501,8475.69520353,210.0,360.0,1.0,1,0,Y
0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,3487,6275.61244163,142.0,360.0,1.0,1,1,Y
0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,4699,9737.04135621,123.0,360.0,1.0,1,1,Y
0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,3641,163.90185817,93.0,360.0,1.0,0,1,Y
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,6914,694.46319967,166.0,360.0,1.0,1,1,N
0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,3659,2044.38829171,108.0,360.0,1.0,0,0,Y
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,3143,5473.92499485,116.0,120.0,1.0,1,0,Y
1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,3445,4127.3111205,188.0,360.0,0.0,0,1,N
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2397,452.37387314,90.0,360.0,1.0,1,1,N
1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,6106,333.59020771,66.0,360.0,1.0,1,1,Y
0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,7635,871.87375595,86.0,180.0,1.0,1,1,Y
1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,4360,4833.97945933,149.0,360.0,1.0,0,1,Y
1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,2567,3326.30818182,92.0,360.0,1.0,1,1,N
0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,6634,1806.40769835,196.0,360.0,1.0,1,1,N
